period_date,analysis_period,clean_treated_value,clean_scm_synthetic_value,clean_augmented_synthetic_value,visual_treated_value,display_treated_value
2015-08-01,pre,0.4405504009846126,0.4756851766114474,0.43984354007302695,0.4405504009846126,0.4405504009846126
2015-10-01,pre,0.4692141405044396,0.4743307441791639,0.4736822558905233,0.4692141405044396,0.4692141405044396
2015-12-01,pre,0.47251928724255327,0.46114001893502016,0.4698157617018134,0.47251928724255327,0.47251928724255327
2016-02-01,pre,0.4844619545764106,0.42840492513876294,0.48227824253800095,0.4844619545764106,0.4844619545764106
2016-04-01,pre,0.4795002170486754,0.42181888365583514,0.4793294791811529,0.4795002170486754,0.4795002170486754
2016-06-01,pre,0.4578485802241636,0.4320623134308939,0.4617426603450128,0.4578485802241636,0.4578485802241636
2016-08-01,pre,0.5332694244457427,0.4568928310018139,0.5328373430580962,0.5332694244457427,0.5332694244457427
2016-10-01,pre,0.5129717885043764,0.4837332552643669,0.5064220552813706,0.5129717885043764,0.5129717885043764
2016-12-01,pre,0.4974524237023992,0.48200111061642154,0.499466051194268,0.4974524237023992,0.4974524237023992
2017-02-01,pre,0.5255442330414422,0.4790396054956688,0.5260921838872483,0.5255442330414422,0.5255442330414422
2017-04-01,pre,0.4824132655387281,0.46713097516879426,0.48243976973818287,0.4824132655387281,0.4824132655387281
2017-06-01,pre,0.48339626147729015,0.4590091435485385,0.4773689977916606,0.48339626147729015,0.48339626147729015
2017-08-01,pre,0.49393555983679904,0.4706580399674722,0.4968854127512995,0.49393555983679904,0.49393555983679904
2017-10-01,pre,0.4671257093172748,0.48227974701253473,0.4652784673460953,0.4671257093172748,0.4671257093172748
2017-12-01,pre,0.4674302392183125,0.4696387998381414,0.46757906462476906,0.4674302392183125,0.4674302392183125
2018-02-01,pre,0.4892046323155199,0.4707306404305482,0.48592495856621193,0.4892046323155199,0.4892046323155199
2018-04-01,pre,0.49486563678878254,0.4683552952673315,0.495094092648594,0.49486563678878254,0.49486563678878254
2018-06-01,pre,0.5318985014605533,0.4809380592797512,0.5269973598331171,0.5318985014605533,0.5318985014605533
2018-08-01,pre,0.5315299082692905,0.48990972689758633,0.5329806673427923,0.5315299082692905,0.5315299082692905
2018-10-01,pre,0.522789790230698,0.4937003283997054,0.522333163325716,0.522789790230698,0.522789790230698
2019-08-01,post,0.5090840213461806,0.49578540330457904,0.5183354226627094,0.5090840213461806,0.5090840213461806
2019-10-01,post,0.520259364662129,0.5089827358627801,0.4993733824989398,0.520259364662129,0.520259364662129
2019-12-01,post,0.47464279969799417,0.49176376264809,0.4973828159310792,0.47464279969799417,0.47464279969799417
2020-02-01,post,0.48706556772733406,0.4953964993776052,0.4981798920055638,0.48706556772733406,0.48706556772733406
2020-04-01,post,0.511025629726883,0.4955442469431111,0.4899226463709845,0.511025629726883,0.511025629726883
2020-06-01,post,0.48059913696430134,0.496146589901288,0.4891245364782161,0.48059913696430134,0.48059913696430134
2020-08-01,post,0.5076311002946748,0.5078758408821538,0.4811754647115976,0.5076311002946748,0.5076311002946748
2020-10-01,post,0.5133432783417207,0.5116881593787009,0.47068363992564094,0.5133432783417207,0.5133432783417207
2020-12-01,post,0.4871692181491503,0.4986326290209992,0.4787916869610945,0.4871692181491503,0.4871692181491503
