period_date,analysis_period,clean_treated_value,clean_scm_synthetic_value,clean_augmented_synthetic_value,visual_treated_value,display_treated_value
2015-08-01,pre,70.87658210574118,88.04982463983823,71.48623852863392,70.87658210574118,70.87658210574118
2015-10-01,pre,115.65487657968376,93.73802741362658,115.57538670949816,115.65487657968376,115.65487657968376
2015-12-01,pre,160.18615512641503,170.7181696613618,159.58253935406586,160.18615512641503,160.18615512641503
2016-02-01,pre,129.85870525659053,155.82754318312297,139.64487483670771,129.85870525659053,129.85870525659053
2016-04-01,pre,122.35398505018456,116.8089745928736,116.94181354673546,122.35398505018456,122.35398505018456
2016-06-01,pre,92.52037852357246,92.87173799461746,92.84519183895311,92.52037852357246,92.52037852357246
2016-08-01,pre,61.3111508272149,59.02328025188911,63.71629866514424,61.3111508272149,61.3111508272149
2016-10-01,pre,75.39145618410593,77.05744358767441,71.76352259948456,75.39145618410593,75.39145618410593
2016-12-01,pre,108.97761576974908,108.79439061227816,113.1844055547861,108.97761576974908,108.97761576974908
2017-02-01,pre,94.16986333703048,94.658588087753,94.00312293960712,94.16986333703048,94.16986333703048
2017-04-01,pre,79.7080957452782,84.536601834406,79.66298920830718,79.7080957452782,79.7080957452782
2017-06-01,pre,81.31241268265285,83.06837807181287,77.46349247546065,81.31241268265285,81.31241268265285
2017-08-01,pre,59.153195521874494,63.35023808643725,60.16714904925848,59.153195521874494,59.153195521874494
2017-10-01,pre,79.70857000519173,81.66572607095874,81.55762348407193,79.70857000519173,79.70857000519173
2017-12-01,pre,128.21598809732336,111.41179834818917,126.09248637400763,128.21598809732336,128.21598809732336
2018-02-01,pre,114.56300816490514,97.46072826512642,113.43747495533998,114.56300816490514,114.56300816490514
2018-04-01,pre,98.00555695245043,86.84087976554783,97.18762665551048,98.00555695245043,98.00555695245043
2018-06-01,pre,93.95319023237226,81.57786527219015,94.0081147040875,93.95319023237226,93.95319023237226
2018-08-01,pre,52.36082619516545,68.07308575905512,51.186649827221814,52.36082619516545,52.36082619516545
2018-10-01,pre,50.24985927307017,92.79908735122297,51.00698276247625,50.24985927307017,50.24985927307017
2019-08-01,post,43.71114470359652,30.76936929060189,30.614150050969876,43.71114470359652,43.71114470359652
2019-10-01,post,34.02926230408215,49.408860569029095,49.664700307826585,34.02926230408215,34.02926230408215
2019-12-01,post,51.11963620338341,76.73958564108929,77.85517609162078,51.11963620338341,51.11963620338341
2020-02-01,post,52.751070722223986,70.73937750780667,71.67252714643038,52.751070722223986,52.751070722223986
2020-04-01,post,49.62124789378262,63.38979469599091,63.52312170537994,49.62124789378262,49.62124789378262
2020-06-01,post,45.68367195215194,55.9118500879282,55.89329152367983,45.68367195215194,45.68367195215194
2020-08-01,post,24.84308065652101,41.94078452095521,42.26404888981716,24.84308065652101,24.84308065652101
2020-10-01,post,43.0726005414039,51.048326244484265,51.514204721194304,43.0726005414039,43.0726005414039
2020-12-01,post,53.02443396370985,79.5634107811682,81.90336742373145,53.02443396370985,53.02443396370985
