period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2015-02-01,pre,3158.072146585565,2785.6513320946206,444.02415069162794,0.02758531617629184,0.17183796736743825,3229.6754827862487,372.4208144909444,-71.60333620068377,total_revenue_real_pc
2015-04-01,pre,2636.428184737226,2874.191716561406,-271.5938570104907,1e-4,0.16465505168389677,2602.597859550915,-237.76353182418006,33.8303251863108,total_revenue_real_pc
2015-06-01,pre,2868.306061511252,2616.3773315134267,96.6991523878879,1e-4,0.17053637048100143,2713.0764839013145,251.92872999782549,155.22957760993768,total_revenue_real_pc
2015-08-01,pre,2327.446804925263,2336.497796655392,104.26487770810331,0.013664483492953258,0.10185228830569128,2440.7626743634955,-9.050991730128771,-113.31586943823231,total_revenue_real_pc
2015-10-01,pre,2354.131285016634,2253.29737348971,-68.97763752836377,0.15973122800602557,0.15202867438199508,2184.3197359613464,100.83391152692411,169.81154905528774,total_revenue_real_pc
2015-12-01,pre,2934.0625921161654,2737.9723994645146,165.65936989946016,1e-4,0.17107937049410765,2903.631769363975,196.0901926516508,30.43082275219058,total_revenue_real_pc
2016-02-01,pre,2965.785454946608,2458.852923205585,469.97268492076745,0.055688139909452726,0.13738623366703775,2928.825608126352,506.932531741023,36.959846820255734,total_revenue_real_pc
2016-04-01,pre,2820.770112406582,2349.2138821375097,285.0810645914829,0.006768750009458534,0.17363341562965476,2634.2949467289927,471.55623026907233,186.4751656775893,total_revenue_real_pc
2016-06-01,pre,2690.4348158376183,2498.159555104661,191.49928857669272,1e-4,0.2108944576410522,2689.658843681354,192.27526073295712,0.7759721562642881,total_revenue_real_pc
2016-08-01,pre,2305.0491737457824,2249.5658431833995,204.61478148428827,1e-4,0.23489495965760154,2454.180624667688,55.48333056238289,-149.13145092190553,total_revenue_real_pc
2016-10-01,pre,2391.417929072172,2106.660690221426,469.4173063140973,1e-4,0.158999785584787,2576.0779965355237,284.7572388507456,-184.66006746335188,total_revenue_real_pc
2016-12-01,pre,4054.531560843272,3449.278510220754,645.4996831052506,1e-4,0.051982856066039605,4094.778193326005,605.253050622518,-40.24663248273282,total_revenue_real_pc
2017-02-01,pre,3091.155978885224,2433.160340163696,621.1415071995463,1e-4,0.1539537566426043,3054.3018473632424,657.9956387215279,36.8541315219818,total_revenue_real_pc
2017-04-01,pre,2393.0693371996413,2084.5543199103645,309.47850347264637,0.0016608827826277166,0.08983423755140862,2394.032823383011,308.5150172892768,-0.9634861833696959,total_revenue_real_pc
2017-06-01,pre,2507.6949348941307,2477.6144057951215,113.32727819481158,0.009617248711152965,0.13238093238827056,2590.941683989933,30.080529099009254,-83.24674909580244,total_revenue_real_pc
2017-08-01,pre,2465.6535573880224,2095.9648629650233,281.6969787081493,1e-4,0.12091824230737191,2377.6618416731726,369.6886944229991,87.99171571484976,total_revenue_real_pc
2017-10-01,pre,2142.669159064588,2091.988795405942,-12.384457416258362,0.039194067748472214,0.19141787340902217,2079.6043379896832,50.680363658646,63.06482107490456,total_revenue_real_pc
2017-12-01,pre,2919.6779458772153,2799.2215290955487,52.020370603645404,0.009617248711152965,0.09857449128305464,2851.241899699194,120.45641678166658,68.43604617802112,total_revenue_real_pc
2018-02-01,pre,2600.196622508088,2768.6930606004044,-234.98416667678788,1e-4,0.17783241957776902,2533.7088939236164,-168.49643809231657,66.48772858447137,total_revenue_real_pc
2018-04-01,pre,2124.137920396212,2264.309044362471,-79.43730871615755,0.15973122800602557,0.10636731191194783,2184.8717356463135,-140.17112396625907,-60.73381525010154,total_revenue_real_pc
2018-06-01,pre,2314.1755626928707,2575.993970321594,-186.9651012119034,0.02758531617629184,0.12778169968645206,2389.0288691096907,-261.81840762872343,-74.85330641682003,total_revenue_real_pc
2018-08-01,pre,1914.9605897495276,2321.622524481004,-258.1699147639274,0.11242100350620873,0.2083139678191286,2063.4526097170765,-406.6619347314763,-148.4920199675489,total_revenue_real_pc
2018-10-01,pre,1993.179457232081,1980.9338050278348,-9.253485721665001,1e-4,0.1427385158607469,1971.6803193061698,12.245652204246198,21.4991379259111,total_revenue_real_pc
2018-12-01,crisis,3438.257837005035,2854.899945073971,-293.4948887278927,0.3224590545296398,0.3197243963228252,2561.4050563460783,583.3578919310639,876.8527806589568,total_revenue_real_pc
2019-02-01,post,2929.675712345046,2473.1437578769614,163.78562854337898,31.01168926574782,0.3562631880179469,2636.9293864203405,456.5319544680847,292.7463259247056,total_revenue_real_pc
2019-04-01,post,2396.1685388801448,2230.553241345171,165.65394667536734,31.01168926574782,0.35136658998887327,2396.2071880205385,165.6152975349737,-0.03864914039377254,total_revenue_real_pc
2019-06-01,post,2777.020415636306,2349.01397968491,170.82203056310436,15.361749466718296,0.3056296562730084,2519.836010248014,428.00643595139627,257.1844053882919,total_revenue_real_pc
2019-08-01,post,2317.822454060185,2289.0571256384374,121.96729134733259,15.361749466718296,0.21133372565759923,2411.02441698577,28.765328421747654,-93.20196292558512,total_revenue_real_pc
2019-10-01,post,2770.143518615504,2210.0965173249347,-11.076009975017723,1.8671810912919207,0.4056707182515481,2199.020507349917,560.0470012905694,571.1230112655871,total_revenue_real_pc
2019-12-01,post,3228.556331917408,2881.252861506403,-223.30791567552077,0.3224590545296398,0.37790048056518616,2657.9449458308823,347.30347041100504,570.6113860865257,total_revenue_real_pc
