donor_state,scm_weight
PA,0.3128242057978526
BA,0.26622856339861234
CE,0.09434444938411822
RR,0.08959104146666828
DF,0.06463435068169761
RO,0.0532552711942227
AC,0.048842983446458786
AP,0.0480074791532089
ES,0.022271655475427195
RS,1.602011662007034e-12
SC,1.2754941921561563e-13
MS,3.4868774335734437e-15
SP,1.363547448221522e-16
MA,1.2073111650957928e-16
PB,3.398159768559987e-17
AL,1.821893010274985e-17
SE,9.930125303228995e-18
GO,0
MG,0
MT,0
PE,0
PI,0
PR,0
RN,0
