donor_state,scm_weight
TO,0.658119756639709
AC,0.18642282443392663
SC,0.1373175508253044
AP,0.018139868101057083
PI,1.6628508151613694e-15
ES,6.124418737261194e-16
PB,2.5469619277041025e-16
RJ,1.555420018586168e-16
AM,1.2952933221777303e-16
RN,8.729053809390012e-17
BA,3.7994966143978883e-17
RS,2.787248031905721e-17
MA,1.3839434923173629e-17
DF,1.1360697406536142e-19
AL,0
CE,0
GO,0
MG,0
MS,0
MT,0
PA,0
PE,0
PR,0
RO,0
SE,0
SP,0
