donor_state,scm_weight
AC,0.6863922058550137
AP,0.27409701897672567
MS,0.03951077516824981
BA,2.9336536958215536e-15
RS,2.3391677208636462e-15
RJ,2.3151603015810262e-15
AL,1.1368304733755395e-15
PR,5.109147451447084e-16
SE,3.4822047565448864e-16
RO,2.33209037822256e-16
GO,1.912605435842143e-16
RN,1.9026796376159323e-16
SC,1.5676374795454814e-16
PB,1.17617534247801e-16
AM,5.963796323414696e-17
TO,5.4882033924767543e-17
MG,5.041848516407185e-17
CE,0
DF,0
ES,0
MA,0
MT,0
PA,0
PE,0
PI,0
SP,0
