period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2015-02-01,pre,,,,1e-4,,,,,state_tax_revenue_real_pc_ma4_v4
2015-04-01,pre,,,,1e-4,,,,,state_tax_revenue_real_pc_ma4_v4
2015-06-01,pre,,,,1e-4,,,,,state_tax_revenue_real_pc_ma4_v4
2015-08-01,pre,420.2105154358016,392.63927375447486,27.74981355076853,1e-4,0.016828159477564202,420.3890873052434,27.57124168132674,-0.17857186944178238,state_tax_revenue_real_pc_ma4_v4
2015-10-01,pre,402.3075847948989,375.7770677631115,24.16183462649421,1e-4,0.019658105394893426,399.93890238960574,26.530517031787383,2.368682405293157,state_tax_revenue_real_pc_ma4_v4
2015-12-01,pre,406.8907145894443,391.41107582976474,19.5221147062673,1e-4,0.012467780825329676,410.93319053603204,15.479638759679574,-4.042475946587729,state_tax_revenue_real_pc_ma4_v4
2016-02-01,pre,412.71261274529235,397.27849484291073,12.558070423046365,1e-4,0.018068343476686028,409.8365652659571,15.434117902381615,2.8760474793352273,state_tax_revenue_real_pc_ma4_v4
2016-04-01,pre,411.8172669881179,398.40768442100364,18.259393466704427,0.0011689518164985776,0.01514158164341874,416.66707788770805,13.409582567114285,-4.849810899590125,state_tax_revenue_real_pc_ma4_v4
2016-06-01,pre,416.6641267397408,398.14286219877977,11.411436269849988,1e-4,0.012665527867546548,409.5542984686298,18.521264540961056,7.109828271111041,state_tax_revenue_real_pc_ma4_v4
2016-08-01,pre,402.2914416080771,378.73860551083794,28.226983211567497,1e-4,0.017148383594463974,406.9655887224054,23.55283609723915,-4.674147114328321,state_tax_revenue_real_pc_ma4_v4
2016-10-01,pre,394.965229727459,376.5268990293869,19.443212692509565,1e-4,0.01924981530843847,395.9701117218965,18.438330698072093,-1.0048819944374827,state_tax_revenue_real_pc_ma4_v4
2016-12-01,pre,425.01307816656856,393.9291621206968,29.50308504558564,1e-4,0.006921813199241458,423.4322471662824,31.083916045871774,1.580831000286139,state_tax_revenue_real_pc_ma4_v4
2017-02-01,pre,440.34155979126655,398.78954712674346,47.459210552106946,1e-4,0.011530740466106604,446.2487576788504,41.55201266452309,-5.907197887583834,state_tax_revenue_real_pc_ma4_v4
2017-04-01,pre,451.2338225027962,395.6069761038446,53.31963890884798,1e-4,0.02240785392582542,448.9266150126926,55.626846398951614,2.3072074901036217,state_tax_revenue_real_pc_ma4_v4
2017-06-01,pre,454.5610855956397,408.1413838121178,42.43784787663684,0.00335292414924956,0.021892879729732907,450.57923168875465,46.41970178352193,3.9818539068850782,state_tax_revenue_real_pc_ma4_v4
2017-08-01,pre,431.63199552413874,399.9711660856914,29.308687222769688,1e-4,0.015524549373520075,429.27985330846104,31.660829438447365,2.352142215677702,state_tax_revenue_real_pc_ma4_v4
2017-10-01,pre,415.08014370025217,410.0336849072018,5.970711266648472,1e-4,0.017120564068400557,416.0043961738503,5.046458793050363,-0.9242524735981306,state_tax_revenue_real_pc_ma4_v4
2017-12-01,pre,421.4447196718109,431.0654478971318,-12.597373948380422,1e-4,0.014272253615772923,418.46807394875134,-9.620728225320875,2.976645723059562,state_tax_revenue_real_pc_ma4_v4
2018-02-01,pre,386.6134523412141,444.009298167203,-56.08962618500786,1e-4,0.03240274177397802,387.91967198219515,-57.395845825988886,-1.3062196409810554,state_tax_revenue_real_pc_ma4_v4
2018-04-01,pre,355.1806866375855,441.16998757587146,-81.18724052735335,4.075392965871778e-4,0.017424916124771213,359.9827470485181,-85.98930093828596,-4.802060410932597,state_tax_revenue_real_pc_ma4_v4
2018-06-01,pre,326.07190439301166,432.8829362751826,-107.22465325484269,0.0011689518164985776,0.019927623470023047,325.6582830203399,-106.81103188217094,0.4136213726717415,state_tax_revenue_real_pc_ma4_v4
2018-08-01,pre,282.55075830728254,431.05951706899725,-154.64070458436586,1e-4,0.02083065591027756,276.4188124846314,-148.50875876171472,6.131945822651119,state_tax_revenue_real_pc_ma4_v4
2018-10-01,pre,279.59027888138894,424.1243586693364,-141.72314477150954,1e-4,0.015367692444715182,282.4012138978269,-144.53407978794746,-2.810935016437952,state_tax_revenue_real_pc_ma4_v4
2018-12-01,crisis,353.43982787505774,649.273552939919,18.50441599010999,15.361749466718296,0.30255509604424485,667.777968930029,-295.83372506486126,-314.3381410549713,state_tax_revenue_real_pc_ma4_v4
2019-02-01,post,445.42601297675014,419.1106419941221,-5.317851329529354,44.06236427773573,0.3040107165175507,413.79279066459276,26.315370982628053,31.633222312157386,state_tax_revenue_real_pc_ma4_v4
2019-04-01,post,397.0544711184292,414.5568594350981,-5.34679789893269,31.01168926574782,0.2260433758086704,409.2100615361654,-17.502388316668885,-12.15559041773622,state_tax_revenue_real_pc_ma4_v4
2019-06-01,post,394.33110492243514,413.83500006410765,-9.260759365472547,15.361749466718296,0.15751599158156315,404.5742406986351,-19.5038951416725,-10.24313577619995,state_tax_revenue_real_pc_ma4_v4
2019-08-01,post,395.931651461847,440.36000873045447,-7.431301475707112,15.361749466718296,0.15296219644597334,432.92870725474734,-44.42835726860744,-36.99705579290031,state_tax_revenue_real_pc_ma4_v4
2019-10-01,post,388.5077901426129,450.8458820957397,-5.289031001034295,10.811807510766078,0.15347794296260994,445.5568510947054,-62.338091953126764,-57.049060952092475,state_tax_revenue_real_pc_ma4_v4
2019-12-01,post,402.05799256373984,473.34228351157327,0.9333124389802416,15.361749466718296,0.17961251753614763,474.2755959505535,-71.28429094783343,-72.21760338681366,state_tax_revenue_real_pc_ma4_v4
