period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2015-08-01,-11,-11,pre,1026.4186854867182,938.6753826618142,87.75220898478447,1e-4,9.220056816496731e-4,1026.4275916465986,87.74330282490405,-0.008906159880325504,liquidated_expenditure_total_real_pc_ma4_v5
2015-10-01,-10,-10,pre,1034.016768029556,993.1025226450224,40.93425071689918,1e-4,6.957797393087197e-4,1034.0367733619216,40.914245384533615,-0.020005332365599315,liquidated_expenditure_total_real_pc_ma4_v5
2015-12-01,-9,-9,pre,1042.2678454239554,1061.4410265072452,-19.325348783829494,1e-4,0.0011620558199610354,1042.1156777234157,-19.17318108328982,0.15216770053962136,liquidated_expenditure_total_real_pc_ma4_v5
2016-02-01,-8,-8,pre,973.284497061984,958.3165315902664,15.01858490866788,1e-4,0.0012349041020104565,973.3351164989343,14.967965471717548,-0.05061943695034188,liquidated_expenditure_total_real_pc_ma4_v5
2016-04-01,-7,-7,pre,928.8372246168108,961.4895088459556,-32.60415511944341,1e-4,0.0024797873038152644,928.8853537265122,-32.65228422914481,-0.048129109701449124,liquidated_expenditure_total_real_pc_ma4_v5
2016-06-01,-6,-6,pre,936.030828481852,958.2844959411693,-22.145881912536407,1e-4,0.001858792690622901,936.1386140286329,-22.253667459317285,-0.10778554678086039,liquidated_expenditure_total_real_pc_ma4_v5
2016-08-01,-5,-5,pre,892.6213412673553,874.433658844869,17.912312120710556,1e-4,0.001361023360511576,892.3459709655796,18.18768242248632,0.2753703017757516,liquidated_expenditure_total_real_pc_ma4_v5
2016-10-01,-4,-4,pre,893.5876981631873,939.1372432839398,-45.23799562382205,1e-4,0.0015160838984674696,893.8992476601178,-45.549545120752555,-0.3115494969305246,liquidated_expenditure_total_real_pc_ma4_v5
2016-12-01,-3,-3,pre,980.4787349208624,996.2606257763081,-15.836659472301617,1e-4,0.0012616823434612836,980.4239663040065,-15.781890855445681,0.05476861685588119,liquidated_expenditure_total_real_pc_ma4_v5
2017-02-01,-2,-2,pre,912.0271973969224,921.1375087944958,-9.112300305981424,1e-4,0.0011228056087621678,912.0252084885144,-9.110311397573469,0.0019889084079522945,liquidated_expenditure_total_real_pc_ma4_v5
2017-04-01,-1,-1,pre,895.0418559514147,906.1002251185788,-11.071116974939963,1e-4,4.3689869643578433e-4,895.0291081436388,-11.058369167164074,0.012747807775895126,liquidated_expenditure_total_real_pc_ma4_v5
2018-02-01,4,1,post,928.700243932866,916.7894997194222,-3.582398189900819,48.32930238571752,0.45803292828255016,913.2071015295214,11.910744213443763,15.493142403344564,liquidated_expenditure_total_real_pc_ma4_v5
2018-04-01,5,2,post,907.9036830804304,918.0629286680461,-2.809393844766483,48.32930238571752,0.3879066565962362,915.2535348232796,-10.159245587615715,-7.349851742849182,liquidated_expenditure_total_real_pc_ma4_v5
2018-06-01,6,3,post,905.0281216541906,939.1391643561639,-1.6657191745131144,48.32930238571752,0.3550765536292123,937.4734451816507,-34.11104270197325,-32.44532352746012,liquidated_expenditure_total_real_pc_ma4_v5
2018-08-01,7,4,post,919.711782030054,880.0308459383324,-0.45583642497749893,48.32930238571752,0.3388949147533989,879.5750095133549,39.680936091721605,40.136772516699125,liquidated_expenditure_total_real_pc_ma4_v5
2018-10-01,8,5,post,976.8939146262454,931.3875033975008,1.8983835832761409,16.23776739188721,0.2818287279920104,933.2858869807769,45.50641122874458,43.608027645468496,liquidated_expenditure_total_real_pc_ma4_v5
2018-12-01,9,6,post,1093.6974487416603,1030.0572907259616,3.4779498398863153,16.23776739188721,0.32098112519802086,1033.535240565848,63.64015801569872,60.16220817581234,liquidated_expenditure_total_real_pc_ma4_v5
2019-02-01,10,7,post,1061.70583947794,944.9206089335639,-0.4691229867203408,48.32930238571752,0.38520474396984655,944.4514859468436,116.78523054437596,117.25435353109629,liquidated_expenditure_total_real_pc_ma4_v5
2019-04-01,11,8,post,1002.158216135696,932.0448303715912,-1.2186511179812927,48.32930238571752,0.40206722254691,930.8261792536099,70.1133857641048,71.33203688208607,liquidated_expenditure_total_real_pc_ma4_v5
2019-06-01,12,9,post,1010.0384161633084,938.3371189708835,-0.2626240069644959,48.32930238571752,0.3923831771538654,938.0744949639189,71.70129719242493,71.96392119938946,liquidated_expenditure_total_real_pc_ma4_v5
2019-08-01,13,10,post,929.1669504665634,838.7954364258159,-0.9671298384570322,48.32930238571752,0.40845679563282855,837.8283065873588,90.37151404074757,91.3386438792046,liquidated_expenditure_total_real_pc_ma4_v5
2019-10-01,14,11,post,983.40169375647,919.4615088935906,0.40301017485505325,48.32930238571752,0.3787865239819956,919.8645190684456,63.94018486287939,63.53717468802438,liquidated_expenditure_total_real_pc_ma4_v5
2019-12-01,15,12,post,1119.9169259535197,1054.8340631398692,2.2241093022334084,48.32930238571752,0.4087803689299919,1057.0581724421027,65.08286281365054,62.858753511417035,liquidated_expenditure_total_real_pc_ma4_v5
