donor_state,scm_weight
RN,0.32560438748032633
AL,0.23653796740957908
PA,0.14728460944025737
MS,0.1454475844703936
RR,0.14512545119578635
GO,3.0560332655935716e-12
PR,5.715834672851135e-13
MT,1.1502020381382725e-14
RJ,8.768692175501843e-15
PE,8.752967014459138e-15
CE,4.67474569486901e-16
AM,7.041256426762666e-17
SC,1.5839759654050938e-17
AC,6.482723257109714e-19
AP,0
BA,0
ES,0
MG,0
PI,0
RO,0
RS,0
SE,0
SP,0
