pseudo_treated_state,period_date,event_time,augmented_gap
AC,2006-07-01,-31,-0.3650449858687894
AC,2006-08-01,-30,-0.43633606916726997
AC,2006-09-01,-29,0.08161289324608934
AC,2006-10-01,-28,0.3317239179321909
AC,2006-11-01,-27,0.05524377387839685
AC,2006-12-01,-26,-0.21755392727272582
AC,2007-01-01,-25,-0.05967434868778376
AC,2007-02-01,-24,0.07371283247175064
AC,2007-03-01,-23,0.1439305308071619
AC,2007-04-01,-22,-0.3449217419389994
AC,2007-05-01,-21,-0.03017510069668905
AC,2007-06-01,-20,0.1463963168732363
AC,2007-07-01,-19,0.010657382925808534
AC,2007-08-01,-18,-0.0178727045666216
AC,2007-09-01,-17,0.0399795067494928
AC,2007-10-01,-16,-0.04380480452072888
AC,2007-11-01,-15,0.02753513407125663
AC,2007-12-01,-14,0.006983746520432099
AC,2008-01-01,-13,0.00682867052196201
AC,2008-02-01,-12,-0.04628098439069106
AC,2008-03-01,-11,0.05753295304532724
AC,2008-04-01,-10,0.15150659546805656
AC,2008-05-01,-9,0.03654642494318949
AC,2008-06-01,-8,0.029873140070326265
AC,2008-07-01,-7,-0.04719359037415316
AC,2008-08-01,-6,-0.18156240680887326
AC,2008-09-01,-5,-0.15142927315227528
AC,2008-10-01,-4,0.024370145486538597
AC,2008-11-01,-3,0.21769887978776747
AC,2008-12-01,-2,-0.13278370649427362
AC,2009-01-01,-1,-0.1883051876065327
AC,2009-02-01,0,-0.3832845415835111
AC,2009-03-01,1,-0.5589564465653982
AC,2009-04-01,2,-0.5529082612589926
AC,2009-05-01,3,-0.601187756538871
AC,2009-06-01,4,-0.5293368518489423
AC,2009-07-01,5,-0.6196645159346641
AC,2009-08-01,6,-0.6595093609566147
AC,2009-09-01,7,-0.7131687881442188
AC,2009-10-01,8,-0.6127342721357838
AC,2009-11-01,9,-0.5791289699110376
AC,2009-12-01,10,-0.5259931383692287
AC,2010-01-01,11,-0.5083242089192339
AC,2010-02-01,12,-0.5071325626814422
AC,2010-03-01,13,-0.4454505487638265
AC,2010-04-01,14,-0.447320346165923
AC,2010-05-01,15,-0.46390262632251034
AC,2010-06-01,16,-0.48797305263760915
AC,2010-07-01,17,-0.484464359900989
AC,2010-08-01,18,-0.3880634344550744
AC,2010-09-01,19,-0.41511557894741546
AC,2010-10-01,20,-0.38454680083984094
AC,2010-11-01,21,-0.3548395091398513
AC,2010-12-01,22,-0.336976563597732
AC,2011-01-01,23,-0.30437773161511394
AL,2006-07-01,-31,-0.006773581926352357
AL,2006-08-01,-30,-0.059492436232432055
AL,2006-09-01,-29,0.02503937475562168
AL,2006-10-01,-28,-0.05747253170738453
AL,2006-11-01,-27,-0.10538454986398893
AL,2006-12-01,-26,-0.036347091880468696
AL,2007-01-01,-25,-0.024944220278965368
AL,2007-02-01,-24,-0.010332480149463308
AL,2007-03-01,-23,0.04572889507583078
AL,2007-04-01,-22,0.03631965770047518
AL,2007-05-01,-21,0.017864122811825922
AL,2007-06-01,-20,-0.0024662106718817967
AL,2007-07-01,-19,0.010996863835720738
AL,2007-08-01,-18,0.0014850106667063656
AL,2007-09-01,-17,0.013578994219235696
AL,2007-10-01,-16,0.01820277129754011
AL,2007-11-01,-15,0.01501218223953149
AL,2007-12-01,-14,0.026981814491813694
