pseudo_treated_state,period_date,event_time,augmented_gap
AC,2006-07-01,-31,-0.019394730982346342
AC,2006-08-01,-30,-3.411115690998834e-4
AC,2006-09-01,-29,0.002503946303557214
AC,2006-10-01,-28,0.0023402636029867807
AC,2006-11-01,-27,-0.012836094591162084
AC,2006-12-01,-26,-0.01803370115261327
AC,2007-01-01,-25,0.009767441618906414
AC,2007-02-01,-24,-0.004384938546740269
AC,2007-03-01,-23,-0.007150010366584247
AC,2007-04-01,-22,8.076362184450403e-4
AC,2007-05-01,-21,0.011784825507478836
AC,2007-06-01,-20,0.016255344979508646
AC,2007-07-01,-19,-0.020427582009929335
AC,2007-08-01,-18,6.472562805632798e-4
AC,2007-09-01,-17,-0.001816074120909672
AC,2007-10-01,-16,0.006614620631071766
AC,2007-11-01,-15,-0.0027519453768838353
AC,2007-12-01,-14,-0.010249107748567354
AC,2008-01-01,-13,0.0014145102850036118
AC,2008-02-01,-12,-0.0015400484286480776
AC,2008-03-01,-11,0.004507449507784145
AC,2008-04-01,-10,0.004550356808175504
AC,2008-05-01,-9,0.008453070622815861
AC,2008-06-01,-8,0.010365517702410898
AC,2008-07-01,-7,-0.0024773175984820206
AC,2008-08-01,-6,0.0016432346079566784
AC,2008-09-01,-5,0.0014525451461242511
AC,2008-10-01,-4,0.0017145288988378304
AC,2008-11-01,-3,0.029345118352295696
AC,2008-12-01,-2,-0.001820164800111268
AC,2009-01-01,-1,-0.009587745473950804
AC,2009-02-01,0,-0.003455369102960848
AC,2009-03-01,1,-0.023216671892663854
AC,2009-04-01,2,-0.02700085165636157
AC,2009-05-01,3,-0.03097115157050112
AC,2009-06-01,4,-3.547896671252104e-5
AC,2009-07-01,5,0.02703921780707219
AC,2009-08-01,6,0.05146769376312532
AC,2009-09-01,7,0.08854594338802624
AC,2009-10-01,8,0.11690103636032312
AC,2009-11-01,9,0.12709518663853325
AC,2009-12-01,10,0.1398703895954161
AC,2010-01-01,11,0.13956899719234928
AC,2010-02-01,12,0.1218569952420574
AC,2010-03-01,13,0.11704282670937838
AC,2010-04-01,14,0.09676771950788066
AC,2010-05-01,15,0.0879427268471149
AC,2010-06-01,16,0.0727620540053131
AC,2010-07-01,17,0.07467911876005928
AC,2010-08-01,18,0.07404589061688727
AC,2010-09-01,19,0.06145067590333708
AC,2010-10-01,20,0.061656160633879686
AC,2010-11-01,21,0.0903490191787375
AC,2010-12-01,22,0.1100347395137602
AC,2011-01-01,23,0.10294420848428043
AL,2006-07-01,-31,0.008510626869620896
AL,2006-08-01,-30,0.005379078238445523
