pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,1.4357287368539915,1.3661264533334898,0.9515212855089771
AL,1.0010163077827081,1.6460420815350112,1.6443708945971733
AP,1.6936783384443035,1.2728666360348975,0.7515397741958874
BA,0.33935713247476285,0.7477446437992612,2.203415140699508
CE,0.30964275605981567,0.8633839392090157,2.7883227439114715
DF,0.9557632279318091,1.4148340735174927,1.4803185895518016
ES,0.7209627598178466,1.207511845056392,1.6748602179694738
GO,0.38867824236457316,1.1993366567791002,3.0856799430881034
MA,0.4281675524248277,0.9242026490178014,2.158506976495052
MG,0.292247076336205,0.9055446749441178,3.098558542643441
MS,1.2410529344760903,1.5961387674398948,1.2861165894698148
MT,1.343665571421551,1.9032810655062244,1.4164842100498414
PA,0.33147873413439294,0.7981347407516873,2.4078007382159723
PB,0.6583757550043027,1.2795527359691359,1.9434991739037741
PE,0.4806596028621268,0.8389019282331519,1.7453139877739714
PI,0.2587732780724243,0.9842271024982039,3.803434071050964
PR,0.43237838655362026,0.620335193253071,1.4347044453299511
RJ,0.8708339492748602,1.7302476164540734,1.9868858097400122
RN,0.4756679591466526,0.8352165645412667,1.7558814893474086
RO,0.6084567793426812,1.1744767247789827,1.9302549739815138
RS,0.6112738275429137,2.3885932280007234,3.90756665895864
SC,0.5499996411235872,2.65851971141223,4.833675356553277
SE,0.6376233032633366,0.7609158046942163,1.1933626026524946
SP,0.8658311044489345,1.2009146673962658,1.3870079987027009
