pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,0.00881605189286492,0.06020026835376363,6.828483893395116
AL,0.0035344135712446836,0.018976142181529054,5.3689648364626414
AP,0.014495682011584755,0.06857517209759066,4.730730988910097
BA,0.0033015111847226586,0.027482136094390215,8.324108130107344
CE,0.0026557799742543196,0.03780896780539942,14.236483508395791
DF,0.004795407453139582,0.054713181479967926,11.409495859240673
ES,0.007860169184727176,0.04137292098440308,5.263617106969322
GO,0.0031083672786267618,0.04286123146942521,13.788985543677699
MA,0.002170350314405451,0.03109194730590186,14.325773631810787
MG,0.004421799794610738,0.02898819342885798,6.555745346993912
MS,0.004237095761277233,0.026989720151435758,6.369863149682499
MT,0.0045028720661337875,0.01914329416372924,4.251351999917215
PA,0.0041831412794030845,0.043309419418499764,10.353324577332904
PB,0.005499771644548922,0.05524961388676211,10.04580143641465
PE,0.0025030492008832465,0.01579427893020661,6.31001537030647
PI,0.002765281560190343,0.10894272693707938,39.396612809865374
PR,0.002357985178971345,0.02154310196558893,9.13623298301941
RJ,0.0024941662811718635,0.006867361255832177,2.7533694556265127
RN,0.002560211412164668,0.016406983259720034,6.408448607706139
RO,0.002821046406224484,0.03167438596473881,11.227885473578533
RS,0.003338685003420234,0.012542715496303074,3.7567831297214314
SC,0.0043829264447295384,0.039190595092139645,8.941650193392196
SE,0.0048989181608511834,0.04491214353823228,9.167767671062467
SP,0.010277895837995718,0.02614710537974076,2.544013462666078
