event_id,state_abbrev,state_name,governor_name,governor_gender,party,term_start_date,legal_term_end_date,removal_date,return_date,event_type,event_subtype,removal_mechanism,initiating_institution,succession_type,vice_assumed,presidential_intervention,intervention_start_date,intervention_end_date,judicialization_level,electoral_justice_case,case_notes,sample_class,sample_note,include_main_sample,include_extended_sample,source_primary,source_secondary,instability_start_date,instability_start_type,instability_process_type,instability_initiating_actor,instability_start_source_id,instability_start_confidence,instability_duration_days,instability_coding_notes,regime,monthly_window_start,monthly_window_end,bim_window_start,bim_window_end,removal_month,monthly_pre_target,monthly_pre_floor,monthly_post,bim_pre_target,bim_pre_floor,bim_post,donor_exclusion_window_start,donor_exclusion_window_end,qualifying_monthly_outcomes,qualifying_bimonthly_outcomes,covariate_set,treatment_frame,sa_method,deflation,per_capita
DF_2010_01,DF,Distrito Federal,Jose Roberto Arruda,M,DEM,2007-01-01,2010-12-31,2010-02-11,,judicial_suspension_and_resignation,criminal_investigation_followed_by_resignation,STJ_pretrial_detention_and_judicial_removal_pressure,STJ_and_CLDF,vice_assumed_then_resigned,no,no,,,STJ_and_local_institutions,no,Afastado e preso em fevereiro de 2010; renunciou em meio a crise politica no DF,extended,Real rupture but mixed judicial pressure and resignation sequence,0,1,CLDF/STJ,Wikipedia for chronology cross-check,2009-11-27,police_operation_public,criminal_investigation_then_resignation,PF_STJ,SRC_DF_2010_01_C,medium,76,Caixa de Pandora made the legal-political crisis public before STJ detention and later resignation.,confaz,2007-02-01,2012-01-01,2006-02-01,2011-12-01,2010-02-01,36,20,24,24,21,12,2007-02-01,2012-02-01,"retail,formal_hiring,construction,icms_confaz,tax_confaz",,"va_icms_secundario_real_pc,va_icms_terciario_real_pc,va_icms_energia_real_pc,va_icms_combustiveis_real_pc,fpe_real_pc,iof_est_real_pc",accountability: single cut at removal_date,monthly X-13 (freq 12); bimonthly STL (freq 6),IPCA real R$ of 201002 (CONFAZ); SICONFI panel real columns,"resident population (annual, year clamped)"
