donor_state,scm_weight
MA,0.6490956519949851
PB,0.15668746288433114
TO,0.12760551463122888
PA,0.045704416139293866
PE,0.020906954350160677
CE,1.353407306132295e-16
GO,5.671598454097045e-17
DF,5.2386667193976864e-17
MT,4.450806321100618e-17
AP,1.6018242419148597e-17
ES,1.4928930239646216e-17
RR,7.366336923590926e-18
SP,3.769444657100455e-18
MS,3.5816664173116725e-18
RJ,1.518880596811228e-19
AC,0
AL,0
AM,0
BA,0
MG,0
PR,0
RN,0
RO,0
RS,0
SC,0
SE,0
