donor_state,scm_weight
PB,0.2660345323895166
PE,0.24431857764576642
MA,0.15179729860142432
PA,0.10164574553954467
BA,0.08381721246316266
AC,0.07948649784982552
RO,0.03778598467219429
TO,0.03317658969979735
SC,0.0019375611387678438
GO,1.8300125783480404e-16
MG,7.584651533927244e-17
RJ,3.2347739389011154e-17
AL,3.2022156545641926e-17
DF,1.4304182585697413e-17
ES,7.244614674885517e-18
AM,0
AP,0
CE,0
MS,0
MT,0
PR,0
RN,0
RR,0
RS,0
SE,0
SP,0
