event_id,outcome,short,channel,family,gap_post,pct_effect,effect_display,effect_for_plot,effect_label,mag_sd,magnitude_ok,persistence,persistence_ok,pre_trend_p,no_pretrend,treated_pre_rmspe,median_donor_pre_rmspe,pre_fit_corr,pre_fit_r2,prefit_class,poor_fit,rank,n_units,classic_p,loo_frac_same_sign,loo_ok,robust,tier,considerable,direction
RJ_2020_01,retail,Retail volume,consumption,monthly,2.8167848541327447,2.772967765050074,pct,2.772967765050074,+2.8%,0.7189715703069822,FALSE,0.8333333333333334,TRUE,0.9695515899222706,TRUE,2.4415859638097683,2.8782828018923574,0.7751084068658728,0.6116170813835392,B,FALSE,9,23,0.391304347826087,1,TRUE,TRUE,weak,FALSE,positive
RJ_2020_01,services,Services volume,consumption,monthly,1.3573262066548193,1.4425927572113082,pct,1.4425927572113082,+1.4%,0.26123538840178684,FALSE,0.7083333333333334,TRUE,0.5315434099662696,TRUE,4.268451135302454,2.4335320099942046,0.6579674992869128,0.32510505312159865,D,TRUE,23,23,1,1,TRUE,TRUE,weak,FALSE,positive
RJ_2020_01,formal_hiring,Formal hiring,labor_market,monthly,-15.428818787861267,,absolute,-15.428818787861267,-15.4,0.16110154931155055,FALSE,0.625,TRUE,0.524734788060288,TRUE,38.15555227522811,34.72708945600756,0.9514129216780292,0.8412734540538728,C,FALSE,9,23,0.391304347826087,1,TRUE,TRUE,weak,FALSE,negative
RJ_2020_01,construction,Construction,labor_market,monthly,-2.63154612340458,,absolute,-2.63154612340458,-2.6,0.2207618610642727,FALSE,0.6666666666666666,TRUE,0.5178351090143383,TRUE,8.938083862846474,8.595254661264349,0.7363164611140417,0.4377687630876733,C,FALSE,22,23,0.9565217391304348,0.9545454545454546,TRUE,TRUE,weak,FALSE,negative
RJ_2020_01,icms_siconfi,ICMS,public_sector,bimonthly,0.04542700909910853,4.6474618701065395,pct,4.6474618701065395,+4.6%,0.31898530421234567,FALSE,0.75,TRUE,0.8368233450271032,TRUE,0.16437727871463417,0.09153886324444326,0.4933254027613942,-0.3322834581458798,D,TRUE,19,22,0.8636363636363636,0,FALSE,FALSE,weak,FALSE,positive
RJ_2020_01,tax_siconfi,Tax revenue,public_sector,bimonthly,-0.06475316212813624,-6.270120433453341,pct,-6.270120433453341,-6.3%,0.7683218929426616,FALSE,0.75,TRUE,0.96478174146814355,TRUE,0.12160276598560278,0.0933386217617912,0.24214346057522385,-1.0818592333118922,C,TRUE,14,23,0.6086956521739131,1,TRUE,TRUE,weak,FALSE,negative
RJ_2020_01,investment_siconfi,Public investment,public_sector,bimonthly,-0.5917693402052842,-44.66526416500409,pct,-44.66526416500409,-44.7%,0.8341697364925736,FALSE,1,TRUE,0.928239520935409,TRUE,0.5607578945766861,0.4825700907919648,0.622655527417266,0.37518027494219786,C,FALSE,11,23,0.4782608695652174,1,TRUE,TRUE,weak,FALSE,negative
RJ_2020_01,totalexp_siconfi,Total expenditure,public_sector,bimonthly,-0.012859742490569348,-1.2777409307839105,pct,-1.2777409307839105,-1.3%,0.08998870571099236,FALSE,0.5,FALSE,0.6374297048756368,TRUE,0.2167106864593534,0.1322699388745942,-0.3803565210164577,-1.2997049621269459,D,TRUE,22,23,0.9565217391304348,1,TRUE,FALSE,weak,FALSE,negative
