outcome,short_label,channel_slug,post_pre_rmspe_ratio,donor_placebo_count,ratio_p_value,abs_gap_p_value
retail,Retail volume,consumption,1.6248605132372282,22,0.36363636363636365,0.6363636363636364
services,Services volume,consumption,0.6840205637763485,22,1,1
formal_hiring,Formal hiring,labor_market,1.1676341980445566,22,0.36363636363636365,1
construction,Construction,labor_market,0.7319853658022658,22,0.9545454545454546,1
icms_siconfi,ICMS,public_sector,0.5383489408395962,21,0.8571428571428571,0.9523809523809523
tax_siconfi,Tax revenue,public_sector,0.8826275455422121,22,0.5909090909090909,0.7727272727272727
investment_siconfi,Public investment,public_sector,1.3445884371933645,22,0.45454545454545453,0.4090909090909091
totalexp_siconfi,Total expenditure,public_sector,0.4949423754789075,22,0.9545454545454546,1
