dropped_donor,period_date,analysis_period,loo_gap
AC,2018-10-01,pre,-0.00948482824349206
AC,2018-12-01,pre,-0.14497868196658814
AC,2019-02-01,pre,0.36300697850678976
AC,2019-04-01,pre,-0.11177477257804025
AC,2019-06-01,pre,-0.1932857164382078
AC,2019-08-01,pre,-0.12505703784293143
AC,2019-10-01,pre,-0.054042429771623546
AC,2019-12-01,pre,-0.3514421230064526
AC,2020-02-01,pre,0.30731355773906266
AC,2020-04-01,pre,-0.13192748411193111
AC,2020-06-01,pre,-0.14073468116953336
AC,2020-08-01,pre,-0.0727966191528111
AC,2020-10-01,pre,-0.2451124098985531
AC,2020-12-01,pre,-0.17200207304367243
AC,2021-02-01,pre,-0.024875401574999678
AC,2021-04-01,pre,-0.09191585385239254
AC,2021-06-01,pre,-0.10345926388772142
AC,2021-08-01,pre,0.07366525572864635
AC,2021-10-01,pre,0.06725669994259764
AC,2021-12-01,pre,0.16667238780777893
AC,2022-02-01,pre,0.04424568816911023
AC,2022-04-01,pre,0.07669764938538748
AC,2022-06-01,pre,0.11369205257785708
AC,2022-08-01,pre,0.16232135671073689
AC,2022-10-01,post,0.06362137089314412
AC,2022-12-01,post,0.09331464078678486
AC,2023-02-01,post,0.1337554847173834
AC,2023-04-01,post,0.0057583007047270485
AC,2023-06-01,post,0.03988574121816679
AC,2023-08-01,post,0.060231027706248774
AC,2023-10-01,post,0.11751001615058598
AC,2023-12-01,post,0.11584452527194244
AC,2024-02-01,post,0.062115364407042684
AC,2024-04-01,post,0.05101457052749758
AC,2024-06-01,post,0.0719306356372309
AC,2024-08-01,post,0.012127232643060815
AM,2018-10-01,pre,-0.013137121145639696
AM,2018-12-01,pre,-0.14283581055655858
AM,2019-02-01,pre,0.33492131114251933
AM,2019-04-01,pre,-0.1160760043262945
AM,2019-06-01,pre,-0.18394533075986974
AM,2019-08-01,pre,-0.12381611618529575
AM,2019-10-01,pre,-0.05906074194247868
AM,2019-12-01,pre,-0.35704592420804104
AM,2020-02-01,pre,0.31258031215584126
AM,2020-04-01,pre,-0.13029255091744218
AM,2020-06-01,pre,-0.14092396714142374
AM,2020-08-01,pre,-0.07561785166626489
AM,2020-10-01,pre,-0.2527088941927689
AM,2020-12-01,pre,-0.1769645762214047
AM,2021-02-01,pre,-0.017769761620790803
AM,2021-04-01,pre,-0.09120301431115774
AM,2021-06-01,pre,-0.10253064728277828
AM,2021-08-01,pre,0.07176004791887625
AM,2021-10-01,pre,0.06663333392716186
AM,2021-12-01,pre,0.16172505529289616
AM,2022-02-01,pre,0.04616690996146744
AM,2022-04-01,pre,0.07944474837200843
AM,2022-06-01,pre,0.10834253969708918
AM,2022-08-01,pre,0.15639833013451554
AM,2022-10-01,post,0.058531136717768106
AM,2022-12-01,post,0.0774986922556824
AM,2023-02-01,post,0.113332347538182
AM,2023-04-01,post,-0.00410722131206942
AM,2023-06-01,post,0.02486204392663538
AM,2023-08-01,post,0.04852828889223204
AM,2023-10-01,post,0.10836527763174608
AM,2023-12-01,post,0.09708755922682855
AM,2024-02-01,post,0.04849799650875308
AM,2024-04-01,post,0.039010252552138525
AM,2024-06-01,post,0.062350043395837496
AM,2024-08-01,post,0.0035003673728803975
AP,2018-10-01,pre,-0.01534289977093195
AP,2018-12-01,pre,-0.14580797713085758
AP,2019-02-01,pre,0.32354113339075496
AP,2019-04-01,pre,-0.11682092029509583
AP,2019-06-01,pre,-0.19482721823749571
AP,2019-08-01,pre,-0.13301188744713777
AP,2019-10-01,pre,-0.05417258784986423
AP,2019-12-01,pre,-0.353221077160776
AP,2020-02-01,pre,0.29587627597027577
AP,2020-04-01,pre,-0.14256880382814163
AP,2020-06-01,pre,-0.1455364195639639
AP,2020-08-01,pre,-0.07870342290075971
AP,2020-10-01,pre,-0.24576057810268814
AP,2020-12-01,pre,-0.1746182680409918
AP,2021-02-01,pre,-0.034867774252330896
AP,2021-04-01,pre,-0.09712441138198269
AP,2021-06-01,pre,-0.10872161583212403
AP,2021-08-01,pre,0.06895542304896463
AP,2021-10-01,pre,0.06493490382292322
AP,2021-12-01,pre,0.1669438325486654
AP,2022-02-01,pre,0.041992655143713975
AP,2022-04-01,pre,0.07455814227683177
