donor_state,scm_weight
PA,0.4637906189450605
AC,0.19429799337221004
BA,0.1058876516029417
AP,0.08603207408720145
RN,0.05789156740414107
SP,0.04884119603197573
PE,0.030629334131818148
DF,0.012629564424466173
MS,1.8357278334738176e-13
PI,8.316667075135015e-16
GO,2.342898530869445e-16
SE,1.9712187930756856e-16
AL,1.4465016646165948e-16
PR,6.547119152899496e-17
ES,4.226838473384439e-17
SC,7.941140038323954e-18
CE,0
MA,0
MG,0
MT,0
PB,0
RO,0
RR,0
RS,0
