period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmented_synthetic_value,augmented_gap,pseudo_treated_state,outcome,short_label,channel,channel_slug
2018-01-01,pre,-26.79854817958816,-18.707437810801533,-15.18247150266298,-33.889909313464514,7.0913611338763545,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-02-01,pre,-42.564636776247525,-13.935017775492518,-26.13276351276897,-40.067781288261486,-2.496855487986039,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-03-01,pre,-52.962118935523726,-24.917565277540252,-31.537350082366306,-56.45491535990656,3.4927964243828313,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-04-01,pre,-40.56474710711914,-20.591116484612265,-30.301863339848257,-50.892979824460525,10.328232717341386,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-05-01,pre,-36.25218426881254,-12.045518092274879,-12.772353992456289,-24.817872084731167,-11.434312184081374,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-06-01,pre,-20.06633499170813,5.40598661934048,-16.64264703169014,-11.236660412349659,-8.82967457935847,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-07-01,pre,0.26928200527417445,9.768212463984876,-4.560280907416769,5.207931556568107,-4.938649551293932,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-08-01,pre,7.39956864131075,18.543931711662083,-13.295107327576224,5.248824384085859,2.1507442572248907,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-09-01,pre,19.525867928118966,37.15052496843893,-9.504804095784756,27.645720872654174,-8.119852944535207,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-10-01,pre,18.73328068512248,31.275163638757515,-22.21181293783383,9.063350700923685,9.669929984198795,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-06-01,post,-1.4681222556442977,15.18560227227656,-19.870467722801227,-4.684865450524667,3.216743194880369,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-07-01,post,24.729020498274352,17.239294158325304,-5.117471375627242,12.121822782698061,12.60719771557629,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-08-01,post,30.586005078298054,22.284360911379654,6.106110468169894,28.39047137954955,2.1955336987485055,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-09-01,post,52.242228895907765,36.75070825263445,5.703892958308768,42.454601210943224,9.78762768496454,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-10-01,post,32.38338998109162,36.426875577768286,-0.19012538732767115,36.23675019044062,-3.853360209348999,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-11-01,post,6.167558399984895,38.77134375567281,-6.988177730823253,31.783166024849557,-25.615607624864662,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-12-01,post,-15.2840972404753,15.836812025314726,-4.260906582257606,11.57590544305712,-26.86000268353242,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-01-01,post,-16.98130430307562,15.328635567292206,-16.393409827357054,-1.0647742600648478,-15.916530043010773,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-02-01,post,1.4764378050035645,22.262485959304204,-44.42445650970545,-22.161970550401247,23.63840835540481,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-03-01,post,-8.752347641759409,-9.065508030142647,-34.9651954659897,-44.03070349613235,35.27835585437294,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-04-01,post,-14.092019893196367,-68.82576144879339,53.3307850292926,-15.494976419500787,1.4029565263044201,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-05-01,post,-0.8407595831125269,-88.55640832269206,90.51540330072378,1.9589949780317113,-2.7997545611442383,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-06-01,post,12.822606837606836,-67.11679989462101,81.61284892613193,14.496049031510921,-1.6734421939040853,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-07-01,post,14.158280818798058,-62.563467942831046,95.37508974890794,32.81162180607689,-18.653340987278835,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-08-01,post,5.489984058087507,-61.72762240934501,83.96288850999682,22.235266100651806,-16.7452820425643,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-09-01,post,16.271384267073923,-17.492916668854384,56.90412766153037,39.41121099267598,-23.13982672560206,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-10-01,post,48.54902849784315,65.33719331905743,-8.493817522054451,56.843375797002984,-8.294347299159831,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-11-01,post,64.97798148929614,100.75315746246689,-55.01753582114417,45.735621641322716,19.242359847973425,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-12-01,post,54.64211076280042,89.92300262413984,-52.60017354118607,37.322829082953774,17.319281679846647,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-04-01,pre,-185.76793461677104,-153.191230848104,-30.976056150840385,-184.16728699894438,-1.6006476178266666,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-05-01,pre,-212.95818449453455,-150.15735138567672,-61.33272804253558,-211.4900794282123,-1.468105066322238,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-06-01,pre,-210.7847118640316,-119.90536620068742,-102.14466048355962,-222.05002668424703,11.265314820215423,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-07-01,pre,-207.98044006426855,-98.38425537068827,-110.15902274382334,-208.54327811451162,0.562838050243073,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-08-01,pre,-110.88039001129172,-41.29797880692967,-74.9757299881746,-116.27370879510428,5.3933187838125605,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-09-01,pre,47.96984561186448,20.77613030949871,27.72123947027614,48.49736977977485,-0.5275241679103715,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-10-01,pre,136.28531981496727,24.71653626023657,116.95066770937981,141.6672039696164,-5.3818841546491285,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-11-01,pre,143.78876774310527,25.219778827131584,128.39353060531997,153.61330943245156,-9.82454168934629,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-12-01,pre,136.44524957130955,-1.7248414862299093,132.5928848889469,130.868043402717,5.577206168592539,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-01-01,pre,101.63011843718624,-24.209690355850316,112.21474241665494,88.00505206080463,13.62506637638161,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-02-01,pre,-3.3422500597278444,-82.15420560701887,59.4317046457051,-22.722500961313763,19.380250901585917,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-03-01,pre,-157.54449230385885,-126.85260570810686,-12.673007412141885,-139.52561312024875,-18.018879183610096,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-04-01,pre,-224.20303098567015,-121.37884262649642,-94.42070393933662,-215.79954656583305,-8.403484419837099,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-05-01,pre,-227.15112203383873,-114.41434488369345,-121.31388131336061,-235.72822619705406,8.577104163215324,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-06-01,pre,-214.66208560204387,-74.65277534988573,-126.71843079960857,-201.3712061494943,-13.290879452549575,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-07-01,pre,-170.2693669788102,-41.11918635728574,-137.1482821909554,-178.26746854824114,7.998101569430929,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-08-01,pre,-96.02288896867611,5.7045823639402204,-91.17640673778567,-85.47182437384545,-10.551064594830663,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-09-01,pre,16.959510567502964,46.19574532290063,-16.778439662642352,29.417305660258275,-12.457795092755312,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-10-01,pre,154.2500278371339,68.57477578090906,63.2550944558906,131.82987023679965,22.42015760033425,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-11-01,pre,165.1420628252941,69.6044915131754,93.77190648274727,163.37639799592267,1.765664829371417,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-12-01,pre,157.6389818886894,44.59460105274715,117.55838318859381,162.15298424134096,-4.514002352651573,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-01-01,pre,143.90628832453226,31.829142949500735,113.90029978037573,145.72944272987647,-1.8231544053442121,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-02-01,pre,75.00869877701976,5.555102703883905,74.70498279343936,80.26008549732326,-5.2513867203035005,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-03-01,pre,-21.79837973225416,-48.15594438559129,13.340775655842629,-34.81516872974866,13.016788997494505,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-04-01,pre,-149.16899831482536,-68.48368491584827,-78.40332007138825,-146.88700498723654,-2.281993327588822,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-05-01,pre,-156.27367048409158,-67.66646286964044,-86.95870007144453,-154.62516294108497,-1.648507543006616,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-06-01,pre,-148.61243253489445,-48.589091943355754,-92.6132040763691,-141.20229601972486,-7.410136515169597,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-07-01,pre,-126.32843625364028,-37.87639876325129,-86.73977372293419,-124.61617248618548,-1.7122637674548002,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-08-01,pre,-28.498555386242277,5.00963344707834,-42.01149502158905,-37.00186157451071,8.503306188268436,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-09-01,pre,120.20630180733484,75.41038761346452,31.7869798260224,107.19736743948692,13.008934367847914,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2018-10-01,pre,159.91228810520138,72.99958673784894,101.94075892375652,174.94034566160548,-15.028057556404093,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-06-01,post,-155.40948241735916,-54.43046144420321,-78.62158307713587,-133.05204452133907,-22.357437896020087,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-07-01,post,-111.92462951150075,-38.26292056441018,-79.38375684634754,-117.64667741075772,5.722047899256964,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-08-01,post,-73.56069117831224,13.287008507708654,-37.83178235181038,-24.544773844101726,-49.01591733421051,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-09-01,post,100.89271653176,67.23676664766342,14.748732995040385,81.9854996427038,18.9072168890562,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-10-01,post,147.54493526257636,77.66945194235177,66.58750397630115,144.25695591865292,3.287979343923439,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-11-01,post,161.3997420817234,80.96179295859896,95.01980663427354,175.9815995928725,-14.58185751114911,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2019-12-01,post,159.4028830072434,69.58192724382715,113.6907766874825,183.27270393130965,-23.86982092406626,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-01-01,post,115.63227981197782,68.5434723900148,102.5742697122716,171.1177421022864,-55.485462290308575,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-02-01,post,35.16746656119071,44.368302957976944,63.01864815202187,107.38695110999882,-72.21948454880811,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-03-01,post,-116.15227329078051,-59.955544976663816,8.251049920779785,-51.70449505588403,-64.44777823489648,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-04-01,post,-190.2897199299882,-136.9401354591669,-35.57487519997849,-172.5150106591454,-17.774709270842806,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-05-01,post,-220.13683657203308,-165.0803710072563,-39.49498108250615,-204.57535208976245,-15.561484482270629,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-06-01,post,-209.36001920698817,-163.98381241866585,-44.09399008618829,-208.07780250485413,-1.2822167021340363,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-07-01,post,-165.70362522937245,-151.0091160683554,-52.9332318954421,-203.94234796379752,38.23872273442507,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-08-01,post,-85.85583938511776,-124.02907223689967,12.711118798084534,-111.31795343881512,25.462114053697363,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-09-01,post,83.38224171501277,-7.677155787623768,58.720269723906796,51.04311393628303,32.33912777872974,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-10-01,post,172.95312688169577,87.30902292320694,58.02684967563229,145.33587259883922,27.61725428285655,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-11-01,post,217.72391736068488,140.00489880353763,96.31185321131348,236.3167520148511,-18.59283465416621,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2020-12-01,post,220.0435209784078,142.17648416738862,76.600469786462,218.77695395385064,1.2665670245571619,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-04-01,pre,-73.7686707912249,-90.76052617862258,16.52799651587733,-74.23252966274525,0.463858871520344,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-05-01,pre,-107.94033485055628,-84.01679897881958,-5.672548254463844,-89.68934723328343,-18.250987617272855,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-06-01,pre,-85.90436810856659,-55.174560200958076,-38.77494973849829,-93.94950993945636,8.045141830889776,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-07-01,pre,-86.68238867290344,-47.170601029960906,-36.17938701713675,-83.34998804709765,-3.332400625805789,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-08-01,pre,-56.67089572474941,-38.797160955491016,-22.987989897920837,-61.78515085341185,5.1142551286624425,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-09-01,pre,-49.2074555968608,-26.92345309058212,-19.11015110721219,-46.03360419779431,-3.1738513990664856,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-10-01,pre,-47.24483488424009,-26.84201256739833,-5.891453216908519,-32.73346578430685,-14.51136909993324,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-11-01,pre,-22.907366796772,-35.87187020026154,13.268742973083961,-22.60312722717758,-0.30423956959441867,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2016-12-01,pre,-35.60092324032844,-55.76272192712987,18.369264461810697,-37.39345746531917,1.7925342249907317,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-01-01,pre,-33.030343928654595,-58.860666824592734,16.941353613103246,-41.91931321148949,8.888969282834893,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-02-01,pre,-31.50313288424436,-57.87376084518502,15.769516180531182,-42.104244664653834,10.601111780409475,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-03-01,pre,-23.902258079473267,-64.95199220509674,48.02504652925681,-16.92694567583993,-6.975312403633335,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-04-01,pre,-20.921422489942028,-56.34927008274442,36.185447999772194,-20.163822082972224,-0.7576004069698037,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-05-01,pre,-17.761086449171202,-37.937718219244545,26.61961906648386,-11.318099152760684,-6.442987296410518,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-06-01,pre,-3.9641044456674615,-12.620720986652929,19.62328835701092,7.002567370357992,-10.966671816025453,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-07-01,pre,12.07510603004771,-6.260415163620521,2.8360307949030985,-3.4243843687174222,15.499490398765133,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-08-01,pre,11.211887914890028,1.4591004840275839,7.170025390097283,8.629125874124867,2.582762040765161,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-09-01,pre,6.0879954288088935,15.264351934084813,-7.616398480672801,7.647953453412011,-1.5599580246031177,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-10-01,pre,-1.9052151730973603,16.24517223333219,-10.23819525346163,6.0069769798705615,-7.912192152967922,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
2017-11-01,pre,-8.6840048323218,10.049438068076505,-25.503111166386063,-15.453673098309558,6.769668265987757,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho e investimento privado,labor_investment
