state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
PA,2018-08-01,2018,8,78.5702116409418,85.3490958610079,31.1477368720557,16.2356845313059,4.65383202292298,4.86428394860866,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,15,986680643,6237,8513497,78.19134225732722,4.359158928600246,115.8960463602677,607.0567648053438,6.40862230366456,1.7108128422433226
PA,2018-09-01,2018,9,79.1060376037772,84.7180472094873,15.1526756072192,-0.503935257319494,4.63815760308084,4.79706656256226,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,16,977414664,5520,8513497,78.46986561220892,4.362714673537035,114.80765941422192,635.3146030356269,6.454120314055261,2.4516365014282613
PA,2018-10-01,2018,10,78.1527480407482,83.7739469339686,7.07876853723035,2.47519630319741,4.66895346564116,4.94907309838024,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,17,999639819,507,8513497,78.45700978184956,4.362550828684382,117.41823823982084,654.3984253474218,6.483716379031702,2.1854709057864237
PA,2018-11-01,2018,11,79.6634028898165,84.9409635218262,9.07704149389821,3.43572961277123,4.61796617283014,4.83396730865723,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,18,957386549,557,8513497,78.63037365318841,4.3647580580357355,112.45514610506117,668.2135365760979,6.504607787987585,2.0149181940159258
PA,2018-12-01,2018,12,77.8298018506104,85.4769850477176,22.7025046438563,5.69453388220442,4.65939092410199,4.88966598638619,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,19,998569427,-6850,8513497,78.51925280390242,4.363343853365816,117.29250941181985,686.0353525701601,6.53092916075687,1.1135259694106898
PA,2019-01-01,2019,1,79.2677192584104,85.1350941228704,0.582520807141846,3.09081849369144,4.63996253962587,4.88381778761692,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,20,1010970357,-2919,8602865,78.76498688071742,4.36646856919558,117.5155436008818,695.3851431320733,6.5444658548532635,0.35476553450507475
PA,2019-02-01,2019,2,82.2000804357872,84.298528676272,-0.537388749357745,0.0286712025074731,4.68514249664504,4.93619758884398,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,21,937743394,637,8602865,79.36996501319165,4.374120022296232,109.00361612090856,688.4927128927142,6.534504734078877,-0.2961804003666221
PA,2019-03-01,2019,3,82.0347712563847,80.6304238131579,-18.8482457939961,1.28265781881729,4.69563453543741,4.93169612538328,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,22,890934172,-4116,8602865,79.85808728862622,4.3802511505421675,103.56249598244305,677.2475494609353,6.518036862591638,-1.4162723697279918
PA,2019-04-01,2019,4,80.9429407824208,82.7064666613115,7.26553666819782,-3.37982893625796,4.64957196979625,4.91106283901896,FALSE,TRUE,FALSE,post,FALSE,2016-01-25,2017-05-04,,23,898532007,-25,8602865,80.32311941223833,4.386057492493035,104.44567094799233,664.2749821691068,6.498696193521118,-1.478112233540803
PB,2014-05-01,2014,5,104.657909729108,122.475157806522,11.6630806033678,18.4147174835758,4.8110399047081,4.86851741006288,FALSE,TRUE,FALSE,pre,TRUE,2016-01-25,2017-05-04,,-36,383407904,313,3943885,,,97.21579204261788,,,
