dropped_donor,period_date,event_time,loo_gap
AC,2018-01-01,-31,-2.378769120398395
AC,2018-02-01,-30,-2.56024015376288
AC,2018-03-01,-29,-2.2740497240012187
AC,2018-04-01,-28,-0.8681258034415964
AC,2018-05-01,-27,-0.9674802256276183
AC,2018-06-01,-26,-1.9521500346034188
AC,2018-07-01,-25,-0.9776726641385317
AC,2018-08-01,-24,-0.8205557191269119
AC,2018-09-01,-23,-0.9934990390431024
AC,2018-10-01,-22,-1.6449211124714551
AC,2018-11-01,-21,-1.0837396102508756
AC,2018-12-01,-20,-0.04753627863784299
AC,2019-01-01,-19,-0.7486501986924367
AC,2019-02-01,-18,-1.144406528862565
AC,2019-03-01,-17,-0.7349480743493328
AC,2019-04-01,-16,-0.0632596257443066
AC,2019-05-01,-15,-0.6018845261930553
AC,2019-06-01,-14,-1.474798682886573
AC,2019-07-01,-13,-0.884907078649156
AC,2019-08-01,-12,-0.0286095945727311
AC,2019-09-01,-11,-0.15514877793488546
AC,2019-10-01,-10,-1.4453218489971902
AC,2019-11-01,-9,-0.9674617917678119
AC,2019-12-01,-8,-0.13653880692684583
AC,2020-01-01,-7,-0.8812528541627783
AC,2020-02-01,-6,-2.09840297671131
AC,2020-03-01,-5,-2.3529150216126213
AC,2020-04-01,-4,-0.9589718007763643
AC,2020-05-01,-3,-1.3222565503505148
AC,2020-06-01,-2,-2.9934826115489344
AC,2020-07-01,-1,-2.9796645746925083
AC,2020-08-01,0,-2.9990365190531563
AC,2020-09-01,1,-4.031612514939508
AC,2020-10-01,2,-5.316133207865388
AC,2020-11-01,3,-5.329788173911748
AC,2020-12-01,4,-3.9753252002287414
AC,2021-01-01,5,-4.3238346697498296
AC,2021-02-01,6,-4.422545874265325
AC,2021-03-01,7,-2.8214601424106114
AC,2021-04-01,8,-1.5868310941885118
AC,2021-05-01,9,-1.6388648710600533
AC,2021-06-01,10,-2.663411321391948
AC,2021-07-01,11,-1.6575688764873986
AC,2021-08-01,12,-0.9262312617928794
AC,2021-09-01,13,-1.7044796593871103
AC,2021-10-01,14,-2.122286977235037
AC,2021-11-01,15,-1.3465507420577119
AC,2021-12-01,16,0.16942307337596496
AC,2022-01-01,17,0.3071038032277782
AC,2022-02-01,18,0.2708155101773144
AC,2022-03-01,19,1.5043752178819938
AC,2022-04-01,20,2.4926921105991293
AC,2022-05-01,21,1.9951600121127089
AC,2022-06-01,22,1.106215175924417
AC,2022-07-01,23,1.4924548384949619
AL,2018-01-01,-31,-2.120563868654648
AL,2018-02-01,-30,-2.3275557262391326
AL,2018-03-01,-29,-1.8889987256022853
AL,2018-04-01,-28,-0.9029473342259258
AL,2018-05-01,-27,-0.9348775866385186
AL,2018-06-01,-26,-1.8150484016617336
AL,2018-07-01,-25,-0.822268229226868
AL,2018-08-01,-24,-0.5884040484670532
AL,2018-09-01,-23,-0.7410303027321381
AL,2018-10-01,-22,-1.237724162463968
AL,2018-11-01,-21,-0.8036968229005745
AL,2018-12-01,-20,0.2892264410571187
AL,2019-01-01,-19,-0.5143273292491001
AL,2019-02-01,-18,-0.40880032562624
AL,2019-03-01,-17,-0.2818765442016866
AL,2019-04-01,-16,0.1293042563308887
AL,2019-05-01,-15,-0.36727335666449523
AL,2019-06-01,-14,-1.3043695253830563
AL,2019-07-01,-13,-0.5945507768107199
AL,2019-08-01,-12,-0.22006554658233013
AL,2019-09-01,-11,0.09488069331811944
AL,2019-10-01,-10,-1.1101288927604394
AL,2019-11-01,-9,-0.6274662931033648
AL,2019-12-01,-8,0.040744678550916014
AL,2020-01-01,-7,-0.9715228625553914
AL,2020-02-01,-6,-2.272997413175398
AL,2020-03-01,-5,-2.3840063648336014
AL,2020-04-01,-4,-1.1851593313367834
AL,2020-05-01,-3,-1.6876771575104428
AL,2020-06-01,-2,-3.10629284884223
AL,2020-07-01,-1,-2.932423858313033
AL,2020-08-01,0,-2.810628634138805
AL,2020-09-01,1,-3.8869389765825977
AL,2020-10-01,2,-4.915248720839977
AL,2020-11-01,3,-4.83756278344607
AL,2020-12-01,4,-3.5705927815000025
AL,2021-01-01,5,-3.8832607317658967
AL,2021-02-01,6,-3.7309625551980394
AL,2021-03-01,7,-2.5897666666055423
AL,2021-04-01,8,-1.6156595113719185
AL,2021-05-01,9,-1.5239550560895552
AL,2021-06-01,10,-2.329156519570392
AL,2021-07-01,11,-1.2333374227856924
AL,2021-08-01,12,-0.715576893695439
AL,2021-09-01,13,-1.263841914014538
AL,2021-10-01,14,-1.5336587570948819
AL,2021-11-01,15,-0.8621614046623876
AL,2021-12-01,16,0.3955469492773993
AL,2022-01-01,17,0.2988390458704888
AL,2022-02-01,18,0.4067971380759472
AL,2022-03-01,19,1.2859849147178473
AL,2022-04-01,20,2.4475571546928556
AL,2022-05-01,21,2.1025985727361287
AL,2022-06-01,22,1.3662992813522212
