outcome,is_main,status,skip_reason,donor_count,rmspe_pre,att_mean_w3m,att_mean_w6m,att_mean_w12m,att_mean_w24m,n_periods_w3m,n_periods_w6m,n_periods_w12m,n_periods_w24m,sign_consistent_w3m,sign_consistent_w6m,sign_consistent_w12m,sign_consistent_w24m,loo_frac_w3m,loo_frac_w6m,loo_frac_w12m,loo_frac_w24m
retail_ma6_log,TRUE,estimated,,21,0.008380862219929005,-0.03817537121472133,-0.04179935981378913,-0.04015030279427253,-0.018326292936847007,3,6,12,19,TRUE,TRUE,TRUE,TRUE,0,0,0,0
formal_hiring_6m_per1k,TRUE,estimated,,21,2.655004907735143,3.978439399711543,2.2024235862876633,1.6158207791767794,0.8477588746134882,3,6,12,19,TRUE,TRUE,TRUE,TRUE,1,1,1,1
icms_conf6m_pc_log,TRUE,estimated,,21,0.014894968797041708,-0.02935778516013225,-0.06995864235735594,-0.0432877364521956,0.013357711842493692,3,6,12,19,TRUE,TRUE,TRUE,TRUE,0,0.047619047619047616,0,1
