scm_rmspe_crisis,scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_crisis,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_crisis,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_crisis,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_crisis,n_periods_post,n_periods_pre,outcome,donor_count
0.02013625262264901,0.05492673313447477,0.060683476783420905,0.02271451587551493,0.05088988286445493,0.012973372485406606,-0.02013625262264901,0.025438876339795077,0.024101820998091918,-0.02271451587551493,0.012712665371319114,0.0019344317220518887,1,11,19,priority_expenditure_share_total,24
