donor_state,scm_weight
AC,0.6845870535738818
TO,0.3154129464261115
PB,4.460517636805094e-15
MA,7.906936937048793e-16
PI,7.591122917480283e-16
CE,3.431939292269145e-16
PA,1.4107585116709252e-16
SC,1.0778553363742075e-16
MG,2.134374194468535e-17
AL,2.1338556133666162e-17
PR,2.6561748296654117e-18
AM,0
AP,0
BA,0
DF,0
ES,0
GO,0
MS,0
MT,0
PE,0
RJ,0
RN,0
RO,0
RS,0
SE,0
SP,0
