scm_rmspe_crisis,scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_crisis,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_crisis,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_crisis,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_crisis,n_periods_post,n_periods_pre,outcome,donor_count
40.49841283655863,37.67586925092157,47.68384569225596,153.09184703855453,43.30762953541554,26.355068143276885,-40.49841283655863,-4.4220817359999405,-4.92039370311784,-153.09184703855453,-5.203350999789578,-3.563123256932512,1,12,23,public_investment_liquidated_real_pc,24
