scm_rmspe_crisis,scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_crisis,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_crisis,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_crisis,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_crisis,n_periods_post,n_periods_pre,outcome,donor_count
1425.5365176204418,314.29979645250586,469.87334013868923,1606.7523043237584,404.8285508436071,212.16249428639733,-1425.5365176204418,-178.71798936093907,81.0277345240221,-1606.7523043237584,-61.519139638469035,4.1756318662625125,1,11,19,liquidated_expenditure_total_real_pc,24
