scm_rmspe_crisis,scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_crisis,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_crisis,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_crisis,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_crisis,n_periods_post,n_periods_pre,outcome,donor_count
369.22539259657526,56.822892237985165,106.6365444079645,382.0021371748487,83.04285606269612,25.27384467766889,-369.22539259657526,-12.73717374677859,-7.720099764065041,-382.0021371748487,30.431877453564216,-3.7847428583319367,1,12,23,state_tax_revenue_real_pc,24
