donor_state,scm_weight
AC,0.3409177091474914
AP,0.2465026940507425
DF,0.20367250297055473
RJ,0.11554491817280023
MT,0.06267563549872723
GO,0.017307513664691663
MG,0.01337902649498873
RN,2.085828644127472e-15
PE,9.532834460125404e-16
MS,3.0071713335830197e-16
SE,7.657992773591911e-17
PI,4.0018809012961606e-17
BA,2.8927659567747936e-17
PA,1.6087784433972232e-17
MA,1.3514639182845675e-17
SC,7.5505702109408e-18
AL,3.52429939299141e-18
CE,0
ES,0
PB,0
PR,0
RO,0
RS,0
SP,0
