pseudo_treated_state,outcome,short_label,channel_slug,period_date,analysis_period,augmented_gap
AC,services_volume_index_sa,Services,consumption,2017-06-01,post,5.896139910239512
AC,services_volume_index_sa,Services,consumption,2017-08-01,post,3.6857422708198015
AC,services_volume_index_sa,Services,consumption,2017-10-01,post,-3.4120516208588896
AC,services_volume_index_sa,Services,consumption,2017-12-01,post,-1.7944275904025773
AC,services_volume_index_sa,Services,consumption,2018-02-01,post,3.7198068037090763
AC,services_volume_index_sa,Services,consumption,2018-04-01,post,-1.9748710531170133
AC,services_volume_index_sa,Services,consumption,2018-06-01,post,-2.0851942449817216
AC,services_volume_index_sa,Services,consumption,2018-08-01,post,-7.3827424908713795
AC,services_volume_index_sa,Services,consumption,2018-10-01,post,-1.641177155997383
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2015-02-01,pre,0.02310490140496313
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2015-04-01,pre,0.3086204658496854
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2015-06-01,pre,0.014630868245887996
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2015-08-01,pre,0.17773590586909904
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2015-10-01,pre,-0.2809211049092255
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2015-12-01,pre,-0.25310277594735453
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2016-02-01,pre,0.0709437912780686
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2016-04-01,pre,-0.058592079760558136
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2016-06-01,pre,-0.026827078794042336
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2016-08-01,pre,0.394876584097517
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2016-10-01,pre,-0.2835372797592868
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2016-12-01,pre,-0.03426196963238226
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2017-02-01,pre,-0.09414799040945354
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2017-04-01,pre,0.04114938725746242
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2017-06-01,post,24.892441932698773
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2017-08-01,post,38.397414031353776
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2017-10-01,post,47.79553753883914
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2017-12-01,post,54.510509075016614
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2018-02-01,post,210.03275705670353
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2018-04-01,post,140.0553685992145
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2018-06-01,post,125.0729512125975
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2018-08-01,post,178.52872244451015
AC,state_tax_revenue_real_pc_sa,Own tax revenue,public_sector,2018-10-01,post,173.29385403239513
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2015-02-01,pre,0.8143508055561597
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2015-04-01,pre,-0.9020069997475275
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2015-06-01,pre,0.8355914570670961
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2015-08-01,pre,1.000395074733376
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2015-10-01,pre,-15.936290878317152
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2015-12-01,pre,9.42917650302843
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2016-02-01,pre,1.2798773454037473
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2016-04-01,pre,-0.3422305993643704
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2016-06-01,pre,1.5358962655746495
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2016-08-01,pre,-1.7610710422046054
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2016-10-01,pre,0.8161216260808715
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2016-12-01,pre,0.2624559424640438
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2017-02-01,pre,-0.24338998802176093
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2017-04-01,pre,-3.3572353381398443
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2017-06-01,post,24.603760611702512
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2017-08-01,post,32.915328895768596
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2017-10-01,post,45.44114780835878
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2017-12-01,post,-12.223862619548186
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2018-02-01,post,-17.212587869354707
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2018-04-01,post,215.3374860651425
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2018-06-01,post,119.57790172508513
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2018-08-01,post,118.33223943441183
AC,icms_revenue_real_pc_sa,ICMS,public_sector,2018-10-01,post,115.62579459086655
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2015-02-01,pre,0.06873038938363152
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2015-04-01,pre,0.07117689764378099
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2015-06-01,pre,-0.0022939579687175637
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2015-08-01,pre,-0.0017090116959934676
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2015-10-01,pre,-0.0011311282210328955
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2015-12-01,pre,0.0067512674094416525
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2016-02-01,pre,5.850214399316656e-4
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2016-04-01,pre,-5.135833673790557e-4
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2016-06-01,pre,-0.0020629495879518345
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2016-08-01,pre,7.369663703258311e-4
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2016-10-01,pre,0.0026323097935687656
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2016-12-01,pre,-0.0034394556858643455
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2017-02-01,pre,5.148107082391107e-4
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2017-04-01,pre,-4.046413051099762e-4
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2017-06-01,post,-11.083885708011294
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2017-08-01,post,-32.63800474433309
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2017-10-01,post,3.2630114858533545
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2017-12-01,post,-25.534055640330294
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2018-02-01,post,11.125580728220754
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2018-04-01,post,33.004213591242106
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2018-06-01,post,13.965701866165247
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2018-08-01,post,34.12788106727163
AC,public_investment_liquidated_real_pc_sa,Public investment,public_sector,2018-10-01,post,86.57898844306655
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2015-02-01,pre,0.7077087729674076
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2015-04-01,pre,0.23735155377744377
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2015-06-01,pre,-0.7722091160605942
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2015-08-01,pre,0.22810349426208631
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2015-10-01,pre,0.6663571604947265
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2015-12-01,pre,0.009187941759819296
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2016-02-01,pre,0.41756151950494313
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2016-04-01,pre,-2.4089923314859334
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2016-06-01,pre,0.07043458295106575
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2016-08-01,pre,-0.819395419680859
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2016-10-01,pre,0.2192374930727965
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2016-12-01,pre,0.4143615808982304
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2017-02-01,pre,0.12414505461174485
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2017-04-01,pre,0.21782769997162177
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2017-06-01,post,471.3122420381246
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2017-08-01,post,147.74388404505453
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2017-10-01,post,201.07527041339017
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2017-12-01,post,-2.022633514240397
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2018-02-01,post,382.58810575194843
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2018-04-01,post,217.3950635400654
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2018-06-01,post,122.96711634082362
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2018-08-01,post,126.8830110876911
AC,liquidated_expenditure_total_real_pc_sa,Total expenditure,public_sector,2018-10-01,post,516.4129519611563
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2013-06-01,pre,-58.241929553696124
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2013-08-01,pre,-41.21925160755591
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2013-10-01,pre,69.02419115876819
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2013-12-01,pre,20.953743700491557
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2014-02-01,pre,-112.16494065136169
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2014-04-01,pre,29.349153659202727
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2014-06-01,pre,14.702519296631237
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2014-08-01,pre,-24.66837864509847
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2014-10-01,pre,28.448153174953973
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2014-12-01,pre,7.235667379515888
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2015-02-01,pre,131.35183349338615
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2015-04-01,pre,90.82841521832874
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2015-06-01,pre,-181.0123642996652
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2015-08-01,pre,152.66147259463725
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2015-10-01,pre,-64.70677953278377
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2015-12-01,pre,14.846443037987072
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2016-02-01,pre,-45.387536372621156
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2016-04-01,pre,138.42302824717677
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2016-06-01,pre,-5.7624436074551255
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2016-08-01,pre,-25.34893683294718
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2016-10-01,pre,111.22632546328546
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2016-12-01,pre,45.754669171384315
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2017-02-01,pre,-25.47753454021057
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2017-04-01,pre,-66.71528704853542
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2017-06-01,post,4.881257913750003
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2017-08-01,post,-45.07206854077418
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2017-10-01,post,197.34829793567664
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2017-12-01,post,73.51837394342633
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2018-02-01,post,-255.93991343772072
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2018-04-01,post,212.60828630776626
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2018-06-01,post,44.68931869394848
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2018-08-01,post,189.5921600551903
AL,formal_hiring_balance_sa_per_100k_wap,Formal hiring,labor_market,2018-10-01,post,28.959165749737394
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2013-06-01,pre,-46.18443278549127
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2013-08-01,pre,-2.925205741259086
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2013-10-01,pre,44.54565833784713
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2013-12-01,pre,-23.252246919502674
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2014-02-01,pre,5.8836435813651455
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2014-04-01,pre,9.284811671807422
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2014-06-01,pre,4.96628774583213
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2014-08-01,pre,0.09401594332763463
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2014-10-01,pre,11.837241661689774
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2014-12-01,pre,9.503490145694192
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2015-02-01,pre,-28.744240185892675
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2015-04-01,pre,10.17319621779633
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2015-06-01,pre,-9.700025587256743
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2015-08-01,pre,-6.031874807169627
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2015-10-01,pre,-8.780285065742731
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2015-12-01,pre,14.91834443578633
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2016-02-01,pre,8.930138604946077
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2016-04-01,pre,-4.137945295224668
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2016-06-01,pre,0.1109458392019036
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2016-08-01,pre,4.360483359538179
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2016-10-01,pre,7.013270487613049
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2016-12-01,pre,-0.653094985945085
AL,formal_hiring_balance_construction_sa_per_100k_wap,Construction,labor_market,2017-02-01,pre,3.0953116856728435
