event_id,outcome,short,channel,family,gap_post,pct_effect,effect_display,effect_for_plot,effect_label,mag_sd,persistence,pre_trend_p,treated_pre_rmspe,median_donor_pre_rmspe,prefit_class,rank,n_units,classic_p,loo_frac_same_sign,C1_prefit,C2_magnitude,C3_persistence,C4_placebo,C5_robust,robustness_score,tier,considerable,direction
RR_2004_01,retail,Retail volume,consumption,monthly,-8.605139909245418,-23.653152424166016,pct,-23.653152424166016,-23.7%,3.029063448133481,0.9166666666666666,0.9652236667882301,2.571096488412739,1.4405594317011048,D,9,26,0.34615384615384615,1,FALSE,TRUE,TRUE,FALSE,TRUE,3,non-interpretable,FALSE,negative
RR_2004_01,icms_confaz,ICMS,public_sector,monthly,0.040334023966012066,4.115848800419242,pct,4.115848800419242,+4.1%,0.5225208998308513,0.7916666666666666,0.04034515078520343,0.13461629626608915,0.08791103376036061,D,26,26,1,0.92,FALSE,FALSE,TRUE,FALSE,TRUE,2,non-interpretable,FALSE,positive
RR_2004_01,tax_confaz,Tax revenue,public_sector,monthly,0.14776856470032204,15.92445751990159,pct,15.92445751990159,+15.9%,1.2231556252649594,0.9583333333333334,0.0990383126045715,0.1543901393896351,0.08611790589169885,D,19,26,0.7307692307692307,0.92,FALSE,TRUE,TRUE,FALSE,TRUE,3,non-interpretable,FALSE,positive
