donor_state,scm_weight
RS,0.41215693744393567
PR,0.3357864294539671
ES,0.0831711382344172
PE,0.06357364802239268
RN,0.03954395695809497
AC,0.03481929244488698
PA,0.01649695775199444
SC,0.014451639689589324
MS,7.204363512606888e-13
BA,3.524574664334687e-16
RO,3.448510114521395e-16
DF,2.4354945385624845e-16
TO,2.394418159825541e-16
GO,4.081322566672251e-17
SE,3.104440460342809e-17
AL,3.164878912542779e-18
AM,0
AP,0
CE,0
MA,0
MG,0
MT,0
PB,0
PI,0
RR,0
SP,0
