outcome,short_label,channel_slug,post_pre_rmspe_ratio,donor_placebo_count,ratio_p_value,abs_gap_p_value
retail,Retail volume,consumption,2.239905300204946,23,0.4782608695652174,0.30434782608695654
formal_hiring,Formal hiring,labor_market,0.6227330357534183,23,0.8695652173913043,0.9565217391304348
construction,Construction,labor_market,3.157784492428867,23,0,0.8695652173913043
icms_confaz,ICMS,public_sector,1.1450212834927247,23,0.8695652173913043,0.21739130434782608
tax_confaz,Tax revenue,public_sector,0.8282189707322782,23,0.9130434782608695,0.9130434782608695
