dropped_donor,period_date,analysis_period,loo_gap
AC,2006-04-01,pre,-3.8459902721216714
AC,2006-05-01,pre,-6.233484957761178
AC,2006-06-01,pre,-6.71714185074098
AC,2006-07-01,pre,-5.417860665945476
AC,2006-08-01,pre,-4.2514176388454885
AC,2006-09-01,pre,-2.6399600045618783
AC,2006-10-01,pre,-5.1681303427721765
AC,2006-11-01,pre,-10.127027058497173
AC,2006-12-01,pre,-5.200659069709072
AC,2007-01-01,pre,-5.2002155781981685
AC,2007-02-01,pre,-7.636817903023573
AC,2007-03-01,pre,-4.512712938253582
AC,2007-04-01,pre,-5.043682170899469
AC,2007-05-01,pre,-3.9384708791405743
AC,2007-06-01,pre,-4.60884644912478
AC,2007-07-01,pre,-5.491518986583468
AC,2007-08-01,pre,-6.864201700124372
AC,2007-09-01,pre,-6.021105060307985
AC,2007-10-01,pre,-5.041726827686382
AC,2007-11-01,pre,-5.511149798389479
AC,2007-12-01,pre,-8.129299883424874
AC,2008-01-01,pre,-6.539144474922274
AC,2008-02-01,pre,-5.654933892923484
AC,2008-03-01,pre,-9.28936918944228
AC,2008-04-01,pre,-6.727388524762262
AC,2008-05-01,pre,-7.171562338023179
AC,2008-06-01,pre,-7.057630379157494
AC,2008-07-01,pre,-6.957441315195187
AC,2008-08-01,pre,-7.609978470458891
AC,2008-09-01,pre,-6.36568819753591
AC,2008-10-01,pre,-6.742416124243391
AC,2008-11-01,pre,-4.460916565384686
AC,2008-12-01,pre,-5.680470495722972
AC,2009-01-01,pre,-7.5476534289739625
AC,2009-02-01,pre,-10.38593526839746
AC,2009-03-01,pre,-7.295545434206971
AC,2009-04-01,post,-8.792238110842888
AC,2009-05-01,post,-8.404568923928181
AC,2009-06-01,post,-8.728240963432665
AC,2009-07-01,post,-8.134219026523063
AC,2009-08-01,post,-6.677539048665672
AC,2009-09-01,post,-10.533320334751366
AC,2009-10-01,post,-12.184260349241374
AC,2009-11-01,post,-11.120634299441974
AC,2009-12-01,post,-10.229618254206095
AC,2010-01-01,post,-14.684668378610688
AC,2010-02-01,post,-14.178974607977281
AC,2010-03-01,post,-12.956639774563385
AC,2010-04-01,post,-11.702660213094688
AC,2010-05-01,post,-11.871747202678513
AC,2010-06-01,post,-9.993324518512885
AC,2010-07-01,post,-13.059034674203197
AC,2010-08-01,post,-12.36393503338548
AC,2010-09-01,post,-11.377290207283494
AC,2010-10-01,post,-11.516838699312181
AC,2010-11-01,post,-15.627852173092784
AC,2010-12-01,post,-19.271949874140375
AC,2011-01-01,post,-14.936060729870185
AC,2011-02-01,post,-13.854657657964992
AC,2011-03-01,post,-9.970671089804199
AL,2006-04-01,pre,-3.8459902721216572
AL,2006-05-01,pre,-6.2334849577611635
AL,2006-06-01,pre,-6.717141850740958
AL,2006-07-01,pre,-5.417860665945462
AL,2006-08-01,pre,-4.25141763884546
AL,2006-09-01,pre,-2.639960004561871
AL,2006-10-01,pre,-5.168130342772169
AL,2006-11-01,pre,-10.127027058497152
AL,2006-12-01,pre,-5.200659069709065
AL,2007-01-01,pre,-5.200215578198161
AL,2007-02-01,pre,-7.636817903023559
AL,2007-03-01,pre,-4.512712938253561
AL,2007-04-01,pre,-5.043682170899455
AL,2007-05-01,pre,-3.93847087914056
AL,2007-06-01,pre,-4.6088464491247585
AL,2007-07-01,pre,-5.491518986583454
AL,2007-08-01,pre,-6.864201700124358
AL,2007-09-01,pre,-6.021105060307963
AL,2007-10-01,pre,-5.041726827686361
AL,2007-11-01,pre,-5.511149798389464
AL,2007-12-01,pre,-8.12929988342486
AL,2008-01-01,pre,-6.539144474922246
AL,2008-02-01,pre,-5.654933892923463
AL,2008-03-01,pre,-9.289369189442251
AL,2008-04-01,pre,-6.7273885247622545
AL,2008-05-01,pre,-7.171562338023151
AL,2008-06-01,pre,-7.057630379157459
AL,2008-07-01,pre,-6.957441315195158
AL,2008-08-01,pre,-7.609978470458863
AL,2008-09-01,pre,-6.36568819753586
AL,2008-10-01,pre,-6.742416124243363
AL,2008-11-01,pre,-4.460916565384657
AL,2008-12-01,pre,-5.6804704957229575
AL,2009-01-01,pre,-7.547653428973955
AL,2009-02-01,pre,-10.385935268397446
AL,2009-03-01,pre,-7.295545434206957
AL,2009-04-01,post,-8.792238110842867
AL,2009-05-01,post,-8.404568923928153
AL,2009-06-01,post,-8.728240963432658
AL,2009-07-01,post,-8.134219026523056
AL,2009-08-01,post,-6.6775390486656505
AL,2009-09-01,post,-10.533320334751352
AL,2009-10-01,post,-12.184260349241352
AL,2009-11-01,post,-11.120634299441953
AL,2009-12-01,post,-10.22961825420606
AL,2010-01-01,post,-14.68466837861066
AL,2010-02-01,post,-14.178974607977253
AL,2010-03-01,post,-12.956639774563357
AL,2010-04-01,post,-11.702660213094667
AL,2010-05-01,post,-11.871747202678485
AL,2010-06-01,post,-9.993324518512864
AL,2010-07-01,post,-13.059034674203154
AL,2010-08-01,post,-12.363935033385452
AL,2010-09-01,post,-11.377290207283465
AL,2010-10-01,post,-11.516838699312167
AL,2010-11-01,post,-15.627852173092762
AL,2010-12-01,post,-19.271949874140354
AL,2011-01-01,post,-14.93606072987017
AL,2011-02-01,post,-13.854657657964971
AL,2011-03-01,post,-9.970671089804178
AM,2006-04-01,pre,-3.84599027212165
AM,2006-05-01,pre,-6.233484957761149
AM,2006-06-01,pre,-6.717141850740951
AM,2006-07-01,pre,-5.417860665945447
AM,2006-08-01,pre,-4.251417638845453
AM,2006-09-01,pre,-2.63996000456185
AM,2006-10-01,pre,-5.168130342772155
AM,2006-11-01,pre,-10.127027058497145
AM,2006-12-01,pre,-5.200659069709044
AM,2007-01-01,pre,-5.200215578198147
AM,2007-02-01,pre,-7.636817903023552
AM,2007-03-01,pre,-4.512712938253554
AM,2007-04-01,pre,-5.043682170899448
AM,2007-05-01,pre,-3.938470879140553
AM,2007-06-01,pre,-4.608846449124751
AM,2007-07-01,pre,-5.491518986583447
AM,2007-08-01,pre,-6.864201700124351
AM,2007-09-01,pre,-6.021105060307949
AM,2007-10-01,pre,-5.041726827686347
AM,2007-11-01,pre,-5.511149798389457
AM,2007-12-01,pre,-8.129299883424846
AM,2008-01-01,pre,-6.539144474922239
AM,2008-02-01,pre,-5.654933892923449
AM,2008-03-01,pre,-9.289369189442251
AM,2008-04-01,pre,-6.727388524762233
AM,2008-05-01,pre,-7.171562338023151
AM,2008-06-01,pre,-7.057630379157459
AM,2008-07-01,pre,-6.957441315195151
AM,2008-08-01,pre,-7.609978470458849
AM,2008-09-01,pre,-6.365688197535853
AM,2008-10-01,pre,-6.7424161242433485
AM,2008-11-01,pre,-4.46091656538465
AM,2008-12-01,pre,-5.680470495722943
AM,2009-01-01,pre,-7.547653428973948
AM,2009-02-01,pre,-10.38593526839744
AM,2009-03-01,pre,-7.295545434206943
AM,2009-04-01,post,-8.792238110842845
AM,2009-05-01,post,-8.404568923928153
AM,2009-06-01,post,-8.72824096343265
AM,2009-07-01,post,-8.134219026523041
AM,2009-08-01,post,-6.6775390486656505
AM,2009-09-01,post,-10.533320334751345
AM,2009-10-01,post,-12.184260349241338
AM,2009-11-01,post,-11.120634299441939
AM,2009-12-01,post,-10.229618254206045
AM,2010-01-01,post,-14.684668378610645
AM,2010-02-01,post,-14.178974607977239
AM,2010-03-01,post,-12.95663977456335
AM,2010-04-01,post,-11.70266021309466
AM,2010-05-01,post,-11.87174720267847
AM,2010-06-01,post,-9.993324518512857
AM,2010-07-01,post,-13.059034674203154
AM,2010-08-01,post,-12.363935033385452
AM,2010-09-01,post,-11.377290207283458
AM,2010-10-01,post,-11.516838699312153
AM,2010-11-01,post,-15.627852173092755
AM,2010-12-01,post,-19.271949874140354
AM,2011-01-01,post,-14.936060729870157
AM,2011-02-01,post,-13.854657657964964
AM,2011-03-01,post,-9.9706710898041635
AP,2006-04-01,pre,-3.8459902721216572
AP,2006-05-01,pre,-6.23348495776116
AP,2006-06-01,pre,-6.7171418507409655
AP,2006-07-01,pre,-5.4178606659454545
AP,2006-08-01,pre,-4.25141763884546
AP,2006-09-01,pre,-2.639960004561857
AP,2006-10-01,pre,-5.168130342772162
AP,2006-11-01,pre,-10.12702705849716
AP,2006-12-01,pre,-5.200659069709058
AP,2007-01-01,pre,-5.2002155781981685
AP,2007-02-01,pre,-7.636817903023566
AP,2007-03-01,pre,-4.512712938253575
AP,2007-04-01,pre,-5.043682170899462
AP,2007-05-01,pre,-3.938470879140567
AP,2007-06-01,pre,-4.608846449124766
AP,2007-07-01,pre,-5.491518986583468
AP,2007-08-01,pre,-6.864201700124372
AP,2007-09-01,pre,-6.0211050603079705
AP,2007-10-01,pre,-5.041726827686368
AP,2007-11-01,pre,-5.5111497983894715
AP,2007-12-01,pre,-8.129299883424867
AP,2008-01-01,pre,-6.539144474922267
AP,2008-02-01,pre,-5.654933892923477
AP,2008-03-01,pre,-9.28936918944228
AP,2008-04-01,pre,-6.727388524762262
AP,2008-05-01,pre,-7.171562338023179
AP,2008-06-01,pre,-7.05763037915748
AP,2008-07-01,pre,-6.9574413151951795
AP,2008-08-01,pre,-7.60997847045887
AP,2008-09-01,pre,-6.3656881975358814
AP,2008-10-01,pre,-6.742416124243377
AP,2008-11-01,pre,-4.4609165653846645
AP,2008-12-01,pre,-5.680470495722965
AP,2009-01-01,pre,-7.54765342897397
AP,2009-02-01,pre,-10.38593526839746
AP,2009-03-01,pre,-7.295545434206971
AP,2009-04-01,post,-8.792238110842867
AP,2009-05-01,post,-8.404568923928167
AP,2009-06-01,post,-8.728240963432672
AP,2009-07-01,post,-8.134219026523063
AP,2009-08-01,post,-6.677539048665672
AP,2009-09-01,post,-10.533320334751366
AP,2009-10-01,post,-12.184260349241367
AP,2009-11-01,post,-11.120634299441967
