donor_state,scm_weight
AC,0.40871395571160063
AP,0.3252980389463755
SC,0.16602455158138243
DF,0.09457352646477568
MT,0.0053899272958598385
PE,3.6764201297277884e-15
PA,1.321753408770155e-15
PB,7.147744064487993e-16
ES,8.714917160600209e-17
RN,3.189275084236541e-17
MG,2.994250979789696e-17
PI,2.623490318509119e-17
AL,0
BA,0
CE,0
GO,0
MA,0
MS,0
PR,0
RJ,0
RO,0
RS,0
SE,0
SP,0
