donor_state,scm_weight
RO,0.921742328622988
AC,0.07825767137700487
ES,4.782320525180762e-15
SC,9.642127940546151e-16
BA,6.111329286314528e-16
GO,3.090397262291999e-16
RN,1.628383338764616e-16
MS,1.5213298317608996e-16
RJ,1.1533582578749389e-16
PE,4.246984319302469e-17
MA,2.7296085025568178e-17
MG,1.2913305892999402e-17
AL,1.0803237012225843e-17
AP,0
CE,0
DF,0
MT,0
PA,0
PB,0
PI,0
PR,0
RS,0
SE,0
SP,0
