pseudo_treated_state,period_date,event_time,augmented_gap
AC,2018-03-01,-31,-1.1100829494409883
AC,2018-04-01,-30,-0.23181841046937768
AC,2018-05-01,-29,-1.0989469689900555
AC,2018-06-01,-28,0.3545787994619962
AC,2018-07-01,-27,0.9115449237068072
AC,2018-08-01,-26,0.14127094080610675
AC,2018-09-01,-25,-0.4623479792030796
AC,2018-10-01,-24,0.16962851811374446
AC,2018-11-01,-23,0.07638338863692007
AC,2018-12-01,-22,-0.3405801951529009
AC,2019-01-01,-21,-0.7787476327893754
AC,2019-02-01,-20,0.6056930513973355
AC,2019-03-01,-19,0.19960502393830915
AC,2019-04-01,-18,0.15608013858827396
AC,2019-05-01,-17,-0.1800117125040227
AC,2019-06-01,-16,-0.20510012764585717
AC,2019-07-01,-15,0.3433939546260576
AC,2019-08-01,-14,0.04255212889415083
AC,2019-09-01,-13,0.536340026242943
AC,2019-10-01,-12,-0.14097084158501416
AC,2019-11-01,-11,0.7805126725939591
AC,2019-12-01,-10,-0.6367192417155446
AC,2020-01-01,-9,-0.2957079717792723
AC,2020-02-01,-8,0.3665560507897053
AC,2020-03-01,-7,0.37313508693026254
AC,2020-04-01,-6,0.022341106095492336
AC,2020-05-01,-5,-0.21445661960433499
AC,2020-06-01,-4,0.2798057409767568
AC,2020-07-01,-3,-0.26014534585321447
AC,2020-08-01,-2,-0.2560833787223349
AC,2020-09-01,-1,-0.23049945309997566
AC,2020-10-01,0,0.009898890555215978
AC,2020-11-01,1,0.7631652449341564
AC,2020-12-01,2,-2.4677699213683626
AC,2021-01-01,3,-1.9731811987299728
AC,2021-02-01,4,1.0812198179765986
AC,2021-03-01,5,0.9866638732639146
AC,2021-04-01,6,0.8793195150960847
AC,2021-05-01,7,0.53904845463697
AC,2021-06-01,8,1.2526125688810859
AC,2021-07-01,9,0.5646187000355818
AC,2021-08-01,10,-1.1504510096457183
AC,2021-09-01,11,0.09751555640963527
AC,2021-10-01,12,1.830948341079866
AC,2021-11-01,13,1.4315952217370862
AC,2021-12-01,14,0.82891654680359
AC,2022-01-01,15,0.35769756700463384
AC,2022-02-01,16,1.4796892375433623
AC,2022-03-01,17,-0.5095263171263604
AC,2022-04-01,18,-2.1909982094095617
AC,2022-05-01,19,-1.8812131036668376
AC,2022-06-01,20,-1.9897491064172472
AC,2022-07-01,21,-1.579593602939049
AC,2022-08-01,22,-1.5904195423543452
AC,2022-09-01,23,-0.5139429789990189
AL,2018-03-01,-31,3.8217705323752043
AL,2018-04-01,-30,-0.5540866225516448
AL,2018-05-01,-29,0.16013472491056824
AL,2018-06-01,-28,0.09820044442947218
AL,2018-07-01,-27,-0.278325422916752
AL,2018-08-01,-26,-2.4259826334976298
AL,2018-09-01,-25,1.5541809776394055
AL,2018-10-01,-24,1.188518505004482
AL,2018-11-01,-23,-0.08616807536666826
AL,2018-12-01,-22,0.6236806453221897
AL,2019-01-01,-21,-0.6944735799830832
AL,2019-02-01,-20,3.0217930743002666
AL,2019-03-01,-19,-0.3962809098446387
AL,2019-04-01,-18,-0.48103416968111734
AL,2019-05-01,-17,0.6051184534307632
AL,2019-06-01,-16,0.8564545798107845
AL,2019-07-01,-15,0.060887105229617156
AL,2019-08-01,-14,-3.1350728163268027
AL,2019-09-01,-13,1.8109304156542412
AL,2019-10-01,-12,0.22330104359355474
AL,2019-11-01,-11,-0.37201458641642926
AL,2019-12-01,-10,-0.24568983707993208
AL,2020-01-01,-9,-0.7705107856275291
AL,2020-02-01,-8,1.7443641237360619
AL,2020-03-01,-7,-1.2490555242470953
AL,2020-04-01,-6,-0.8751874479931594
AL,2020-05-01,-5,0.789303440318772
AL,2020-06-01,-4,0.5968111180704483
AL,2020-07-01,-3,0.7243555094759548
AL,2020-08-01,-2,-2.3146257794430274
AL,2020-09-01,-1,1.2703288078783053
AL,2020-10-01,0,1.5340656495597171
AL,2020-11-01,1,-0.16378247581890015
AL,2020-12-01,2,0.6823587171994987
AL,2021-01-01,3,1.9937681892708552
AL,2021-02-01,4,3.807563442274599
AL,2021-03-01,5,-0.8428091082031283
AL,2021-04-01,6,-1.2409336395945592
AL,2021-05-01,7,-0.016783649070511775
AL,2021-06-01,8,0.04885283870894774
AL,2021-07-01,9,0.23748182296884898
AL,2021-08-01,10,-2.7189346268387413
AL,2021-09-01,11,2.8396964663471618
AL,2021-10-01,12,1.5174576090097673
AL,2021-11-01,13,0.9835671608125978
AL,2021-12-01,14,0.834078147605684
AL,2022-01-01,15,0.4379708116368626
AL,2022-02-01,16,7.048544421168497
AL,2022-03-01,17,-0.9612717893639977
AL,2022-04-01,18,-0.31611073916614396
AL,2022-05-01,19,0.4786052926417277
AL,2022-06-01,20,0.21023788819293077
AL,2022-07-01,21,0.09104919373605269
AL,2022-08-01,22,-1.2806461596941698
AL,2022-09-01,23,2.776351403955754
AP,2018-03-01,-31,0.494519427821856
AP,2018-04-01,-30,-0.12552265614607036
AP,2018-05-01,-29,0.9182764170226179
AP,2018-06-01,-28,0.09294181207795418
AP,2018-07-01,-27,-0.16750259686447083
AP,2018-08-01,-26,0.28526324297514727
AP,2018-09-01,-25,0.36529733914444784
AP,2018-10-01,-24,-0.26691969866108134
AP,2018-11-01,-23,0.2570720078793516
AP,2018-12-01,-22,0.41634118279622734
AP,2019-01-01,-21,0.796262556805658
AP,2019-02-01,-20,-0.7453670525758409
AP,2019-03-01,-19,-0.18780751175125254
AP,2019-04-01,-18,-0.2552319015494666
AP,2019-05-01,-17,-0.7559512021343908
AP,2019-06-01,-16,0.3009168642521892
AP,2019-07-01,-15,-0.3727680478799394
AP,2019-08-01,-14,-0.19250573635534585
AP,2019-09-01,-13,-0.7263006196900502
AP,2019-10-01,-12,0.23117107711526108
AP,2019-11-01,-11,-0.48311705954823614
AP,2019-12-01,-10,0.10304669727336846
AP,2020-01-01,-9,0.2947276367628299
AP,2020-02-01,-8,-0.20110101457451113
AP,2020-03-01,-7,0.06219776780135258
AP,2020-04-01,-6,-0.004619355291298977
AP,2020-05-01,-5,0.1858867526219794
AP,2020-06-01,-4,0.14592544917889394
AP,2020-07-01,-3,0.43161706916551856
AP,2020-08-01,-2,0.5412433623139359
AP,2020-09-01,-1,0.359313985991243
AP,2020-10-01,0,0.8855115139628502
AP,2020-11-01,1,1.4455430179772195
AP,2020-12-01,2,1.3378453583815872
AP,2021-01-01,3,0.9950026093804434
AP,2021-02-01,4,-0.4436384471159007
AP,2021-03-01,5,0.11912612120035693
AP,2021-04-01,6,-0.4311440526061898
AP,2021-05-01,7,-0.08949883045228768
AP,2021-06-01,8,-0.6266212390935979
AP,2021-07-01,9,-0.20074379064043235
AP,2021-08-01,10,1.2608669467232714
AP,2021-09-01,11,-0.23034346261137006
AP,2021-10-01,12,-1.7574690940724151
AP,2021-11-01,13,-1.2539305264160117
AP,2021-12-01,14,-1.154366053662189
AP,2022-01-01,15,-0.3983903309243697
AP,2022-02-01,16,-1.7231440158439515
AP,2022-03-01,17,0.5176699515860128
AP,2022-04-01,18,2.179770007997683
AP,2022-05-01,19,1.531096886282171
AP,2022-06-01,20,1.9120162275190085
AP,2022-07-01,21,1.6045163841190613
AP,2022-08-01,22,2.0406421170440527
AP,2022-09-01,23,0.5097544173453166
BA,2018-03-01,-31,-0.29608491322401675
BA,2018-04-01,-30,0.09625173998203662
BA,2018-05-01,-29,0.37739646822584155
BA,2018-06-01,-28,-0.7151169907296475
BA,2018-07-01,-27,-0.8508467707950993
BA,2018-08-01,-26,-0.4931652723266353
BA,2018-09-01,-25,0.17492093482552007
BA,2018-10-01,-24,0.16958635459048055
BA,2018-11-01,-23,-1.1179961269024479
BA,2018-12-01,-22,0.3308764815960313
BA,2019-01-01,-21,0.592421734352913
BA,2019-02-01,-20,0.5720998581210934
BA,2019-03-01,-19,-0.6739913404670393
BA,2019-04-01,-18,-0.01669753590409928
BA,2019-05-01,-17,0.7248957784189715
BA,2019-06-01,-16,0.04404861696157991
BA,2019-07-01,-15,-0.08479745235846159
BA,2019-08-01,-14,0.12255738199144872
BA,2019-09-01,-13,0.5733487083720261
BA,2019-10-01,-12,-0.02040673692145789
BA,2019-11-01,-11,-0.7135637688892074
BA,2019-12-01,-10,0.06974001577065908
BA,2020-01-01,-9,0.5604231290243884
BA,2020-02-01,-8,-0.18526112848018816
BA,2020-03-01,-7,-0.6043944014982323
