pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,0.4772480883830938,1.2878249767046694,2.698439256336872
AL,1.4372391998718983,2.0807268496283626,1.447724811439751
AP,0.4179107797358755,1.2444277578113265,2.977735483630787
BA,0.4738621343260818,1.6742181306931656,3.533133393479959
CE,0.2124195585624096,1.077765945907225,5.073760407004017
DF,0.7279575481278066,2.3679630286721807,3.252886153543174
ES,0.8303661408105095,1.9314009343211826,2.325963017273281
GO,0.4668621897364914,0.8736512250945514,1.8713257237380088
MA,0.3245325431351162,0.8924322290899823,2.749900581521731
MG,0.5470781966276986,2.739194560545961,5.006952529694866
MS,0.6286551039452967,1.0044992186589972,1.597854232559297
MT,1.4174737714612575,3.9597811628353714,2.7935481012486587
PA,0.617203402912521,1.3095090988979174,2.1216815926783217
PB,0.7550253751138303,1.1440904258976161,1.5153006291015438
PE,0.5520548027358827,0.7702346951179717,1.3952141912375897
PI,0.27661905343295745,1.2016024474872247,4.343888942481867
PR,0.5737148849806181,1.6852424669878818,2.9374215505055523
RN,0.6529736156363182,0.9350964861811984,1.4320586066405663
RO,0.5151056513176442,1.0670140090779356,2.07144690870408
RS,0.7901914808239541,2.500938830661137,3.1649782253452545
SE,0.3272469224872792,0.7449324665545721,2.2763620231861132
SP,0.4953510982652386,0.9305483178563693,1.8785631466554291
