dropped_donor,period_date,analysis_period,loo_gap
AC,2017-10-01,pre,158.70429924806575
AC,2017-12-01,pre,-62.74633230827527
AC,2018-02-01,pre,-26.618680386960136
AC,2018-04-01,pre,5.153000849184707
AC,2018-06-01,pre,37.243293268326056
AC,2018-08-01,pre,-40.50246117168831
AC,2018-10-01,pre,-119.20934672684916
AC,2018-12-01,pre,-74.79419746470984
AC,2019-02-01,pre,-48.05903326630147
AC,2019-04-01,pre,-51.55287999420301
AC,2019-06-01,pre,53.3601645486371
AC,2019-08-01,pre,27.867027177349314
AC,2019-10-01,pre,-10.148007468670471
AC,2019-12-01,pre,-120.96837970973326
AC,2020-02-01,pre,16.30173134427946
AC,2020-04-01,pre,81.26729242170654
AC,2020-06-01,pre,54.61428259184163
AC,2020-08-01,pre,-4.215065440963997
AC,2020-10-01,pre,3.770172102223569
AC,2020-12-01,pre,20.43255162368439
AC,2021-02-01,pre,30.978711758240195
AC,2021-04-01,pre,11.288936250263703
AC,2021-06-01,pre,17.290175508047525
AC,2021-08-01,pre,-6.466037230100255
AC,2021-10-01,post,14.148097164810963
AC,2021-12-01,post,-25.369123264020573
AC,2022-02-01,post,-31.000163392774084
AC,2022-04-01,post,-14.995795825568507
AC,2022-06-01,post,-58.88372390140432
AC,2022-08-01,post,-50.62289404902441
AC,2022-10-01,post,18.63076625240717
AC,2022-12-01,post,120.86884977082332
AC,2023-02-01,post,42.16670625005639
AC,2023-04-01,post,-37.09540735949241
AC,2023-06-01,post,-33.827291170201306
AC,2023-08-01,post,-21.169220062493764
AM,2017-10-01,pre,167.69092294252152
AM,2017-12-01,pre,-9.103593470337955
AM,2018-02-01,pre,-62.1467070172468
AM,2018-04-01,pre,3.338337044131947
AM,2018-06-01,pre,52.389867254437775
AM,2018-08-01,pre,-22.68963647008087
AM,2018-10-01,pre,-95.37458706683555
AM,2018-12-01,pre,-121.05938166228907
AM,2019-02-01,pre,-31.456448815225315
AM,2019-04-01,pre,-40.442255257652164
AM,2019-06-01,pre,50.38374868651107
AM,2019-08-01,pre,-21.64384987035305
AM,2019-10-01,pre,-3.2998869722387667
AM,2019-12-01,pre,-101.94632730099204
AM,2020-02-01,pre,13.826044277857306
AM,2020-04-01,pre,48.52231821044535
AM,2020-06-01,pre,41.78606935479655
AM,2020-08-01,pre,-6.85461545175832
AM,2020-10-01,pre,-19.808262284828174
AM,2020-12-01,pre,4.533042115887838
AM,2021-02-01,pre,-5.077615965700716
AM,2021-04-01,pre,-0.5970755809383945
AM,2021-06-01,pre,-30.3804467948832
AM,2021-08-01,pre,-29.436442078461823
AM,2021-10-01,post,-15.97397349497885
AM,2021-12-01,post,10.479466806658024
AM,2022-02-01,post,-20.351464249672063
AM,2022-04-01,post,-39.20241386381815
AM,2022-06-01,post,-67.16289345837458
AM,2022-08-01,post,-71.37064807884707
AM,2022-10-01,post,-8.138411482852234
AM,2022-12-01,post,59.45547975713089
AM,2023-02-01,post,35.15318645800045
AM,2023-04-01,post,-63.04354526109063
AM,2023-06-01,post,-55.57973166472948
AM,2023-08-01,post,-47.66391756361406
AP,2017-10-01,pre,166.42759323827988
AP,2017-12-01,pre,-3.721634300098117
AP,2018-02-01,pre,-65.28277340588977
AP,2018-04-01,pre,3.878531897421965
AP,2018-06-01,pre,56.43419962786754
AP,2018-08-01,pre,-18.428032805039265
AP,2018-10-01,pre,-92.21852658414286
AP,2018-12-01,pre,-122.08494323241791
