period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,post_2020_caged_dummy,caged_method_break_dummy,retail_volume_index,retail_nominal_revenue_index,services_volume_index,services_nominal_revenue_index,pnadc_period_date,pnadc_period,pnadc_population,unemployment_rate_pnadc,labor_income_real_pnadc,informality_rate_pnadc,formalization_rate_pnadc,pnadc_transition_quarter,pilot_id,treated_unit,donor_pool_main,excluded_from_main_donor_pool,transition_period,pnadc_predictor_valid,analysis_period,post_treatment,treated_post,caged_break_control,monthly_main_window,monthly_pre_2020_robustness_window
2016-10-01,2016,10,23,CE,Ceara,Northeast,-2136,0,0,103.84784,76.04861,104.81216,82.04964,2016-10-01,2016Q4,6962000,0.126,2103,0.539,0.461,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,53,DF,Distrito Federal,Center-West,-2404,0,0,116.7792,84.08636,111.6649,85.45803,2016-10-01,2016Q4,2251000,0.14,5764,0.26899999999999996,0.7310000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,32,ES,Espirito Santo,Southeast,-1827,0,0,73.76409,55.97051,90.47864,71.44532,2016-10-01,2016Q4,3102000,0.138,3110,0.382,0.618,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,52,GO,Goias,Center-West,-10315,0,0,111.6766,82.81597,92.31019,74.16288,2016-10-01,2016Q4,5316000,0.114,3079,0.398,0.6020000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,21,MA,Maranhao,Northeast,-410,0,0,81.51384,58.84465,94.67001,72.12577,2016-10-01,2016Q4,5016000,0.132,1707,0.64,0.36,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,31,MG,Minas Gerais,Southeast,-5889,0,0,86.62654,61.9369,84.60014,66.95076,2016-10-01,2016Q4,16675000,0.112,2922,0.384,0.616,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,50,MS,Mato Grosso do Sul,Center-West,1010,0,0,81.22074,58.95098,90.90563,69.93353,2016-10-01,2016Q4,2060000,0.08199999999999999,3352,0.361,0.639,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,51,MT,Mato Grosso,Center-West,-2444,0,0,76.10263,56.30067,60.85999,48.30016,2016-10-01,2016Q4,2603000,0.096,3126,0.382,0.618,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,15,PA,Para,North,-4619,0,0,68.63705,54.54987,97.07249,78.24758,2016-10-01,2016Q4,6080000,0.129,2074,0.615,0.385,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,25,PB,Paraiba,Northeast,-850,0,0,91.81889,66.46558,102.94049,79.77657,2016-10-01,2016Q4,3088000,0.121,2307,0.513,0.487,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,26,PE,Pernambuco,Northeast,-3549,0,0,96.05394,69.59572,97.77664,76.12436,2016-10-01,2016Q4,7271000,0.159,2441,0.481,0.5189999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,22,PI,Piaui,Northeast,-1797,0,0,84.234,61.87839,119.02123,91.73665,2016-10-01,2016Q4,2559000,0.08900000000000001,2019,0.591,0.409,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,41,PR,Parana,South,-387,0,0,92.48886,65.27232,95.81678,69.33409,2016-10-01,2016Q4,9050000,0.08199999999999999,3579,0.331,0.669,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,33,RJ,Rio de Janeiro,Southeast,-20563,0,0,102.08253,76.40535,104.50512,85.71884,2016-10-01,2016Q4,14064000,0.136,3529,0.33799999999999997,0.662,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,24,RN,Rio Grande do Norte,Northeast,-736,0,0,92.79123,65.10709,113.73837,86.60948,2016-10-01,2016Q4,2676000,0.147,2514,0.451,0.5489999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,11,RO,Rondonia,North,-1833,0,0,80.19148,70.03039,99.45875,81.8971,2016-10-01,2016Q4,1267000,0.08,2538,0.493,0.507,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,14,RR,Roraima,North,-207,0,0,84.61642,65.77908,87.45334,71.21577,2016-10-01,2016Q4,360000,0.093,3189,0.417,0.583,FALSE,rr_2018_01,TRUE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,43,RS,Rio Grande do Sul,South,2386,0,0,80.61056,58.01504,98.09396,79.28785,2016-10-01,2016Q4,9084000,0.084,3550,0.32899999999999996,0.671,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,42,SC,Santa Catarina,South,1267,0,0,67.71133,47.40328,85.67702,67.1334,2016-10-01,2016Q4,5737000,0.062,3504,0.27,0.73,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,28,SE,Sergipe,Northeast,1932,0,0,113.0396,79.03229,113.81993,86.94041,2016-10-01,2016Q4,1733000,0.152,2518,0.512,0.488,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,35,SP,Sao Paulo,Southeast,-21995,0,0,90.60467,64.38989,84.26315,71.17091,2016-10-01,2016Q4,36339000,0.125,4453,0.27899999999999997,0.7210000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-10-01,2016,10,17,TO,Tocantins,North,98,0,0,91.55184,68.60837,91.73597,77.14639,2016-10-01,2016Q4,1113000,0.132,2676,0.455,0.5449999999999999,FALSE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,12,AC,Acre,North,-1007,0,0,74.56284,60.53206,107.21094,85.38535,2016-10-01,2016Q4,593000,0.117,2634,0.501,0.499,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,27,AL,Alagoas,Northeast,284,0,0,94.34097,68.27374,95.21065,79.30754,2016-10-01,2016Q4,2453000,0.15,2092,0.45,0.55,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,13,AM,Amazonas,North,-1079,0,0,77.77545,60.76289,80.2159,64.03962,2016-10-01,2016Q4,2709000,0.151,2382,0.579,0.421,FALSE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,16,AP,Amapa,North,-152,0,0,74.75983,58.35121,106.10643,85.907,2016-10-01,2016Q4,546000,0.17,3237,0.477,0.5229999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,29,BA,Bahia,Northeast,-7547,0,0,110.1778,78.59141,111.51246,87.80543,2016-10-01,2016Q4,11406000,0.16699999999999998,2068,0.551,0.4489999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,23,CE,Ceara,Northeast,-665,0,0,108.91601,79.0212,105.0668,82.17062,2016-10-01,2016Q4,6962000,0.126,2103,0.539,0.461,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,53,DF,Distrito Federal,Center-West,-676,0,0,121.66105,86.94136,119.90709,91.93943,2016-10-01,2016Q4,2251000,0.14,5764,0.26899999999999996,0.7310000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,32,ES,Espirito Santo,Southeast,-2212,0,0,77.80708,58.33667,90.78975,71.75537,2016-10-01,2016Q4,3102000,0.138,3110,0.382,0.618,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,52,GO,Goias,Center-West,-9123,0,0,117.28429,85.45503,89.07507,71.98167,2016-10-01,2016Q4,5316000,0.114,3079,0.398,0.6020000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,21,MA,Maranhao,Northeast,-1748,0,0,84.51619,60.53326,94.69777,72.41481,2016-10-01,2016Q4,5016000,0.132,1707,0.64,0.36,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,31,MG,Minas Gerais,Southeast,-11402,0,0,88.00932,62.71521,85.54158,67.8282,2016-10-01,2016Q4,16675000,0.112,2922,0.384,0.616,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,50,MS,Mato Grosso do Sul,Center-West,-1396,0,0,84.78718,60.91257,92.39557,71.34126,2016-10-01,2016Q4,2060000,0.08199999999999999,3352,0.361,0.639,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,51,MT,Mato Grosso,Center-West,-9037,0,0,76.01999,55.47336,57.41111,45.50108,2016-10-01,2016Q4,2603000,0.096,3126,0.382,0.618,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,15,PA,Para,North,-3505,0,0,70.19361,55.27026,97.64708,78.74956,2016-10-01,2016Q4,6080000,0.129,2074,0.615,0.385,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,25,PB,Paraiba,Northeast,-347,0,0,106.99557,76.9298,104.54817,82.57788,2016-10-01,2016Q4,3088000,0.121,2307,0.513,0.487,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,26,PE,Pernambuco,Northeast,-3232,0,0,103.16544,74.8501,99.23964,78.87392,2016-10-01,2016Q4,7271000,0.159,2441,0.481,0.5189999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,22,PI,Piaui,Northeast,-41,0,0,88.53989,64.63843,118.26497,91.03508,2016-10-01,2016Q4,2559000,0.08900000000000001,2019,0.591,0.409,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,41,PR,Parana,South,-7467,0,0,94.63577,66.3588,95.21502,69.35114,2016-10-01,2016Q4,9050000,0.08199999999999999,3579,0.331,0.669,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,33,RJ,Rio de Janeiro,Southeast,-12438,0,0,105.9016,78.49579,104.81542,85.81715,2016-10-01,2016Q4,14064000,0.136,3529,0.33799999999999997,0.662,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,24,RN,Rio Grande do Norte,Northeast,-820,0,0,98.2018,67.99213,114.53002,87.16418,2016-10-01,2016Q4,2676000,0.147,2514,0.451,0.5489999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,11,RO,Rondonia,North,-2385,0,0,87.12563,75.57313,101.62068,85.81986,2016-10-01,2016Q4,1267000,0.08,2538,0.493,0.507,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,14,RR,Roraima,North,-23,0,0,83.53225,63.98213,86.59616,69.8042,2016-10-01,2016Q4,360000,0.093,3189,0.417,0.583,FALSE,rr_2018_01,TRUE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,43,RS,Rio Grande do Sul,South,1191,0,0,79.98263,57.09539,96.18765,78.45815,2016-10-01,2016Q4,9084000,0.084,3550,0.32899999999999996,0.671,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,42,SC,Santa Catarina,South,-1013,0,0,73.08201,50.5679,85.51682,67.84843,2016-10-01,2016Q4,5737000,0.062,3504,0.27,0.73,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,28,SE,Sergipe,Northeast,116,0,0,116.31611,81.57262,113.24624,87.31293,2016-10-01,2016Q4,1733000,0.152,2518,0.512,0.488,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,35,SP,Sao Paulo,Southeast,-39675,0,0,93.69347,65.87843,84.93136,71.90126,2016-10-01,2016Q4,36339000,0.125,4453,0.27899999999999997,0.7210000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-11-01,2016,11,17,TO,Tocantins,North,-1348,0,0,106.22416,78.84148,81.81218,68.76575,2016-10-01,2016Q4,1113000,0.132,2676,0.455,0.5449999999999999,FALSE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,12,AC,Acre,North,-642,0,0,98.94778,79.12566,109.94602,91.02453,2016-10-01,2016Q4,593000,0.117,2634,0.501,0.499,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,27,AL,Alagoas,Northeast,-1993,0,0,122.19652,87.96384,102.0928,86.87268,2016-10-01,2016Q4,2453000,0.15,2092,0.45,0.55,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,13,AM,Amazonas,North,-5032,0,0,102.18056,78.89337,82.71085,67.9289,2016-10-01,2016Q4,2709000,0.151,2382,0.579,0.421,FALSE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,16,AP,Amapa,North,-360,0,0,93.02058,71.34762,108.58897,91.0625,2016-10-01,2016Q4,546000,0.17,3237,0.477,0.5229999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,29,BA,Bahia,Northeast,-16272,0,0,135.89719,96.92941,114.55211,91.10603,2016-10-01,2016Q4,11406000,0.16699999999999998,2068,0.551,0.4489999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,23,CE,Ceara,Northeast,-6706,0,0,134.15749,97.15396,128.05404,104.73764,2016-10-01,2016Q4,6962000,0.126,2103,0.539,0.461,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,53,DF,Distrito Federal,Center-West,-6154,0,0,141.83084,102.9837,120.71976,95.20541,2016-10-01,2016Q4,2251000,0.14,5764,0.26899999999999996,0.7310000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,32,ES,Espirito Santo,Southeast,-7450,0,0,98.68216,74.25449,99.24046,79.25276,2016-10-01,2016Q4,3102000,0.138,3110,0.382,0.618,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,52,GO,Goias,Center-West,-15271,0,0,138.99918,101.66635,94.33704,77.51982,2016-10-01,2016Q4,5316000,0.114,3079,0.398,0.6020000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,21,MA,Maranhao,Northeast,-4747,0,0,107.93453,77.16247,97.33184,76.06405,2016-10-01,2016Q4,5016000,0.132,1707,0.64,0.36,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,31,MG,Minas Gerais,Southeast,-51823,0,0,108.66954,77.66691,92.47793,74.09685,2016-10-01,2016Q4,16675000,0.112,2922,0.384,0.616,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,50,MS,Mato Grosso do Sul,Center-West,-7797,0,0,106.18585,76.26116,87.89529,68.69737,2016-10-01,2016Q4,2060000,0.08199999999999999,3352,0.361,0.639,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,51,MT,Mato Grosso,Center-West,-12026,0,0,92.62871,67.31696,58.17467,46.8906,2016-10-01,2016Q4,2603000,0.096,3126,0.382,0.618,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,15,PA,Para,North,-10596,0,0,95.76573,75.08111,98.70963,81.19984,2016-10-01,2016Q4,6080000,0.129,2074,0.615,0.385,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,25,PB,Paraiba,Northeast,-3858,0,0,114.41528,83.80249,106.27953,85.4561,2016-10-01,2016Q4,3088000,0.121,2307,0.513,0.487,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,26,PE,Pernambuco,Northeast,-14639,0,0,130.345,94.47967,107.27509,87.38037,2016-10-01,2016Q4,7271000,0.159,2441,0.481,0.5189999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,22,PI,Piaui,Northeast,-1968,0,0,110.15905,80.1748,118.72856,93.96153,2016-10-01,2016Q4,2559000,0.08900000000000001,2019,0.591,0.409,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,41,PR,Parana,South,-30457,0,0,122.80322,85.79006,97.44931,72.90757,2016-10-01,2016Q4,9050000,0.08199999999999999,3579,0.331,0.669,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,33,RJ,Rio de Janeiro,Southeast,-39846,0,0,137.89916,101.33378,109.83196,91.52181,2016-10-01,2016Q4,14064000,0.136,3529,0.33799999999999997,0.662,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,24,RN,Rio Grande do Norte,Northeast,-3321,0,0,118.76196,82.76179,118.92443,93.69765,2016-10-01,2016Q4,2676000,0.147,2514,0.451,0.5489999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,11,RO,Rondonia,North,-1996,0,0,111.19123,94.65295,108.14518,94.08884,2016-10-01,2016Q4,1267000,0.08,2538,0.493,0.507,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,14,RR,Roraima,North,-490,0,0,99.3817,75.47169,90.57971,77.22271,2016-10-01,2016Q4,360000,0.093,3189,0.417,0.583,FALSE,rr_2018_01,TRUE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,43,RS,Rio Grande do Sul,South,-28743,0,0,101.48925,72.19309,97.84073,80.68711,2016-10-01,2016Q4,9084000,0.084,3550,0.32899999999999996,0.671,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,42,SC,Santa Catarina,South,-26329,0,0,93.61296,64.90755,86.19576,69.51673,2016-10-01,2016Q4,5737000,0.062,3504,0.27,0.73,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,28,SE,Sergipe,Northeast,-2897,0,0,145.57067,101.6694,116.29633,91.28203,2016-10-01,2016Q4,1733000,0.152,2518,0.512,0.488,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,35,SP,Sao Paulo,Southeast,-159280,0,0,116.08723,81.3167,91.38339,78.0749,2016-10-01,2016Q4,36339000,0.125,4453,0.27899999999999997,0.7210000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2016-12-01,2016,12,17,TO,Tocantins,North,-1673,0,0,121.5829,89.30717,86.66055,75.64262,2016-10-01,2016Q4,1113000,0.132,2676,0.455,0.5449999999999999,FALSE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,12,AC,Acre,North,25,0,0,74.83723,60.19963,97.06624,82.43942,2017-01-01,2017Q1,598000,0.159,2925,0.503,0.497,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,27,AL,Alagoas,Northeast,-6706,0,0,99.31729,71.70782,110.12911,94.45811,2017-01-01,2017Q1,2465000,0.177,2192,0.449,0.5509999999999999,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,13,AM,Amazonas,North,-1426,0,0,77.56908,59.68107,72.70192,61.95976,2017-01-01,2017Q1,2726000,0.18,2626,0.581,0.419,FALSE,rr_2018_01,FALSE,FALSE,TRUE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,16,AP,Amapa,North,-331,0,0,79.56281,61.34971,91.15026,79.76368,2017-01-01,2017Q1,553000,0.188,3545,0.489,0.511,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,29,BA,Bahia,Northeast,-145,0,0,105.72049,75.24546,111.93902,91.91382,2017-01-01,2017Q1,11491000,0.187,2370,0.5429999999999999,0.4570000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,23,CE,Ceara,Northeast,-7436,0,0,103.12383,75.48131,104.38611,85.55663,2017-01-01,2017Q1,7001000,0.145,2243,0.5379999999999999,0.4620000000000001,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,53,DF,Distrito Federal,Center-West,-2877,0,0,103.54624,75.67151,100.54051,83.24548,2017-01-01,2017Q1,2277000,0.14300000000000002,6114,0.266,0.734,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,32,ES,Espirito Santo,Southeast,726,0,0,75.04403,56.22324,92.66728,78.13262,2017-01-01,2017Q1,3115000,0.147,3398,0.39,0.61,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,52,GO,Goias,Center-West,4767,0,0,105.65854,78.45956,88.05457,72.829580000000007,2017-01-01,2017Q1,5342000,0.128,3325,0.395,0.605,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,21,MA,Maranhao,Northeast,-2149,0,0,81.4779,58.48651,86.54151,70.62063,2017-01-01,2017Q1,5022000,0.152,1850,0.642,0.358,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,31,MG,Minas Gerais,Southeast,-185,0,0,86.7077,61.75505,82.33858,68.90229,2017-01-01,2017Q1,16694000,0.138,3056,0.395,0.605,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,50,MS,Mato Grosso do Sul,Center-West,871,0,0,82.50956,59.28061,80.24652,64.77644,2017-01-01,2017Q1,2055000,0.099,3629,0.349,0.651,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
2017-01-01,2017,1,51,MT,Mato Grosso,Center-West,10010,0,0,77.97228,57.37515,69.60787,57.71527,2017-01-01,2017Q1,2624000,0.106,3550,0.384,0.616,FALSE,rr_2018_01,FALSE,TRUE,FALSE,FALSE,TRUE,pre,FALSE,FALSE,0,TRUE,TRUE
