period_date,analysis_period,clean_treated_value,clean_scm_synthetic_value,clean_augmented_synthetic_value,visual_treated_value,display_treated_value
2016-04-01,pre,-15.787082649151614,-102.16262038684742,-15.9318072871133,-15.787082649151614,-15.787082649151614
2016-05-01,pre,-22.00136836343733,-90.17345429037384,-23.01568452791004,-22.00136836343733,-22.00136836343733
2016-06-01,pre,-13.604542966611932,-42.1372580095256,-11.792884926098608,-13.604542966611932,-13.604542966611932
2016-07-01,pre,-13.806906573540862,-39.218503999979674,-23.68928857228618,-13.806906573540862,-13.806906573540862
2016-08-01,pre,-6.874064309227011,-29.81559884820488,-4.539889582421107,-6.874064309227011,-6.874064309227011
2016-09-01,pre,-1.213279678068412,-12.487186222643844,5.470623547878949,-1.213279678068412,-1.213279678068412
2016-10-01,pre,-7.748993963782698,-6.10806412071889,-10.509734700869956,-7.748993963782698,-7.748993963782698
2016-11-01,pre,-6.766189730978465,-17.137893040311727,-9.470069338816664,-6.766189730978465,-6.766189730978465
2016-12-01,pre,-18.4037558685446,-49.427400064036,-17.00587606098965,-18.4037558685446,-18.4037558685446
2017-01-01,pre,-2.429769876087125,-43.33483984108996,-9.893100896351022,-2.429769876087125,-2.429769876087125
2017-02-01,pre,2.0806075066061207,-34.588783579389734,2.3143357943951486,2.0806075066061207,2.0806075066061207
2017-03-01,pre,-18.0327868852459,-49.20022491045105,-17.769992081385226,-18.0327868852459,-18.0327868852459
2017-04-01,pre,2.6313820520837985,-48.16890856327385,0.6428811939684564,2.6313820520837985,2.6313820520837985
2017-05-01,pre,15.821537466353654,-29.060389331354912,22.73452202660338,15.821537466353654,15.821537466353654
2017-06-01,pre,39.55122764699751,11.061699246893475,31.045182231368017,39.55122764699751,39.55122764699751
2017-07-01,pre,28.48194159330305,4.920707863538971,36.82296033844248,28.48194159330305,28.48194159330305
2017-08-01,pre,39.80910758680903,1.868599450550498,38.41414768775408,39.80910758680903,39.80910758680903
2017-09-01,pre,67.95539134383762,25.404070954380305,62.18973967021828,67.95539134383762,67.95539134383762
2017-10-01,pre,59.04257742005805,32.88995544561154,61.00893816022709,59.04257742005805,59.04257742005805
2017-11-01,pre,53.37613474291557,29.469569966407853,58.81343763137248,53.37613474291557,53.37613474291557
2017-12-01,pre,41.98835964808924,-2.4125278963393426,37.74657551133297,41.98835964808924,41.98835964808924
2018-01-01,pre,45.33350875988504,5.808442320325861,45.923368718664385,45.33350875988504,45.33350875988504
2018-02-01,pre,24.39473684007067,7.673045492045472,23.18861199772899,24.39473684007067,24.39473684007067
2018-03-01,pre,0.07717531243553945,-3.914453290332496,-0.35253612013225855,0.07717531243553945,0.07717531243553945
2018-04-01,pre,2.6277683508334557,1.0181889986750627,2.6142569607325132,2.6277683508334557,2.6277683508334557
2018-05-01,pre,-19.3289650693146,-5.421828432640324,-17.722458969099435,-19.3289650693146,-19.3289650693146
2018-06-01,pre,-20.674006658258627,21.01965509190788,-13.4305361880221,-20.674006658258627,-20.674006658258627
2018-07-01,pre,-29.613033510671304,15.400441010224291,-31.47359002066281,-29.613033510671304,-29.613033510671304
2018-08-01,pre,-21.70032067669863,8.511753374518555,-23.164781572912457,-21.70032067669863,-21.70032067669863
2018-09-01,pre,5.096570096570095,22.570639730043393,-0.15093553255555747,5.096570096570095,5.096570096570095
2018-10-01,pre,6.511627120764175,25.577879517391153,12.648344148854363,6.511627120764175,6.511627120764175
2018-11-01,crisis,56.85279187817259,28.295535451132704,-38.11898387940572,56.85279187817259,56.85279187817259
2018-12-01,crisis,-13.071065989847714,-88.00626301669443,-67.63407500349629,-13.071065989847714,-13.071065989847714
2019-01-01,post,-76.33587786259542,40.37425851403169,6.083906323913865,-76.33587786259542,-76.33587786259542
2019-02-01,post,-69.46564885496184,96.25285565945708,48.13571240126872,-69.46564885496184,-69.46564885496184
2019-03-01,post,-39.86429177268872,49.521212258881754,28.71511518695473,-39.86429177268872,-39.86429177268872
2019-04-01,post,-20.229007633587788,55.71531133489887,30.51803269696886,-20.229007633587788,-20.229007633587788
2019-05-01,post,-9.872773536895677,48.63023462153085,17.392589329644604,-9.872773536895677,-9.872773536895677
2019-06-01,post,-1.1825031694575234e-15,44.497689647783375,20.76415502840055,-1.1825031694575234e-15,-1.1825031694575234e-15
2019-07-01,post,23.479449031521007,44.02897753518567,39.00646985123268,23.479449031521007,23.479449031521007
2019-08-01,post,45.64671288362673,28.902932671215233,24.226270108637095,45.64671288362673,45.64671288362673
2019-09-01,post,68.14643160063008,56.40012473801585,38.40506303255585,68.14643160063008,68.14643160063008
2019-10-01,post,71.8598206102292,51.10344358073044,39.116033569764745,71.8598206102292,71.8598206102292
2019-11-01,post,92.96552646606486,49.19562795619801,38.66515671298215,92.96552646606486,92.96552646606486
2019-12-01,post,77.559373875494785,12.864920426387616,3.596223961222556,77.559373875494785,77.559373875494785
