donor_state,scm_weight
AC,0.8855500285444787
DF,0.05899595028523934
RO,0.03755443123323834
RS,0.014456694001691191
SC,0.003442895935304635
CE,3.157104468405393e-14
PE,1.4023771569994007e-14
PI,8.486240701465369e-16
PA,6.775460809937961e-16
SE,4.457056795922631e-16
RJ,1.112508374478174e-16
ES,3.792184796661725e-17
PR,2.0050573751372586e-17
MG,6.052890817788977e-19
AL,0
AP,0
BA,0
GO,0
MA,0
MS,0
MT,0
PB,0
RN,0
SP,0
