event_id,state_abbrev,state_name,governor_name,governor_gender,party,term_start_date,legal_term_end_date,removal_date,return_date,event_type,event_subtype,removal_mechanism,initiating_institution,succession_type,vice_assumed,presidential_intervention,intervention_start_date,intervention_end_date,judicialization_level,electoral_justice_case,case_notes,sample_class,sample_note,include_main_sample,include_extended_sample,source_primary,source_secondary,instability_start_date,instability_start_type,instability_process_type,instability_initiating_actor,instability_start_source_id,instability_start_confidence,instability_duration_days,instability_coding_notes,regime,monthly_window_start,monthly_window_end,bim_window_start,bim_window_end,removal_month,monthly_pre_target,monthly_pre_floor,monthly_post,bim_pre_target,bim_pre_floor,bim_post,donor_exclusion_window_start,donor_exclusion_window_end,qualifying_monthly_outcomes,qualifying_bimonthly_outcomes,covariate_set,treatment_frame,sa_method,deflation,per_capita,event_id_v2,event_month_date
AL_2022_01,AL,Alagoas,Paulo Dantas,M,MDB,2022-05-15,2022-12-31,2022-10-11,2022-10-24,judicial_suspension,stj_suspension_later_reversed_by_stf,STJ_cautelar_180_days,STJ,vice_assumed_interim,yes,no,,,STJ_then_STF,no,Afastado pelo STJ em 11 de outubro de 2022 no contexto da Operacao Edema; reconduzido por decisoes do STF em 24 de outubro de 2022,extended,Temporary judicial interruption later reversed during the same electoral cycle,0,1,STJ/STF,Agencia Brasil,2022-10-11,police_operation_and_stj_cautelar,judicial_suspension,STJ_PF,SRC_AL_2022_01_A,high,0,Observable crisis start equals the public PF operation and STJ suspension order.,siconfi,2019-10-01,2024-09-01,2018-10-01,2024-08-01,2022-10-01,36,20,24,24,21,12,2018-10-01,2024-10-01,"retail,services,formal_hiring,construction","icms_siconfi,tax_siconfi,investment_siconfi,totalexp_siconfi","unemployment_rate,formalization_rate,labor_income_real,transfer_dependency_ratio,health_expenditure_real_pc,education_expenditure_real_pc,public_security_expenditure_real_pc",accountability: single cut at removal_date,monthly X-13 (freq 12); bimonthly STL (freq 6),IPCA real R$ of 202210 (CONFAZ); SICONFI panel real columns,"resident population (annual, year clamped)",AL_2022_01,2022-10-01
