dropped_donor,period_date,event_time,loo_gap
AC,2011-09-01,-31,-0.020273211126865753
AC,2011-10-01,-30,-0.028121194286802265
AC,2011-11-01,-29,-0.03996703059236051
AC,2011-12-01,-28,-0.05965647960083498
AC,2012-01-01,-27,-0.04894491660056577
AC,2012-02-01,-26,-0.04079208915923349
AC,2012-03-01,-25,-0.045440639592867704
AC,2012-04-01,-24,-0.02623486099249739
AC,2012-05-01,-23,-0.023793627921080862
AC,2012-06-01,-22,-0.011237223819790643
AC,2012-07-01,-21,-0.016749005718001087
AC,2012-08-01,-20,-0.015320518746213985
AC,2012-09-01,-19,-0.008105050334002328
AC,2012-10-01,-18,-0.022930098483583627
AC,2012-11-01,-17,-0.03611898434812133
AC,2012-12-01,-16,-0.04547691957493161
AC,2013-01-01,-15,-0.02939656664733903
AC,2013-02-01,-14,-0.021303108452326747
AC,2013-03-01,-13,2.7100097001131473e-5
AC,2013-04-01,-12,0.015852727460366367
AC,2013-05-01,-11,0.02930256473351811
AC,2013-06-01,-10,0.057251611263347435
AC,2013-07-01,-9,0.04028468679583597
AC,2013-08-01,-8,0.017414790740892805
AC,2013-09-01,-7,0.013690586267653515
AC,2013-10-01,-6,0.021332082912329575
AC,2013-11-01,-5,0.02327529577586329
AC,2013-12-01,-4,-0.005178128772978852
AC,2014-01-01,-3,0.009605149977820915
AC,2014-02-01,-2,0.03679596652950323
AC,2014-03-01,-1,0.02692518531594157
AC,2014-04-01,0,0.012086251103117007
AC,2014-05-01,1,0.005758779395353741
AC,2014-06-01,2,0.005553090610465716
AC,2014-07-01,3,0.0031946597409282518
AC,2014-08-01,4,-0.01913690093640863
AC,2014-09-01,5,-0.03500501811045886
AC,2014-10-01,6,-0.033525570237972424
AC,2014-11-01,7,-0.041504886375737016
AC,2014-12-01,8,-0.09338077724428473
AC,2015-01-01,9,-0.09925733479447807
AC,2015-02-01,10,-0.10286575645241314
AC,2015-03-01,11,-0.10671474972658679
AC,2015-04-01,12,-0.11857115626224957
AC,2015-05-01,13,-0.12001585297432804
AC,2015-06-01,14,-0.06275886736700542
AC,2015-07-01,15,-0.04377983559852883
AC,2015-08-01,16,-0.059510192599391054
AC,2015-09-01,17,-0.07000059002585513
AC,2015-10-01,18,-0.05861556837665116
AC,2015-11-01,19,-0.06780315999512343
AC,2015-12-01,20,-0.07437190103157665
AC,2016-01-01,21,-0.0795478160319254
AC,2016-02-01,22,-0.07770837864938063
AC,2016-03-01,23,-0.0871061509749298
AL,2011-09-01,-31,-0.010492732193632115
AL,2011-10-01,-30,-0.017889673256489047
AL,2011-11-01,-29,-0.034664007647805306
AL,2011-12-01,-28,-0.05411353642032157
AL,2012-01-01,-27,-0.04127463740346471
AL,2012-02-01,-26,-0.03196025148358306
AL,2012-03-01,-25,-0.03811985968015641
AL,2012-04-01,-24,-0.02084928543733522
AL,2012-05-01,-23,-0.0171131205355195
AL,2012-06-01,-22,-0.005620376260301541
AL,2012-07-01,-21,-0.01345659981167735
AL,2012-08-01,-20,-0.011763520534900707
AL,2012-09-01,-19,-0.0037692453102087242
AL,2012-10-01,-18,-0.017375171239578435
AL,2012-11-01,-17,-0.029640867079728572
AL,2012-12-01,-16,-0.0381448525499577
AL,2013-01-01,-15,-0.021975534579692813
AL,2013-02-01,-14,-0.01622498783363291
AL,2013-03-01,-13,0.004878445726503422
AL,2013-04-01,-12,0.019345865192012646
AL,2013-05-01,-11,0.031550274245456755
AL,2013-06-01,-10,0.05847492110476793
AL,2013-07-01,-9,0.04197686522120403
AL,2013-08-01,-8,0.020571911206070936
AL,2013-09-01,-7,0.018040855684414048
AL,2013-10-01,-6,0.025902600224905648
AL,2013-11-01,-5,0.02685519601577102
AL,2013-12-01,-4,0.0012278715911220317
AL,2014-01-01,-3,0.014572466720339072
AL,2014-02-01,-2,0.04020985432112223
AL,2014-03-01,-1,0.02951139173230022
AL,2014-04-01,0,0.016425780597081108
AL,2014-05-01,1,0.010623933307217115
AL,2014-06-01,2,0.005719637028947844
AL,2014-07-01,3,0.004834676910967062
AL,2014-08-01,4,-0.014819889995104418
AL,2014-09-01,5,-0.0319477900229872
AL,2014-10-01,6,-0.030590437411111004
AL,2014-11-01,7,-0.0392544863207549
AL,2014-12-01,8,-0.08651380736126502
AL,2015-01-01,9,-0.09420175082757076
AL,2015-02-01,10,-0.10047255686889489
AL,2015-03-01,11,-0.10473539825861966
AL,2015-04-01,12,-0.11692315048897672
AL,2015-05-01,13,-0.11654408356680523
AL,2015-06-01,14,-0.0615524141900039
AL,2015-07-01,15,-0.03965739010849578
AL,2015-08-01,16,-0.05356165208323027
AL,2015-09-01,17,-0.06330706354352689
AL,2015-10-01,18,-0.0517888242023945
AL,2015-11-01,19,-0.06209058018646729
AL,2015-12-01,20,-0.06848104311186809
AL,2016-01-01,21,-0.07495599859871671
AL,2016-02-01,22,-0.0730622151332545
AL,2016-03-01,23,-0.0829604683042735
AM,2011-09-01,-31,-0.012985638450672354
AM,2011-10-01,-30,-0.020013931525364903
AM,2011-11-01,-29,-0.03855824429018462
AM,2011-12-01,-28,-0.05748239466857896
AM,2012-01-01,-27,-0.044205899760942025
AM,2012-02-01,-26,-0.03448200019749681
AM,2012-03-01,-25,-0.04045688460046826
AM,2012-04-01,-24,-0.023479025955812638
AM,2012-05-01,-23,-0.018784448146408117
AM,2012-06-01,-22,-0.007308442940332505
AM,2012-07-01,-21,-0.01491885000330484
AM,2012-08-01,-20,-0.012761132276858156
AM,2012-09-01,-19,-0.004643016178422776
AM,2012-10-01,-18,-0.01789823001686397
AM,2012-11-01,-17,-0.030634726408590218
AM,2012-12-01,-16,-0.03923238346267688
AM,2013-01-01,-15,-0.023694585724601147
AM,2013-02-01,-14,-0.019075811291811462
AM,2013-03-01,-13,0.0014807435009629444
AM,2013-04-01,-12,0.015645791396509345
AM,2013-05-01,-11,0.027608303367495424
AM,2013-06-01,-10,0.054195474524085796
AM,2013-07-01,-9,0.037941397585535164
AM,2013-08-01,-8,0.016954219846828877
AM,2013-09-01,-7,0.014907246298595744
AM,2013-10-01,-6,0.022586011153199692
AM,2013-11-01,-5,0.023347460408131404
AM,2013-12-01,-4,-0.0011938053958653327
AM,2014-01-01,-3,0.011423467719025027
AM,2014-02-01,-2,0.03682140992987293
AM,2014-03-01,-1,0.02605933207325073
AM,2014-04-01,0,0.013519579525548053
AM,2014-05-01,1,0.008170194113022333
AM,2014-06-01,2,0.0018546012159532665
AM,2014-07-01,3,0.0016696607097994587
AM,2014-08-01,4,-0.01747026191787704
AM,2014-09-01,5,-0.03516445906410404
AM,2014-10-01,6,-0.03418123425185815
AM,2014-11-01,7,-0.04334725489542812
AM,2014-12-01,8,-0.08898703506885752
AM,2015-01-01,9,-0.09665487181731969
AM,2015-02-01,10,-0.10345599240320347
AM,2015-03-01,11,-0.10710930962701237
AM,2015-04-01,12,-0.11937304571042073
AM,2015-05-01,13,-0.11820453641408513
AM,2015-06-01,14,-0.06441960172149397
AM,2015-07-01,15,-0.04190128028430884
AM,2015-08-01,16,-0.055202533503332596
AM,2015-09-01,17,-0.06510337298575575
AM,2015-10-01,18,-0.05337127603834091
AM,2015-11-01,19,-0.06364191174502931
AM,2015-12-01,20,-0.07004962159659911
AM,2016-01-01,21,-0.07659845805218524
AM,2016-02-01,22,-0.07475652248929521
AM,2016-03-01,23,-0.08452795375723632
AP,2011-09-01,-31,-0.01716646680510081
AP,2011-10-01,-30,-0.024560454516229235
AP,2011-11-01,-29,-0.04182421718158302
AP,2011-12-01,-28,-0.061140692603296465
AP,2012-01-01,-27,-0.04841976406437798
AP,2012-02-01,-26,-0.03929800383576154
AP,2012-03-01,-25,-0.045015702786885825
AP,2012-04-01,-24,-0.027323849112198317
AP,2012-05-01,-23,-0.02337764907387907
AP,2012-06-01,-22,-0.011555856451213486
AP,2012-07-01,-21,-0.019413712316556975
AP,2012-08-01,-20,-0.017478390558480328
AP,2012-09-01,-19,-0.009731995955069017
AP,2012-10-01,-18,-0.023436809144016912
AP,2012-11-01,-17,-0.035388511254315524
AP,2012-12-01,-16,-0.04377556593158616
AP,2013-01-01,-15,-0.02772478526079869
AP,2013-02-01,-14,-0.022034576659759608
AP,2013-03-01,-13,-7.679126051645113e-4
AP,2013-04-01,-12,0.013849211450446042
AP,2013-05-01,-11,0.02580388307184922
AP,2013-06-01,-10,0.05240386465631808
AP,2013-07-01,-9,0.036025454301068294
AP,2013-08-01,-8,0.014609283704526632
AP,2013-09-01,-7,0.012058999027636297
AP,2013-10-01,-6,0.01970460361953119
AP,2013-11-01,-5,0.020880826838113542
AP,2013-12-01,-4,-0.0053741181167854535
AP,2014-01-01,-3,0.008022443420530934
AP,2014-02-01,-2,0.03392419897865118
AP,2014-03-01,-1,0.023183389516675312
