dropped_donor,period_date,event_time,loo_gap
AC,2011-09-01,-31,-0.0823922336705536
AC,2011-10-01,-30,-0.5618311714847932
AC,2011-11-01,-29,1.0832572050169542
AC,2011-12-01,-28,1.5485265101435006
AC,2012-01-01,-27,0.428159710606006
AC,2012-02-01,-26,0.7177778476272012
AC,2012-03-01,-25,0.8856210075259532
AC,2012-04-01,-24,0.8248682869843305
AC,2012-05-01,-23,-0.1242911086604801
AC,2012-06-01,-22,-0.8521782695929732
AC,2012-07-01,-21,0.456819410261911
AC,2012-08-01,-20,0.2944310702961692
AC,2012-09-01,-19,0.08803671644498223
AC,2012-10-01,-18,0.25522113490028087
AC,2012-11-01,-17,0.638464053410797
AC,2012-12-01,-16,1.6084446938844328
AC,2013-01-01,-15,-0.5755781146363708
AC,2013-02-01,-14,-0.7984830211217554
AC,2013-03-01,-13,-0.1945249943252362
AC,2013-04-01,-12,-0.359610934585607
AC,2013-05-01,-11,-0.7279253570238715
AC,2013-06-01,-10,-1.988507878919869
AC,2013-07-01,-9,0.00726713560933101
AC,2013-08-01,-8,-0.2383120529716627
AC,2013-09-01,-7,-1.4725485487336107
AC,2013-10-01,-6,-1.5324277913377569
AC,2013-11-01,-5,-1.017575255347524
AC,2013-12-01,-4,0.693879936143093
AC,2014-01-01,-3,-1.2677863342565523
AC,2014-02-01,-2,-1.0420978025124232
AC,2014-03-01,-1,-0.5633592157006648
AC,2014-04-01,0,-0.05763120636055141
AC,2014-05-01,1,-0.3920595801387302
AC,2014-06-01,2,-1.521125218608391
AC,2014-07-01,3,-0.017284123385070682
AC,2014-08-01,4,0.156692884294098
AC,2014-09-01,5,-0.056897929025687244
AC,2014-10-01,6,-0.1927805133334839
AC,2014-11-01,7,0.2520737836567144
AC,2014-12-01,8,1.4068096162844468
AC,2015-01-01,9,-0.8606301762055075
AC,2015-02-01,10,-1.611222499834566
AC,2015-03-01,11,-0.816643657650928
AC,2015-04-01,12,-0.72940712390661
AC,2015-05-01,13,-1.3472531773188114
AC,2015-06-01,14,-2.5276032938562936
AC,2015-07-01,15,0.2722327982844637
AC,2015-08-01,16,1.2445499307834305
AC,2015-09-01,17,0.7461050512179801
AC,2015-10-01,18,0.353650296775581
AC,2015-11-01,19,0.8943539673422638
AC,2015-12-01,20,1.0488746345797733
AC,2016-01-01,21,-0.37152310191199955
AC,2016-02-01,22,-1.3109408381348748
AC,2016-03-01,23,-1.1044497081833873
AL,2011-09-01,-31,0.017996877090117103
AL,2011-10-01,-30,-0.47038222834343557
AL,2011-11-01,-29,1.0801015110596932
AL,2011-12-01,-28,1.4740506203336636
AL,2012-01-01,-27,0.3858830698453084
AL,2012-02-01,-26,0.724121012233196
AL,2012-03-01,-25,0.8093214571260372
AL,2012-04-01,-24,0.7768621951779915
AL,2012-05-01,-23,-0.09020465033365443
AL,2012-06-01,-22,-0.7658624193782968
AL,2012-07-01,-21,0.49643800549961625
AL,2012-08-01,-20,0.2797818157523686
AL,2012-09-01,-19,0.17231416143565248
AL,2012-10-01,-18,0.3024312734836143
AL,2012-11-01,-17,0.6494052510213599
AL,2012-12-01,-16,1.5598692544880068
AL,2013-01-01,-15,-0.5334182319004397
AL,2013-02-01,-14,-0.7204411948777555
AL,2013-03-01,-13,-0.09836832991963443
AL,2013-04-01,-12,-0.24160917276538607
AL,2013-05-01,-11,-0.5747379687444246
AL,2013-06-01,-10,-1.742408003066888
AL,2013-07-01,-9,0.19481100046000988
AL,2013-08-01,-8,-0.054507743729410585
AL,2013-09-01,-7,-1.390601550175473
AL,2013-10-01,-6,-1.4086208290053128
AL,2013-11-01,-5,-0.9445815187964848
AL,2013-12-01,-4,0.6671767797636512
AL,2014-01-01,-3,-1.3076427444270196
AL,2014-02-01,-2,-1.032673918411736
AL,2014-03-01,-1,-0.5494959552385863
AL,2014-04-01,0,-0.09379519856907514
AL,2014-05-01,1,-0.3738510002681159
AL,2014-06-01,2,-1.4287493828476476
AL,2014-07-01,3,0.10331064556534386
AL,2014-08-01,4,0.20704467742765686
AL,2014-09-01,5,-0.005994302126438367
AL,2014-10-01,6,-0.12124737726089463
AL,2014-11-01,7,0.3306169003034929
AL,2014-12-01,8,1.4149818897529505
AL,2015-01-01,9,-0.8381650871831662
AL,2015-02-01,10,-1.5181307842301122
AL,2015-03-01,11,-0.6171186237293447
AL,2015-04-01,12,-0.5396144502017193
AL,2015-05-01,13,-1.212491335868715
AL,2015-06-01,14,-2.30312992220883
AL,2015-07-01,15,0.46371529918010435
AL,2015-08-01,16,1.3729883804208263
AL,2015-09-01,17,0.720245669315319
AL,2015-10-01,18,0.32497262046837516
AL,2015-11-01,19,0.8738975711259354
AL,2015-12-01,20,0.971193044160378
AL,2016-01-01,21,-0.4302386757178125
AL,2016-02-01,22,-1.3642736307906347
AL,2016-03-01,23,-1.1181442433450535
AM,2011-09-01,-31,-0.07096685132211888
AM,2011-10-01,-30,-0.5481728666097911
AM,2011-11-01,-29,1.0851450115507992
AM,2011-12-01,-28,1.5790611564396602
AM,2012-01-01,-27,0.44923116078680847
AM,2012-02-01,-26,0.717878831580189
AM,2012-03-01,-25,0.8768531504134236
AM,2012-04-01,-24,0.8135710751325722
AM,2012-05-01,-23,-0.13682800669071105
AM,2012-06-01,-22,-0.8979889974118409
AM,2012-07-01,-21,0.42009584435952085
AM,2012-08-01,-20,0.2732893560101983
AM,2012-09-01,-19,0.07226012237284518
AM,2012-10-01,-18,0.24044462415661716
AM,2012-11-01,-17,0.6204010974855034
AM,2012-12-01,-16,1.6278687997246641
AM,2013-01-01,-15,-0.5756340917307059
AM,2013-02-01,-14,-0.8154226873281126
AM,2013-03-01,-13,-0.22787490947556135
AM,2013-04-01,-12,-0.3958741415302962
AM,2013-05-01,-11,-0.7699305058679867
AM,2013-06-01,-10,-2.0634876794162613
AM,2013-07-01,-9,-0.05533872471882839
AM,2013-08-01,-8,-0.285177186415531
AM,2013-09-01,-7,-1.4902336818019832
AM,2013-10-01,-6,-1.5509840910507404
AM,2013-11-01,-5,-1.025287114004842
AM,2013-12-01,-4,0.7198345134193014
AM,2014-01-01,-3,-1.2485293067028556
AM,2014-02-01,-2,-1.0419690892617282
AM,2014-03-01,-1,-0.5827654765724744
AM,2014-04-01,0,-0.08144029745429748
AM,2014-05-01,1,-0.4224833928570221
AM,2014-06-01,2,-1.585596003583083
