pre_rmspe,post_rmspe,mean_abs_gap_post,post_pre_ratio,pseudo_treated_state,outcome,short_label,channel_slug
0.2651957559041466,1.612846756015149,1.320049700689714,6.081721596623524,ES,retail_volume_index_sa,Retail SA,consumption
0.4402162094944114,1.7943057245197638,1.5155841158109002,4.075964686944456,ES,services_volume_index_sa,Services SA,consumption
0.1307674690362074,20.202554045145845,18.722010022181003,154.49220049943833,ES,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
0.21465980957666753,15.35558750576235,12.870352413519798,71.53452495856227,ES,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.06234141578308588,23.796045440804956,22.090514514104942,381.70524589307075,ES,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
0.6229598063354983,114.40216672995527,98.67392708167057,183.6429342093756,ES,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
1.6741175178446919,10.427253120098413,9.010635201601309,6.228507263649427,GO,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
0.3691820343929911,2.4045962988622325,2.2358024226465094,6.51330800215094,GO,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.36678011909750036,5.066237871096563,4.632155267326475,13.812738497284299,GO,retail_volume_index_sa,Retail SA,consumption
0.23364445963879335,3.530855383113291,3.3676752764378057,15.112086922890779,GO,services_volume_index_sa,Services SA,consumption
0.8328923042581302,19.984569078247226,17.192187265256823,23.994181451883847,GO,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
2.118654706052916,16.798740291525025,12.952304858406276,7.928965604225956,GO,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.021201195392973778,30.08104381766757,25.682628849333035,1418.8371580046205,GO,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
6.365036659723448,103.3825445039452,93.46193225341052,16.24225437036792,GO,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
0.9670577814327924,4.595420625899159,3.7134302667943246,4.751960755737455,MA,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
2.187297750630284,3.83291075499639,3.1778071992548758,1.7523497904626435,MA,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.20687058794285657,1.4112738478324633,1.3402761266430758,6.822013036586412,MA,retail_volume_index_sa,Retail SA,consumption
0.3284117215748746,4.237041962324897,3.7313735153846928,12.901616123829166,MA,services_volume_index_sa,Services SA,consumption
4.095953029477448,22.52869660898244,18.583876974574505,5.50023314399594,MA,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
1.4865583421249384,6.551634884646073,6.23478202109847,4.40725042468292,MA,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.045913487278210846,20.436780517358574,16.325467735678114,445.11497010720973,MA,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
4.291136500941512,25.832835377437767,21.116490707778137,6.020045125986979,MA,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
3.2665830054465363,12.586999304404907,11.142190625838836,3.853261736627533,MG,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
1.2185868276479057,10.95250899614781,9.29596150518174,8.987877390147196,MG,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.23471465817235587,1.540514578210923,1.3995081995757452,6.563350538932643,MG,retail_volume_index_sa,Retail SA,consumption
0.2530125079223538,1.9258780923919703,1.3676604548636415,7.61179005815395,MG,services_volume_index_sa,Services SA,consumption
0.6500433801878768,90.74142951806154,86.23087065603337,139.5928830039547,MG,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
3.3295132818939823,59.03745997189509,50.53512027800435,17.73155863139006,MG,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.44943157669940903,49.26299038131661,41.70244494292574,109.61176947801539,MG,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
0.2861347181054611,143.0974242792598,114.26886047968507,500.1050736755341,MG,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
8.181567913002134,27.34386683986188,26.836391089326764,3.342130399774236,MS,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
1.4462089046618491,15.388720334704953,14.11503206173487,10.640731283771984,MS,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.35789329598239844,5.156200182103869,3.9043233681415472,14.407087922533917,MS,retail_volume_index_sa,Retail SA,consumption
0.28221578215328535,3.0363157984351945,2.767847143652093,10.758844793400042,MS,services_volume_index_sa,Services SA,consumption
0.14260700819571745,156.0988290856424,119.41429452512325,1094.6084001103818,MS,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
7.067491585497334,47.02701997069018,43.06728977353489,6.653990231440924,MS,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.0069696220484537505,58.76663702034155,44.56710195681741,8431.825515327513,MS,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
0.24229278410221064,105.11779677296296,84.49963247119902,433.84617153360733,MS,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
3.440464738516126,15.348777082859145,13.36536350048273,4.461251095245662,MT,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
0.9150165362105692,7.87005445547647,7.2241918814761945,8.600996970032206,MT,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.24742835473949545,4.352863753283856,3.6755076831747906,17.592420876203786,MT,retail_volume_index_sa,Retail SA,consumption
0.9951754640685129,10.303213508012492,9.485902039547149,10.353162713528443,MT,services_volume_index_sa,Services SA,consumption
0.4197557650429795,41.73029167506324,36.81273778158787,99.41564869464129,MT,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
26.018523466000588,204.1089677692118,109.29608439335541,7.844755988399146,MT,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.0700708828716386,42.241562194465466,35.14526926694975,602.8404447514514,MT,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
6.328845932523261,123.16989653808207,108.06907580825155,19.461667711821704,MT,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
5.059375115548105,20.425209678043167,17.115341400138643,4.037101264793333,PA,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
3.3190972704454884,10.268060043655888,7.760716184623133,3.093630347952325,PA,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.2414432608536045,1.6726874566681516,1.4474257909891033,6.927869722909186,PA,retail_volume_index_sa,Retail SA,consumption
0.22407117515997976,3.0025484025286375,2.5527247290661257,13.399976147690182,PA,services_volume_index_sa,Services SA,consumption
2.672022757754594,39.067030597566635,38.021700398680565,14.620770157809659,PA,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
4.354323735715902,22.137332411497436,20.98755420206794,5.083988640972694,PA,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.07787525554447605,21.70264152540797,19.11682677956319,278.6846909672505,PA,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
6.6548118989383465,68.06803749337617,40.29956947059404,10.228393909110366,PA,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
1.5349775780722656,9.568184249818813,8.871668294573483,6.233435840694964,PB,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
0.4700538128019925,3.505009261986894,2.8062927167895735,7.456612767575527,PB,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.43615985520806366,5.172945602308705,4.75732271708734,11.860205703344768,PB,retail_volume_index_sa,Retail SA,consumption
0.258553075655563,1.7436325879671264,1.5018471632593726,6.743809113645756,PB,services_volume_index_sa,Services SA,consumption
0.22001906618123282,17.984084524719943,15.465979686804635,81.73875490366002,PB,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
1.0058754873300035,16.50270141555454,14.864968319612915,16.40630637034343,PB,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.015945310019184273,11.936171244859903,9.944738482221082,748.5694057060755,PB,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
0.5092188536841707,60.04344075146452,49.21332109908346,117.91283908098353,PB,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
5.809098724566973,12.54371821905529,12.030084446910548,2.159322609892524,PE,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
1.1155138367446698,4.467895601593021,3.8823051981478187,4.005235483794074,PE,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.1400664507142484,2.1195794393525555,1.9629936704899815,15.132670447091863,PE,retail_volume_index_sa,Retail SA,consumption
0.18098012248132123,1.0213221427337262,0.8236415195236783,5.643283520482399,PE,services_volume_index_sa,Services SA,consumption
0.9002654846631458,57.02808990204984,34.560523427198206,63.34585838686036,PE,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
2.313927877613358,11.531904196771931,8.251454321339843,4.983692148895418,PE,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.057033447409299755,25.08879773523246,20.097691053730312,439.89621660397006,PE,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
0.1846373367758322,47.064063110981806,34.30585768699791,254.90003231644414,PE,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
0.782931887663774,4.334597767503086,3.4085703210155525,5.536366363154896,PI,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
1.3142883696410952,6.08417846678125,5.435081315103678,4.629256871871059,PI,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.5893883737616045,1.5621651846918128,1.1679828812407749,2.650485238997396,PI,retail_volume_index_sa,Retail SA,consumption
0.24673662578530822,8.494326956791056,6.925838701692829,34.42669660313092,PI,services_volume_index_sa,Services SA,consumption
5.211555303036243,25.095994665494118,20.717690772234835,4.815452049577837,PI,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
1.8165114815147554,18.766770952348782,14.314895372409985,10.331215157913299,PI,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.11002694854791012,31.30296150389118,23.26271482444938,284.5026779076821,PI,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
0.7510057973795399,104.83503701539779,90.63949021876611,139.5928465282096,PI,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
1.84030706802023,9.43098457249349,8.890629736312064,5.124679862605308,PR,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
0.7573029805507641,4.918496912919817,4.532639049182979,6.494754463190862,PR,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.1045555126680019,0.4329828126872638,0.3551041055542008,4.141176315228127,PR,retail_volume_index_sa,Retail SA,consumption
0.34442964944840193,1.487084477594224,1.186042339196953,4.3175274834084805,PR,services_volume_index_sa,Services SA,consumption
1.0528917538371407,234.23254641873265,122.49970855896183,222.46593305066693,PR,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
5.820499073781278,45.3520706764773,37.81454473853134,7.791783849046195,PR,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.021058557195583003,47.85791568878307,36.04380641379354,2272.6113306006164,PR,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
37.318083739037235,170.33881847043637,125.60605662468426,4.56451139510817,PR,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
4.249940558922392,19.183815393082984,17.622380448043064,4.5139020480670435,RN,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
0.7026971381949996,2.7071456348612553,2.4552088460504,3.8525069873132427,RN,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.19655611433464035,5.343417194803548,4.131035207014836,27.185199569555408,RN,retail_volume_index_sa,Retail SA,consumption
0.29808057806563604,2.2604510670950804,2.0352279995369442,7.5833557548903405,RN,services_volume_index_sa,Services SA,consumption
1.3601593824879799,68.199809750169,54.77531475570967,50.14104275443007,RN,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
7.648728825685784,83.82769696143427,62.4633766169567,10.959690018023132,RN,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.03538388068591878,10.56587204429135,7.2705006268506125,298.6069317291164,RN,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
25.151909294724994,152.7303865205875,122.16481013833136,6.07231780024823,RN,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
7.446368293436444,20.992223512503447,16.136105005223317,2.819122380907068,RO,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
2.5924048385607064,23.868632680061282,18.764201119867554,9.207139380789405,RO,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.314525722992489,2.5046939296419284,2.10251052280924,7.963399323309851,RO,retail_volume_index_sa,Retail SA,consumption
0.6457201278982293,2.614005524769786,2.3621948864846587,4.04820201792095,RO,services_volume_index_sa,Services SA,consumption
0.44027314120945366,62.167570573583554,52.25565371628212,141.20227821030812,RO,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
15.478779580108469,50.374049013858134,37.622468340726584,3.2543941047259963,RO,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.1848060926304053,21.659911100089055,16.875339303569167,117.20344709309356,RO,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
0.29510818449712134,76.47454300832135,52.77743640188774,259.1407050896866,RO,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
6.008114868476414,18.509765542364363,12.920020321990378,3.080794217081641,RR,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
2.3161194037111024,20.254883463684173,18.3867493620459,8.745181026172446,RR,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
1.0356196969247686,8.36970714752625,6.549821320790184,8.081834646810757,RR,retail_volume_index_sa,Retail SA,consumption
0.4319543825828523,13.63336600903078,12.089944348619275,31.562050435767468,RR,services_volume_index_sa,Services SA,consumption
0.16236352926951972,159.93546708121005,135.69753709686265,985.045519771382,RR,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
10.252272802023052,119.6100447894352,87.56447571451662,11.666685729025167,RR,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.05138615157787239,38.72416042171839,24.47198417455931,753.591371072699,RR,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
38.45921732233441,478.95457186168693,353.68027358653706,12.453570436638703,RR,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
5.626990086813667,8.220683372170395,5.177751078407631,1.4609379517896806,RS,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
0.5807735262043764,4.643254622818652,4.154118911751329,7.994948828271269,RS,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.13010511494193508,2.880257134353208,2.347562232895058,22.13792390590212,RS,retail_volume_index_sa,Retail SA,consumption
0.18733974830172548,1.5800595342229937,1.1744305262861516,8.434192682260804,RS,services_volume_index_sa,Services SA,consumption
0.253341498345747,40.385511208057004,34.7302693736553,159.4113537330588,RS,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
2.0478592283451356,51.431856103108814,44.58342768027515,25.114937292184205,RS,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.006625621754836591,55.401581148909955,45.05936457618132,8361.718069472914,RS,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
17.747258115132638,157.9294110746027,135.17363742713894,8.898806229675575,RS,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
3.5408921694497284,28.29057702342425,25.151190432865363,7.989674824754899,SC,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
0.5106963337806811,3.6812517366786848,3.2246015675701862,7.20829873483995,SC,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.32165496074498207,4.207430581736944,3.4929623965650562,13.080571093920497,SC,retail_volume_index_sa,Retail SA,consumption
0.21574217611244267,1.6022589186808924,1.540968232827563,7.4267301255263645,SC,services_volume_index_sa,Services SA,consumption
0.23406827328759922,26.8352187145622,23.961865281139737,114.64697174738338,SC,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
6.57353539435455,17.790116759729397,16.340337469302327,2.7063240239046733,SC,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.006977509926057998,73.8823031234394,55.22175077093891,10588.634614122264,SC,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
0.4413097808887723,325.3461376265041,262.383380068478,737.2284769471364,SC,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
2.8351718408821758,21.637887566996344,18.854287531141612,7.63194923672197,SE,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
1.2428350558324328,3.7668432084913643,3.120861537285525,3.030847247842062,SE,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.7760198890203276,3.2355970404313634,2.5808481630326754,4.169476950540643,SE,retail_volume_index_sa,Retail SA,consumption
0.1549503215497941,2.0821119138928283,1.7039615709574083,13.437286822433155,SE,services_volume_index_sa,Services SA,consumption
0.3457462900073403,34.43171205860042,30.354078247664674,99.58664215274565,SE,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
1.7420784069625965,37.83289475714032,29.073775167025232,21.717102172860248,SE,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.011645371532679765,10.884067239367292,8.997005966272232,934.6260193437311,SE,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
19.924979602291312,90.48461160914317,61.83569776579871,4.54126495561068,SE,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
0.6320700187476676,9.45319281190809,7.263746489902171,14.955926608634092,SP,formal_hiring_balance_sa_per_100k_wap,Formal hiring SA,labor_market
0.37195956928876084,2.831146768814499,2.5402692915740244,7.61143684037502,SP,formal_hiring_balance_construction_sa_per_100k_wap,Construction SA,labor_market
0.24905533289941725,1.2305464092949596,1.088922646140329,4.940855491706834,SP,retail_volume_index_sa,Retail SA,consumption
0.17510561084613302,3.473685959152516,3.136339412873076,19.83766221063514,SP,services_volume_index_sa,Services SA,consumption
0.41085161035822143,67.74917284477495,58.3373673131052,164.8993727582191,SP,state_tax_revenue_real_pc_sa,Own tax revenue SA,public_sector
5.9691965942674186,37.66346492420141,29.109065539381692,6.3096372065165225,SP,icms_revenue_real_pc_sa,ICMS SA,public_sector
0.06671586545807076,16.541346745431667,13.302696672226432,247.93722800204827,SP,public_investment_liquidated_real_pc_sa,Public investment SA,public_sector
0.42725489334690864,459.59787075236574,301.96200606368546,1075.6994897170114,SP,liquidated_expenditure_total_real_pc_sa,Total expenditure SA,public_sector
