state_abbrev,period_date,icms_siconfi,tax_siconfi,investment_siconfi,totalexp_siconfi,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason
AC,2019-10-01,323.2581215887154,470.15434090204263,19.954905041334513,1638.9126923644253,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AC,2019-12-01,301.5361817689807,429.83623345877174,25.533371236534308,1310.9816351227187,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AC,2020-02-01,309.78020498984824,420.94204340773166,105.93250830855854,1764.3235268646536,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AC,2020-04-01,299.20397296654346,435.9959640529743,63.83307319728054,1633.1927524141247,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AC,2020-06-01,244.96258703016053,352.6455545646255,40.048678536618134,1561.8242709491592,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AC,2020-08-01,302.01311120949464,437.05286553510194,48.79293458218467,1733.5840323913346,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AC,2020-10-01,345.423502930106,496.0333353306707,28.22674647624154,1542.907010679686,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2015-02-01,250.82144478123706,285.8788896713145,50.87346174210799,652.4295549016506,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2015-04-01,234.802578319373,293.26684816545526,41.1221480121674,743.9299446722653,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2015-06-01,250.3618550900472,309.832878962828,45.16710403074862,723.1833651131486,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2015-08-01,225.92614190230782,274.23279498782773,41.97870485530781,644.5750885009143,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2015-10-01,231.19695434245688,272.8517095141386,44.52421908852136,683.589554213504,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2015-12-01,211.83188610987315,277.29913900480375,15.282667823076608,560.7207616393946,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2016-02-01,253.08602685889628,302.8544384390467,63.26376673534379,611.1612249667749,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2016-04-01,252.5129141530434,304.1997817137271,42.77324295672378,740.439237640511,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2016-06-01,242.86713940305182,301.4618218203555,51.91251959398463,647.1125111344306,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2016-08-01,270.93366490756756,329.0648481157116,56.44252492925052,613.2459248883544,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2016-10-01,252.63349221656043,304.7514896659482,26.16009593152274,578.7398846442256,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2016-12-01,250.91039370089123,313.41087298665707,12.758147085408325,825.6696012232576,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2017-02-01,253.02036900071488,310.70584987176534,53.62982405503902,732.9075448537176,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2017-04-01,264.51407762799636,308.28075819863005,63.120495070092424,642.7691831390287,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2017-06-01,257.87070876827045,315.9089236743241,54.86741777619788,699.938141923891,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2017-08-01,252.19462261842182,302.1720878542079,47.84623293122745,668.957058338925,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2017-10-01,253.48984190226494,313.5010842467909,42.90112219874775,700.5247847887209,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2017-12-01,249.24870066790254,323.68441787010556,41.900822539532186,639.6504772165733,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2018-02-01,200.91155632810117,232.48430748372624,55.76145398366046,666.9457504632503,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2018-04-01,198.91516058591762,228.85991691006166,101.41889657267281,675.0136777188483,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2018-06-01,197.39596344116103,257.4565992630299,72.67452404076563,623.5085670656488,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2018-08-01,209.325529775019,270.37196418712796,69.24991117754628,644.7708110415175,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2018-10-01,212.1380499822177,255.10038853147586,64.82775288371626,785.9287023177383,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AL,2018-12-01,191.96145544910723,269.4844076675843,72.84518787749975,440.71562249720637,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2019-02-01,198.00567314490326,245.1118916253343,66.10496662349779,732.0911294518569,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2019-04-01,204.6564076699471,257.0250426986239,64.90791651237184,651.3772799681612,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2019-06-01,202.84845221626742,256.9215195044438,48.86230641973877,656.9727481269496,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2019-08-01,200.56577627161948,257.8504416310504,29.900713590508893,636.3878411283175,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2019-10-01,209.87639539086834,270.1614333999631,48.6682685763534,683.1963100646219,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2019-12-01,219.35653835277083,267.6135603673853,55.135203235048294,348.4365675306934,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2020-02-01,203.02342731658652,256.95492376384345,53.81469296682517,890.07819606336,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2020-04-01,189.25663220940146,232.13136271352613,49.61369335121263,617.5775567856377,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2020-06-01,171.7029396303413,247.7218785578657,54.37430021894093,597.9823881036108,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2020-08-01,211.9653558601089,268.6909248235765,48.80726881794266,658.0979192041369,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AL,2020-10-01,220.3396954696552,283.7195985670108,58.675032889598,677.7025016446067,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AM,2015-02-01,502.8229454972174,573.1997701131534,52.66956527281493,1153.4591499496432,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2015-04-01,490.7510811482318,552.8126077038887,66.11730639508062,1103.933485472148,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2015-06-01,489.05849925216353,549.441427880251,60.80900152891477,1039.0288828205598,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2015-08-01,461.58529767826695,516.9086685119531,50.206471776827286,1059.42793160604,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2015-10-01,445.02340405798435,500.28988399929773,38.24258393968637,952.3080887231565,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2015-12-01,407.61841986945495,455.8744568243353,66.83195457529754,810.1388721955011,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2016-02-01,413.9183851822562,479.9827679602737,52.98223134596235,1048.4727126907062,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2016-04-01,434.9593621245692,497.26464299357474,71.23189218874488,962.4221839550602,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2016-06-01,390.51719875617073,450.7184833502224,52.975175072879914,927.2486722631281,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2016-08-01,387.16767818540404,447.4014372753995,34.599763438379895,882.5165040620452,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2016-10-01,404.18258153714737,465.3348842293248,28.798490739672136,820.794748876196,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2016-12-01,391.5970680542059,437.8835973669468,43.58863187624299,983.1874081315166,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2017-02-01,408.71193334309936,477.00694889829435,47.45798389740469,938.8197454853996,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2017-04-01,423.6464507192449,484.80976987316814,36.75282768160866,895.3584804097278,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2017-06-01,449.36500312175656,509.41833492224885,38.03327101220735,916.3189648126387,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2017-08-01,460.8960819039001,517.1533143832113,46.63238534078553,930.23077529124,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2017-10-01,448.4249320691259,509.46026829577016,29.525300666630518,951.146770555079,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2017-12-01,454.7329263042003,504.9744416059966,28.59112378394186,780.6531460287765,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2018-02-01,498.8934926241015,574.5380339437514,43.41053082912541,1029.9799008238358,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2018-04-01,516.7974201609355,582.1048551997092,27.158846637353797,927.8278740112115,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2018-06-01,467.25985771247724,526.9494952758467,42.14552321364733,885.8106929299263,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2018-08-01,474.0993157187528,539.8475342738373,85.1492462725662,1085.4033682567613,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2018-10-01,456.1575798454618,522.3308025687257,94.11199836544031,1027.165039810763,FALSE,FALSE,TRUE,pre,TRUE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2018-12-01,501.2207305189008,572.8352456995065,123.38026361831038,1068.2430876186284,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2019-02-01,501.88765921478625,579.2950098837194,38.68282032241243,1043.2214791930746,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2019-04-01,474.20457545957,543.7747395975184,26.166789384721845,927.9962170174996,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2019-06-01,480.52376804813105,548.4396397354282,30.900289812103086,1004.8520080010189,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2019-08-01,490.3542436100387,567.1200605015549,34.411144027410295,990.7728055561788,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2019-10-01,487.9404807302401,564.0982923757322,49.16449848876048,1028.6170609548624,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2019-12-01,567.4451379910353,648.0423773167676,54.06143181110189,1147.2582229514537,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2020-02-01,540.1557912516505,618.9933626829239,40.298483738891086,938.9074489097086,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2020-04-01,490.0069671260799,556.7861725339337,50.95070480079398,1053.0985818475551,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2020-06-01,424.06194167442175,494.84773893211207,39.375440438576426,982.0448152376238,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2020-08-01,496.7403990695403,579.3523699294304,29.47243753316775,854.8193680959752,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AM,2020-10-01,563.2908624219406,646.9550732628388,56.825305210928214,1239.688613595777,FALSE,FALSE,TRUE,post,FALSE,2018-11-07,2018-12-10,coded_removal_in_scm_window:AM_2017_01
AP,2015-02-01,302.8925259970631,382.76043662419494,41.8326388210594,1378.6558972694575,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2015-04-01,264.58257498694064,334.878976180444,36.87382534643932,1683.5380616742245,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2015-06-01,240.87160700576595,290.4941694144484,46.383906958609174,1508.4720834330444,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2015-08-01,233.1344855359243,284.42494632406283,204.53567143805242,1487.3500376391478,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2015-10-01,244.5183437598851,306.9606387887317,122.81137413590085,1279.3183892901086,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2015-12-01,229.31409225663216,164.5069666604537,75.37360820541714,790.5568480440702,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2016-02-01,206.93235539114323,290.8084768443328,41.81213500054301,1187.4536021910217,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2016-04-01,214.64735073179762,287.17689163108327,51.29783678518763,1482.8184805512733,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2016-06-01,202.93543505814492,254.38713809076637,43.767510958549835,1111.3249376992283,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2016-08-01,200.0623819259151,266.56866332108467,35.4630243415968,1625.127455228538,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2016-10-01,190.96338127376777,413.19146491531257,33.89102050595721,1402.9012211333456,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2016-12-01,198.76615340287992,298.05518371264543,7.78842746409137,993.630606403214,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2017-02-01,190.92419049066115,272.24761568233004,50.78887655134175,1184.900754986566,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2017-04-01,222.31110885830446,300.23238149435264,41.18910436693122,1569.9701270285805,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2017-06-01,224.4574223161091,318.9857487042871,55.421199003091346,1303.4364344182356,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2017-08-01,87.99797321796342,337.5891825791509,44.20123766984643,1404.462064135214,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2017-10-01,153.18035544346478,269.8066957047647,41.185562572073565,1353.0374160727379,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2017-12-01,364.01306945050624,381.16247071237063,3.0930336959802673,698.9029040826281,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2018-02-01,244.76420330838593,293.80217141510445,46.56743547613245,1409.3194735642132,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2018-04-01,186.61965961442056,300.6115541007249,42.37061840224569,1264.162527452469,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2018-06-01,223.0664693949808,363.9722552142026,37.60583599872266,1428.3475660300928,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2018-08-01,218.13986603838237,420.33257747120894,47.767576739430226,1281.93144112394,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2018-10-01,223.4256843877932,407.84718158053084,26.69746029679323,1179.447121315677,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
AP,2018-12-01,225.0511960507999,380.44023801627225,-27.796324800709094,1061.7587259293193,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2019-02-01,215.2887377487065,375.8305734516324,42.5798477810949,1451.4040163988698,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2019-04-01,228.83369973721415,354.9103782706566,43.665082581208146,1175.204693430326,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2019-06-01,219.21165653004564,321.0851691912058,46.59080480533778,1142.0620879992553,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2019-08-01,222.32821499515143,307.45003375863064,46.62654063720545,1072.6563886032147,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2019-10-01,235.16470027014546,365.5427962357482,69.3854094036954,1417.092833650539,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2019-12-01,259.6795373666532,357.78843694606616,-18.286702391237064,1878.4923016509663,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2020-02-01,170.80804969114294,261.22608128930756,44.28007212229499,1470.4943695075917,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2020-04-01,154.3572747303439,220.27651679444642,39.5142334061091,966.121539568594,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2020-06-01,120.05918074093347,187.27329187428336,36.8975987250113,1359.2626203906373,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2020-08-01,168.6683659875693,298.27321796498285,25.5993234659677,1152.3984463400952,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
AP,2020-10-01,184.86388880617312,303.56413877785883,17.661382179089223,1410.8202447590043,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,
BA,2015-02-01,360.9180681767719,356.43002679871176,37.70346855191956,602.4782870251563,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2015-04-01,270.986938170908,400.49939033886966,52.775346185856485,750.2971916889817,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2015-06-01,294.8132452149001,358.10166818989325,63.13466194727089,727.0092630882383,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2015-08-01,289.7538923340282,416.1681092396772,29.667226413427304,670.9217847553061,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2015-10-01,297.5490892234938,382.14935245514175,33.50104120906154,674.0698131748326,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2015-12-01,292.32768534895536,351.4444725962317,39.17992850528705,751.35413100867,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2016-02-01,293.93207806393195,352.158892342117,35.82432486907233,678.7858696158262,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2016-04-01,292.55679612444703,380.61336624390776,64.66798073765098,723.7283434121888,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2016-06-01,292.63174186224444,374.6069529928374,60.7023705957975,710.7674072651163,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2016-08-01,288.9465579368912,354.3880348997762,47.34119909058163,687.7166613138552,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2016-10-01,279.40170154275336,344.5310355363508,52.03626739532444,656.7467726764611,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2016-12-01,290.24478401533776,362.7841204663409,14.272693661335921,406.9617658981404,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2017-02-01,283.01675543905526,355.91604072197543,58.62308418683365,735.662418791997,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2017-04-01,318.52041720746985,385.1195957095273,45.717533830780546,685.3225111230606,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2017-06-01,300.0703805631939,382.4755388306476,35.18204479294506,677.2603036024349,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2017-08-01,305.9164186066629,374.9402210677527,38.40718772745477,678.5401463875074,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2017-10-01,306.52355695758337,370.94225456001044,48.67509356788713,676.5336691444426,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2017-12-01,295.94859648091153,371.9533067129351,26.352418765825938,662.9707322646775,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2018-02-01,323.18128615024233,407.4385396411789,46.492304073458634,746.6440272597631,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2018-04-01,332.08866462345117,405.9970883468531,33.739642610634114,756.5086479550043,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2018-06-01,312.8450282110374,395.1692279582291,40.19791973320225,711.9154309642913,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2018-08-01,343.82563268142195,421.3072104826006,37.86285466692867,746.6235758609305,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
BA,2018-10-01,356.37168616116446,431.87978136937147,50.57919537682691,707.1524166224546,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,
