period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2014-10-01,-15,-15,pre,-13.768578101694937,-3.9865252180207977,-9.753778965680715,1e-4,0.001743038821978988,-13.740304183701513,-9.7820528836741385,-0.028273917993423936,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2014-11-01,-14,-14,pre,-14.158449740802304,-12.967496438225758,-1.281783668984032,1e-4,0.005341151319817116,-14.24928010720979,-1.1909533025765455,0.0908303664074861,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2014-12-01,-13,-13,pre,-20.35640462565907,-15.88093097924921,-4.379401453886544,1e-4,0.005614533278534773,-20.260332433135755,-4.47547364640986,-0.09607219252331589,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-01-01,-12,-12,pre,-17.23033335976912,-16.495246445237346,-0.7259849652063506,1e-4,0.0028573097324628314,-17.221231410443696,-0.7350869145317738,-0.009101949325422964,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-02-01,-11,-11,pre,-17.104914538830773,-23.20794648528962,6.009953257915587,1e-4,0.003365911524644943,-17.197993227374035,6.103031946458849,0.09307868854326173,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-03-01,-10,-10,pre,-20.09054480319767,-24.010574311951007,3.964159481745579,1e-4,0.003234011198860759,-20.04641483020543,3.9200295087533377,-0.044129972992241306,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-04-01,-9,-9,pre,-20.481609093949405,-19.054419700025633,-1.4363981526653937,1e-4,0.004268473014987688,-20.490817852691027,-1.427189393923772,0.009208758741621637,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-05-01,-8,-8,pre,-16.4919881313085,-12.299526897103858,-4.201507867169145,1e-4,0.002940794318653956,-16.501034764273,-4.192461234204641,0.00904663296450181,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-06-01,-7,-7,pre,-5.218505818121419,-8.921613251545752,3.7274347777450556,1e-4,0.005848601740252813,-5.194178473800696,3.703107433424333,-0.024327344320722588,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-07-01,-6,-6,pre,-2.644832726859609,-7.614873061847606,4.965180676648006,1e-4,0.0067729363399131794,-2.6496923851996,4.970040334987997,0.004859658339991135,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-08-01,-5,-5,pre,-2.021444028157103,-5.19007260855651,3.0495263213435426,1e-4,0.006600780087057658,-2.1405462872129672,3.1686285803994068,0.11910225905586413,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-09-01,-4,-4,pre,-4.1975780112026,-5.966011481601379,1.9091453056416414,1e-4,0.008661884999686549,-4.056866175959738,1.7684334703987794,-0.14071183524286202,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-10-01,-3,-3,pre,-4.9455226429378225,-7.245083459876259,2.269910707384337,1e-4,0.0056151994924805455,-4.975172752491922,2.2995608169384365,0.029650109554099302,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-11-01,-2,-2,pre,-5.980132015454506,-7.718477808554454,1.7326823414350667,1e-4,0.002185298626067054,-5.985795467119387,1.7383457930999473,0.005663451664880803,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2015-12-01,-1,-1,pre,-13.842469553948838,-18.106663244943558,4.251571846872815,1e-4,9.526995450677748e-4,-13.855091398070744,4.26419369099472,0.012621844121905923,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-06-01,5,5,crisis,-3.362106499610249,-13.012677960059765,0.2252230366415795,428.1332398719387,1.0196829358610409,-12.787454923418185,9.650571460449516,9.425348423807936,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-07-01,6,6,crisis,-0.2224046142369848,-15.932713811921191,0.0010740807594023683,100000,1.0215818343426453,-15.93163973116179,15.710309197684207,15.709235116924805,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-08-01,7,7,crisis,1.0378501667735889,-17.255409636804675,-5.045906768427946,0.615848211066026,0.918274783829617,-22.30131640523262,18.293259803578263,23.339166572006206,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-09-01,8,8,crisis,0.2445534805935444,-19.116793861390928,-6.602231462535138,0.615848211066026,0.9022899933830375,-25.719025323926065,19.361347341984473,25.96357880451961,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-10-01,9,9,crisis,0.33110461988938555,-22.814183584942256,-6.752439481210785,0.615848211066026,0.9946418467050714,-29.566623066153042,23.14528820483164,29.897727686042426,formal_hiring_balance_construction_per_100k_wap_ma6_v5
