state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason
AC,2017-10-01,2017,10,100,99.99999999999999,-11.1772116521408,11.35747352505,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2017-11-01,2017,11,97.54290059879682,107.20504828923886,0.077563601484675,0.91986825650082,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2017-12-01,2017,12,102.0653327027939,103.80922626043944,10.6925408728599,22.3183426982901,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-01-01,2018,1,100.97364697594567,102.99168113735556,-21.4055358826386,-1.36014971638383,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-02-01,2018,2,104.13463051240122,107.80634521800222,-40.9151672485864,-19.9044403853314,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-03-01,2018,3,109.72746806270911,102.10432597192757,4.52916214571617,-4.13641922417547,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-04-01,2018,4,106.77648278609124,98.44914247178302,20.5795548040626,0.605242195221368,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-05-01,2018,5,107.21382939244553,104.25329591095931,-44.1696874565989,-16.3408171840666,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-06-01,2018,6,108.58336915412008,104.61947721131001,-12.7712178517651,-1.17024333453138,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-07-01,2018,7,98.26008239190067,101.21464580038356,7.14286399858744,13.6848672419933,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-08-01,2018,8,106.40870714274831,97.48095895346013,-36.6058481219135,2.76064418042392,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-09-01,2018,9,107.98237487186576,98.58275581822163,-11.0349046842899,-4.38804746407879,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-10-01,2018,10,107.82859609752849,99.76588263078895,38.7050706195438,-3.60409153778163,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-11-01,2018,11,111.39587648608763,95.80137125905173,-3.48284476430585,-3.87033608474948,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2018-12-01,2018,12,108.19075399564943,100.31886651657115,-17.8965369456832,9.40822662697579,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2019-01-01,2019,1,109.37108647310194,91.09761383864495,-61.4976367138922,9.3490048654598,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2019-02-01,2019,2,112.54374115531756,93.13892285655166,4.11536354467362,-6.16046199789305,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2019-03-01,2019,3,116.30751545017156,93.85040443741518,-26.527879475566,0.766455121338966,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2019-04-01,2019,4,114.0649188872206,97.370986769028,47.7250299596534,4.8966587207873,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2019-05-01,2019,5,114.12427638591852,97.18041906089724,27.1660771947942,17.9298644857354,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
AC,2019-06-01,2019,6,114.88251097514346,91.50868399049612,-9.45900714596431,-7.17634073768943,FALSE,TRUE,FALSE,pre,TRUE,2020-07-30,2020-10-24,
