scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_post,n_periods_pre,outcome,donor_count
0.014108425038882136,0.03566399617555572,0.018609325758173836,0.003006514246428814,0.002484761296951521,0.02452311672941332,-0.003701811795474889,6.765213804556247e-4,3,20,priority_expenditure_share_total_ma4_clean,24
