scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_pre,outcome,scm_post_pre_rmspe_ratio,augmented_post_pre_rmspe_ratio
0.7698747504624852,0.2866545265240277,0.5940083180626833,0.05593683645137887,0.030156708049386517,0.0977285157116282,0.05967708759933048,-1.3010956277599572e-5,formal_hiring_balance_per_1000_ma6,2.6857233332331614,10.6192690853907
