scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_pre,outcome,scm_post_pre_rmspe_ratio,augmented_post_pre_rmspe_ratio
1387.3474893488608,361.4539963527122,658.0297725448984,33.385050494636985,-532.4140726287309,93.96188792479666,-236.41477316308593,2.1296779578491534,formal_hiring_balance_ma6,3.838240836587864,19.710312334276836
