pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,0.0423828323894489,0.1470336410547772,3.4691792116135414
AP,0.03554325955425264,0.08192544112171145,2.304950141015115
BA,0.024238894096225143,0.11726848191315989,4.838029385648529
CE,0.015261784094277153,0.03516084193573692,2.303848732136205
DF,0.043250305212674874,0.216836980629753,5.013536426240226
ES,0.020284515850688873,0.07722213748563479,3.8069499934854143
GO,0.011745575502311555,0.03117938622962128,2.6545643696628667
MA,0.017443820696431103,0.06007436495983427,3.4438765454706326
MG,0.0188347850989353,0.1199172339004478,6.366795971950141
MS,0.02616466729955461,0.08134198129083152,3.1088482937528568
MT,0.029534705892088522,0.09344628291115561,3.163948313979559
PA,0.020738715842843463,0.077967947310728,3.759535927950585
PB,0.013035509379791472,0.10830223643017511,8.30824736301234
PE,0.013085688478653195,0.1386669643192024,10.59684131602331
PI,0.01617583242127218,0.06383416298180321,3.9462675749445504
PR,0.012612443388316666,0.04377980757467219,3.4711598876413516
RN,0.01429443744021468,0.039520748723514895,2.7647641880841554
RO,0.012243437926044426,0.05524433911790436,4.512159039936631
RS,0.026055165444707467,0.0990207020634475,3.8004249972460404
SE,0.01622837767927,0.12420570066172378,7.653611662019867
SP,0.020283387947897406,0.21958943188479477,10.826072668375778
