pseudo_treated_state,outcome,channel_slug,period_date,analysis_period,augmented_gap
AC,construction,labor_market,2018-12-01,post,11.656215708927313
AC,construction,labor_market,2019-01-01,post,13.387975949904245
AC,construction,labor_market,2019-02-01,post,-1.6948386677996305
AC,construction,labor_market,2019-03-01,post,0.8880986656417929
AC,construction,labor_market,2019-04-01,post,-0.06822061150912795
AC,construction,labor_market,2019-05-01,post,16.70293391676407
AC,construction,labor_market,2019-06-01,post,-13.737362264912548
AC,construction,labor_market,2019-07-01,post,-10.853287752701974
AC,construction,labor_market,2019-08-01,post,9.530719701292805
AC,construction,labor_market,2019-09-01,post,13.703443450122414
AC,construction,labor_market,2019-10-01,post,-22.391430115026402
AC,construction,labor_market,2019-11-01,post,-4.605777186386864
AC,construction,labor_market,2019-12-01,post,23.646640312260413
AC,construction,labor_market,2020-01-01,post,-12.12793762585761
AC,construction,labor_market,2020-02-01,post,-0.2315885772752031
AC,icms_confaz,public_sector,2015-03-01,pre,-1.180702488680339
AC,icms_confaz,public_sector,2015-04-01,pre,-36.06066335036246
AC,icms_confaz,public_sector,2015-05-01,pre,-26.324983970104427
AC,icms_confaz,public_sector,2015-06-01,pre,-33.39502042805886
AC,icms_confaz,public_sector,2015-07-01,pre,-11.876915652361518
AC,icms_confaz,public_sector,2015-08-01,pre,-8.294287539401836
AC,icms_confaz,public_sector,2015-09-01,pre,-7.136638713369052
AC,icms_confaz,public_sector,2015-10-01,pre,-1.756812434131902
AC,icms_confaz,public_sector,2015-11-01,pre,23.251627214231277
AC,icms_confaz,public_sector,2015-12-01,pre,-2.659311742728832
AC,icms_confaz,public_sector,2016-01-01,pre,7.631409719579196
AC,icms_confaz,public_sector,2016-02-01,pre,-9.568175681172889
AC,icms_confaz,public_sector,2016-03-01,pre,44.32238153774006
AC,icms_confaz,public_sector,2016-04-01,pre,2.3315243257974174
AC,icms_confaz,public_sector,2016-05-01,pre,-11.54787399747346
AC,icms_confaz,public_sector,2016-06-01,pre,13.925734544884648
AC,icms_confaz,public_sector,2016-07-01,pre,0.8967292688348749
AC,icms_confaz,public_sector,2016-08-01,pre,-8.385780736120367
AC,icms_confaz,public_sector,2016-09-01,pre,1.3615610085976044
AC,icms_confaz,public_sector,2016-10-01,pre,-8.259809019359423
AC,icms_confaz,public_sector,2016-11-01,pre,0.17890348586568905
AC,icms_confaz,public_sector,2016-12-01,pre,14.227866483719708
AC,icms_confaz,public_sector,2017-01-01,pre,0.2605989458595417
AC,icms_confaz,public_sector,2017-02-01,pre,8.55362737384523
AC,icms_confaz,public_sector,2017-03-01,pre,-2.1254504993147805
AC,icms_confaz,public_sector,2017-04-01,pre,-3.040577287158939
AC,icms_confaz,public_sector,2017-05-01,pre,-8.689475578925538
AC,icms_confaz,public_sector,2017-06-01,pre,35.95440008820951
AC,icms_confaz,public_sector,2017-07-01,pre,-18.10306819118506
AC,icms_confaz,public_sector,2017-08-01,pre,-5.493189718105242
AC,icms_confaz,public_sector,2017-09-01,pre,15.172014207849628
AC,icms_confaz,public_sector,2017-10-01,pre,15.882716018125521
AC,icms_confaz,public_sector,2017-11-01,pre,-0.04937633271607922
AC,icms_confaz,public_sector,2017-12-01,pre,20.633310161925962
AC,icms_confaz,public_sector,2018-01-01,pre,2.6506606769739705
AC,icms_confaz,public_sector,2018-02-01,pre,-22.518686176192446
AC,icms_confaz,public_sector,2018-03-01,post,-62.55574124049032
AC,icms_confaz,public_sector,2018-04-01,post,-26.8066119998512
AC,icms_confaz,public_sector,2018-05-01,post,5.6767252747232675
AC,icms_confaz,public_sector,2018-06-01,post,-7.894737077282656
AC,icms_confaz,public_sector,2018-07-01,post,1.4251754908285506
AC,icms_confaz,public_sector,2018-08-01,post,12.617306193148437
AC,icms_confaz,public_sector,2018-09-01,post,-5.890873257587401
AC,icms_confaz,public_sector,2018-10-01,post,-17.210413399994977
AC,icms_confaz,public_sector,2018-11-01,post,-0.16303791836016046
AC,icms_confaz,public_sector,2018-12-01,post,127.80399818848885
AC,icms_confaz,public_sector,2019-01-01,post,-29.859564775101532
AC,icms_confaz,public_sector,2019-02-01,post,11.786156369999716
AC,icms_confaz,public_sector,2019-03-01,post,-2.605009018719741
AC,icms_confaz,public_sector,2019-04-01,post,-11.55364183530699
AC,icms_confaz,public_sector,2019-05-01,post,-2.0595510864594218
AC,icms_confaz,public_sector,2019-06-01,post,-4.487451666240148
AC,icms_confaz,public_sector,2019-07-01,post,68.2179994171274
AC,icms_confaz,public_sector,2019-08-01,post,4.293783271547042
AC,icms_confaz,public_sector,2019-09-01,post,-20.853376581136388
AC,icms_confaz,public_sector,2019-10-01,post,2.50420018108737
AC,icms_confaz,public_sector,2019-11-01,post,3.234202757099524
AC,icms_confaz,public_sector,2019-12-01,post,-9.832296086181373
AC,icms_confaz,public_sector,2020-01-01,post,2.577690440746423
AC,icms_confaz,public_sector,2020-02-01,post,5.708760918223263
AC,tax_confaz,public_sector,2015-03-01,pre,-15.249978065079063
AC,tax_confaz,public_sector,2015-04-01,pre,5.283766334556475
AC,tax_confaz,public_sector,2015-05-01,pre,-17.46248069560798
AC,tax_confaz,public_sector,2015-06-01,pre,-14.303050876945576
AC,tax_confaz,public_sector,2015-07-01,pre,-20.428756376262143
AC,tax_confaz,public_sector,2015-08-01,pre,-7.959266086019113
AC,tax_confaz,public_sector,2015-09-01,pre,-28.45820278827624
AC,tax_confaz,public_sector,2015-10-01,pre,-0.5830280537648065
AC,tax_confaz,public_sector,2015-11-01,pre,38.645854040977
AC,tax_confaz,public_sector,2015-12-01,pre,29.192984218174033
AC,tax_confaz,public_sector,2016-01-01,pre,6.439819159840766
AC,tax_confaz,public_sector,2016-02-01,pre,-3.707639010915969
AC,tax_confaz,public_sector,2016-03-01,pre,8.23163218376233
AC,tax_confaz,public_sector,2016-04-01,pre,-9.377249800072121
AC,tax_confaz,public_sector,2016-05-01,pre,-8.015968852961592
AC,tax_confaz,public_sector,2016-06-01,pre,13.805244564317249
AC,tax_confaz,public_sector,2016-07-01,pre,-1.0069952605723103
AC,tax_confaz,public_sector,2016-08-01,pre,-22.289585499975615
AC,tax_confaz,public_sector,2016-09-01,pre,-4.103308734579144
AC,tax_confaz,public_sector,2016-10-01,pre,1.0031284079120155
AC,tax_confaz,public_sector,2016-11-01,pre,-7.834962579049829
AC,tax_confaz,public_sector,2016-12-01,pre,-13.436545455836438
AC,tax_confaz,public_sector,2017-01-01,pre,1.7486789693813733
AC,tax_confaz,public_sector,2017-02-01,pre,4.287732749028891
AC,tax_confaz,public_sector,2017-03-01,pre,-14.241338654568196
AC,tax_confaz,public_sector,2017-04-01,pre,-2.5043446681676897
AC,tax_confaz,public_sector,2017-05-01,pre,-2.1001895498613123
AC,tax_confaz,public_sector,2017-06-01,pre,33.50830869201697
AC,tax_confaz,public_sector,2017-07-01,pre,-9.37810204709443
AC,tax_confaz,public_sector,2017-08-01,pre,-4.323763031468715
AC,tax_confaz,public_sector,2017-09-01,pre,-11.68328052169926
AC,tax_confaz,public_sector,2017-10-01,pre,25.737098224940894
AC,tax_confaz,public_sector,2017-11-01,pre,15.585345352853452
AC,tax_confaz,public_sector,2017-12-01,pre,-3.8232131828949036
AC,tax_confaz,public_sector,2018-01-01,pre,25.54414808629501
AC,tax_confaz,public_sector,2018-02-01,pre,-25.677890749590958
AC,tax_confaz,public_sector,2018-03-01,post,-42.85805387193716
AC,tax_confaz,public_sector,2018-04-01,post,-21.558853199648667
AC,tax_confaz,public_sector,2018-05-01,post,-6.925178399796096
AC,tax_confaz,public_sector,2018-06-01,post,-7.02491005893593
AC,tax_confaz,public_sector,2018-07-01,post,-15.396073506342276
AC,tax_confaz,public_sector,2018-08-01,post,-8.577965297297226
AC,tax_confaz,public_sector,2018-09-01,post,-9.942354064379543
AC,tax_confaz,public_sector,2018-10-01,post,-18.3519770168501
AC,tax_confaz,public_sector,2018-11-01,post,-19.133431535478877
AC,tax_confaz,public_sector,2018-12-01,post,116.7292565402368
AC,tax_confaz,public_sector,2019-01-01,post,-24.752533571363074
AC,tax_confaz,public_sector,2019-02-01,post,-7.621405344087435
AC,tax_confaz,public_sector,2019-03-01,post,-10.780096108651406
AC,tax_confaz,public_sector,2019-04-01,post,-2.8779781671064484
AC,tax_confaz,public_sector,2019-05-01,post,-10.580757440618896
AC,tax_confaz,public_sector,2019-06-01,post,-13.224597686187764
AC,tax_confaz,public_sector,2019-07-01,post,61.13099229935756
AC,tax_confaz,public_sector,2019-08-01,post,9.549808629715002
AC,tax_confaz,public_sector,2019-09-01,post,6.209814347110168
AC,tax_confaz,public_sector,2019-10-01,post,-0.35476132926180526
AC,tax_confaz,public_sector,2019-11-01,post,-4.741553769405485
AC,tax_confaz,public_sector,2019-12-01,post,-9.954368262230048
AC,tax_confaz,public_sector,2020-01-01,post,8.517141126652675
AC,tax_confaz,public_sector,2020-02-01,post,7.849869065601936
AL,retail,consumption,2015-03-01,pre,0
AL,retail,consumption,2015-04-01,pre,-0.030900639811861197
AL,retail,consumption,2015-05-01,pre,0.18175657348540142
AL,retail,consumption,2015-06-01,pre,-0.3600822585133443
AL,retail,consumption,2015-07-01,pre,0.13939499047820902
AL,retail,consumption,2015-08-01,pre,-1.5147868224378271
AL,retail,consumption,2015-09-01,pre,-0.14645954456214838
AL,retail,consumption,2015-10-01,pre,-0.14797464495934776
AL,retail,consumption,2015-11-01,pre,2.571819046030413
AL,retail,consumption,2015-12-01,pre,0.10365826165940462
AL,retail,consumption,2016-01-01,pre,0.4929010394255897
AL,retail,consumption,2016-02-01,pre,-0.6702230842036556
AL,retail,consumption,2016-03-01,pre,-0.6152251979613368
AL,retail,consumption,2016-04-01,pre,0.5031851221954184
AL,retail,consumption,2016-05-01,pre,-0.9466256521385503
AL,retail,consumption,2016-06-01,pre,-1.835348037835729
AL,retail,consumption,2016-07-01,pre,-0.39829669762406184
AL,retail,consumption,2016-08-01,pre,-0.04023021488778511
AL,retail,consumption,2016-09-01,pre,1.7818641022600303
AL,retail,consumption,2016-10-01,pre,0.09905841740226151
AL,retail,consumption,2016-11-01,pre,1.746781890130876
AL,retail,consumption,2016-12-01,pre,-0.17407439159337912
AL,retail,consumption,2017-01-01,pre,1.8743691568281946
AL,retail,consumption,2017-02-01,pre,-0.4594936207423501
AL,retail,consumption,2017-03-01,pre,-1.553789902153511
AL,retail,consumption,2017-04-01,pre,-0.778950849993663
AL,retail,consumption,2017-05-01,pre,-0.7557996756846848
AL,retail,consumption,2017-06-01,pre,-0.13915188114377486
AL,retail,consumption,2017-07-01,pre,1.8432030496862666
AL,retail,consumption,2017-08-01,pre,0.406590093506523
