donor_state,scm_weight
RS,0.5629375594612734
AP,0.20972293830599253
MS,0.1266304119235557
SP,0.08286803665331392
PE,0.017841053629215883
MT,8.236166616971972e-12
AL,5.7836395999620215e-12
RN,5.419121688749572e-12
PR,4.448111665640749e-12
PB,2.7256482143613413e-12
CE,3.5502087075273016e-14
PA,2.604766473068352e-16
BA,7.741774926835301e-17
DF,7.954993012590998e-18
AC,0
ES,0
GO,0
MA,0
MG,0
PI,0
RO,0
SE,0
