donor_state,scm_weight
GO,0.46167532359283325
MG,0.30892969360133254
BA,0.12673894596452176
SP,0.08035546085457393
DF,0.022300575982174498
CE,2.85862328287741e-12
PR,1.4005613199381434e-12
PE,2.984225588640733e-13
RS,4.018205495413974e-15
RN,1.686093353161732e-15
ES,3.2905588940199035e-16
RO,2.983578198430512e-16
PA,5.685563164212051e-17
AP,3.661604551205632e-18
AC,0
AL,0
MA,0
MS,0
MT,0
PB,0
PI,0
SE,0
