donor_state,scm_weight
AC,0.44300377897331245
MG,0.2104822843323778
AP,0.1965366438299361
DF,0.14997729286437148
SP,8.3402364422857985e-16
AL,7.136630839851822e-16
RS,2.8931333930496853e-16
RJ,1.3004024876520654e-16
GO,7.895238014878588e-17
CE,7.629994103470999e-17
SC,3.8593723227077674e-17
ES,1.3392017547289633e-17
BA,0
MA,0
MS,0
MT,0
PA,0
PB,0
PE,0
PI,0
PR,0
RN,0
RO,0
SE,0
