scm_rmspe_crisis,scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_crisis,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_crisis,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_crisis,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_crisis,n_periods_post,n_periods_pre,outcome,donor_count
34.16928088618819,24.919822131753957,10.084163931046627,34.069460878373235,24.976285128296627,1.9607842393620754,-34.16928088618819,8.268398908794023,-1.3883976936484637,-34.069460878373235,8.39162861319355,0.05743743739598663,1,6,20,public_investment_liquidated_real_pc_ma4_clean,24
