event_id,state_abbrev,state_name,governor_name,governor_gender,party,term_start_date,legal_term_end_date,removal_date,return_date,event_type,event_subtype,removal_mechanism,initiating_institution,succession_type,vice_assumed,presidential_intervention,intervention_start_date,intervention_end_date,judicialization_level,electoral_justice_case,case_notes,sample_class,sample_note,include_main_sample,include_extended_sample,source_primary,source_secondary,instability_start_date,instability_start_type,instability_process_type,instability_initiating_actor,instability_start_source_id,instability_start_confidence,instability_duration_days,instability_coding_notes,pilot_id,monthly_window_start,monthly_window_end,bimonthly_window_start,bimonthly_window_end,quarterly_window_start,quarterly_window_end,donor_exclusion_window_start,donor_exclusion_window_end,treatment_frame,sa_method
AM_2017_01,AM,Amazonas,Jose Melo,M,PROS,2015-01-01,2018-12-31,2017-05-04,,electoral_cassation,vote_buying,TSE_final_decision,TSE,supplementary_direct_election,no,no,,,TSE_final_yes,yes,TSE cassou a chapa e determinou eleicao suplementar direta no Amazonas,main,Definitive electoral removal with strong comparability,1,1,TSE,TRE-AM/TSE follow-up,2016-01-25,tre_cassation_decision,electoral_cassation_appeals,TRE_AM,SRC_AM_2017_01_B,high,465,TRE-AM cassation is coded as the crisis start; TSE confirmed removal in 2017.,am_2017_01_v3,2013-01-01,2018-04-01,2015-01-01,2018-10-01,2012-01-01,2018-06-30,2013-01-01,2018-10-01,accountability: single cut at removal_date; no crisis window,monthly outcomes: X-13 trend-cycle; quarterly covariates: X-13 SA; bimonthly fiscal: STL SA
