period_date,event_time,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2006-07-01,-31,3.935277248031847,3.9955286636442304,-0.05826329043330875,0.2069138081114788,3.9372653732109217,-0.06025141561238323,-0.0019881251790745402,retail_ma6_log
2006-08-01,-30,3.945042359759856,4.008280743501658,-0.06483865719025345,2.9763514416313193e-4,3.9434420863114044,-0.06323838374180157,0.0016002734484517056,retail_ma6_log
2006-09-01,-29,3.949170331188875,4.021500058090785,-0.06241733421115756,1e-4,3.959082723879628,-0.07232972690191009,-0.009912392690752725,retail_ma6_log
2006-10-01,-28,3.964281394400075,4.033647636270773,-0.06797110454750811,1e-4,3.965676531723265,-0.06936624187069818,-0.0013951373231901876,retail_ma6_log
2006-11-01,-27,3.974219477293709,4.043580787556971,-0.0774463613522092,1e-4,3.966134426204762,-0.06936131026326198,0.008085051088947193,retail_ma6_log
2006-12-01,-26,3.986725190607297,4.053516660135325,-0.06739089349877267,8.858667904100823e-4,3.9861257666365524,-0.06679146952802828,5.994239707445281e-4,retail_ma6_log
2007-01-01,-25,3.9944939516072617,4.057650553343209,-0.054994269867089995,0.007847599703514606,4.002656283476119,-0.0631566017359475,-0.008162331868857287,retail_ma6_log
2007-02-01,-24,4.0014164032524695,4.059022910036287,-0.05668185127416724,2.9763514416313193e-4,4.00234105876212,-0.0576065067838174,-9.246555096504849e-4,retail_ma6_log
2007-03-01,-23,4.003141735807507,4.0605636606958635,-0.05526056134840293,1e-4,4.0053030993474605,-0.057421924888356735,-0.0021613635399537756,retail_ma6_log
2007-04-01,-22,4.0027724857555285,4.063623752529277,-0.06309904531233966,1e-4,4.000524707216937,-0.060851266773748414,0.002247778538591483,retail_ma6_log
2007-05-01,-21,4.0051563138990485,4.06660735955868,-0.06518950342621158,1e-4,4.001417856132468,-0.061451045659631554,0.0037384577665804386,retail_ma6_log
2007-06-01,-20,4.0042919456618575,4.069872201112324,-0.057447506434460345,8.858667904100823e-4,4.012424694677864,-0.06558025545046675,-0.008132749016006358,retail_ma6_log
2007-07-01,-19,4.0055921657208975,4.0765158534500765,-0.07105472821641251,8.858667904100823e-4,4.005461125233664,-0.07092368772917901,1.31040487233669e-4,retail_ma6_log
2007-08-01,-18,4.008308519995385,4.081221022627147,-0.07720982450286817,1e-4,4.004011198124278,-0.07291250263176163,0.004297321871106874,retail_ma6_log
2007-09-01,-17,4.015272743616792,4.088769654860037,-0.07738382342340992,2.9763514416313193e-4,4.011385831436628,-0.07349691124324575,0.003886912180163904,retail_ma6_log
2007-10-01,-16,4.02104254729246,4.094027678873941,-0.06333930243727653,1e-4,4.0306883764366646,-0.0729851315814809,-0.009645829144204754,retail_ma6_log
2007-11-01,-15,4.030071669570138,4.100296490387007,-0.05503151447768693,1e-4,4.04526497590932,-0.07022482081686832,-0.01519330633918159,retail_ma6_log
2007-12-01,-14,4.0453630080277465,4.110116332608988,-0.0750743755862129,1e-4,4.035041957022775,-0.0647533245812415,0.01032105100497116,retail_ma6_log
2008-01-01,-13,4.071773322509002,4.122171336520756,-0.04881306887395289,0.0026366508987303583,4.073358267646803,-0.05039801401175392,-0.0015849451378011636,retail_ma6_log
2008-02-01,-12,4.076146289457365,4.126780406616743,-0.04819018155619476,2.9763514416313193e-4,4.078590225060548,-0.05063411715937782,-0.0024439356031829007,retail_ma6_log
2008-03-01,-11,4.081292394034472,4.13238402078106,-0.047239864007419786,1e-4,4.08514415677364,-0.051091626746587515,-0.0038517627391678744,retail_ma6_log
2008-04-01,-10,4.090025206825242,4.1411797986460535,-0.05989829558619517,2.9763514416313193e-4,4.081281503059858,-0.05115459182081139,0.008743703765383692,retail_ma6_log
2008-05-01,-9,4.093690410001832,4.1468173538619615,-0.059249833984529564,1e-4,4.087567519877432,-0.053126943860129394,0.006122890124400371,retail_ma6_log
2008-06-01,-8,4.093732613613243,4.152556972383214,-0.054715931593005515,1e-4,4.097841040790208,-0.05882435876997061,-0.004108427176965357,retail_ma6_log
2008-07-01,-7,4.084641311284312,4.154702979458851,-0.06437784848666037,0.007847599703514606,4.090325130972191,-0.07006166817453963,-0.0056838196878796765,retail_ma6_log
2008-08-01,-6,4.109474555599973,4.163820022236838,-0.06523961236226304,0.06951927961775606,4.098580409874574,-0.05434546663686479,0.010894145725398374,retail_ma6_log
2008-09-01,-5,4.137488585474665,4.170056126048094,-0.041878789966285364,1e-4,4.128177336081809,-0.03256754057342981,0.009311249392855991,retail_ma6_log
2008-10-01,-4,4.139493695496914,4.175157503750339,-0.036673596253682904,1e-4,4.1384839074966555,-0.035663808253424634,0.001009788000258638,retail_ma6_log
2008-11-01,-3,4.145623041262312,4.181976907157378,-0.047118251297481144,2.9763514416313193e-4,4.134858655859897,-0.03635386589506595,0.010764385402414867,retail_ma6_log
2008-12-01,-2,4.141664232851011,4.178049029817905,-0.034092107841200564,2.9763514416313193e-4,4.143956921976705,-0.03638479696689423,-0.002292689125694025,retail_ma6_log
2009-01-01,-1,4.136648063059006,4.180695472800311,-0.04626354998685584,2.9763514416313193e-4,4.134431922813455,-0.04404740974130483,0.002216140245550946,retail_ma6_log
2009-02-01,0,4.120786014093033,4.185510823136668,-0.05841928378846472,0.2069138081114788,4.1270915393482035,-0.06472480904363476,-0.006305525255170252,retail_ma6_log
2009-03-01,1,4.101082637246277,4.190876969753112,-0.05667389270732923,0.615848211066026,4.1342030770457825,-0.08979433250683488,-0.03312043979950552,retail_ma6_log
2009-04-01,2,4.106295006125557,4.196672485883232,-0.055694851852956515,0.615848211066026,4.140977634030276,-0.09037747975767463,-0.034682627904718544,retail_ma6_log
2009-05-01,3,4.108947662209153,4.203498766169419,-0.051617527880690114,1.8329807108324339,4.151881238288729,-0.09455110396026623,-0.04293357607957571,retail_ma6_log
2009-06-01,4,4.119782295456193,4.219278600985829,-0.05216775101040698,1.8329807108324339,4.167110849975423,-0.09949630552963651,-0.047328554519229904,retail_ma6_log
2009-07-01,5,4.127472401070617,4.230921248248849,-0.05075766764636021,1.8329807108324339,4.180163580602489,-0.10344884717823266,-0.0526911795318723,retail_ma6_log
2009-08-01,6,4.129683473147369,4.241781373229376,-0.048637095698625635,1.8329807108324339,4.193144277530751,-0.1120979000820066,-0.06346080438338131,retail_ma6_log
2009-09-01,7,4.12936880888185,4.2494852698606005,-0.048401560759809774,1.8329807108324339,4.201083709100791,-0.12011646097875062,-0.07171490021894122,retail_ma6_log
2009-10-01,8,4.1323857892071265,4.25818542448952,-0.04770062458488832,1.8329807108324339,4.2104847999046315,-0.12579963528239357,-0.07809901069750502,retail_ma6_log
2009-11-01,9,4.1334627820127015,4.266772561968956,-0.05231444988101245,1.8329807108324339,4.214458112087944,-0.13330977995625481,-0.0809953300752424,retail_ma6_log
2009-12-01,10,4.1390087996874945,4.277450365210213,-0.05179156037145777,5.455594781168514,4.225658804838756,-0.1384415655227187,-0.08665000515126131,retail_ma6_log
2010-01-01,11,4.149670013529788,4.283099460673068,-0.055807389170026325,5.455594781168514,4.227292071503041,-0.1334294471432793,-0.07762205797325272,retail_ma6_log
