pseudo_treated_state,outcome,channel_slug,period_date,analysis_period,augmented_gap
AC,retail,consumption,2006-09-01,pre,-1.3786640391765488
AC,retail,consumption,2006-10-01,pre,-1.0862868871007691
AC,retail,consumption,2006-11-01,pre,-1.9580860517977996
AC,retail,consumption,2006-12-01,pre,4.30111906581871
AC,retail,consumption,2007-01-01,pre,10.241776725458678
AC,retail,consumption,2007-02-01,pre,-0.2322091872489196
AC,retail,consumption,2007-03-01,pre,-0.903053077479349
AC,retail,consumption,2007-04-01,pre,-2.5760235299872036
AC,retail,consumption,2007-05-01,pre,-3.201007594146489
AC,retail,consumption,2007-06-01,pre,0.3523075347054885
AC,retail,consumption,2007-07-01,pre,-2.337297685278166
AC,retail,consumption,2007-08-01,pre,-1.7062240177499461
AC,retail,consumption,2007-09-01,pre,2.568421376062183
AC,retail,consumption,2007-10-01,pre,4.254051909251984
AC,retail,consumption,2007-11-01,pre,-1.3858992632554035
AC,retail,consumption,2007-12-01,pre,-2.83779498734809
AC,retail,consumption,2008-01-01,pre,9.172101526247914
AC,retail,consumption,2008-02-01,pre,1.36861904420973
AC,retail,consumption,2008-03-01,pre,0.7828408055277052
AC,retail,consumption,2008-04-01,pre,0.1457344501394786
AC,retail,consumption,2008-05-01,pre,-1.6682527002456382
AC,retail,consumption,2008-06-01,pre,-0.4851694595488567
AC,retail,consumption,2008-07-01,pre,0.1163825144483468
AC,retail,consumption,2008-08-01,pre,-0.5227326202407454
AC,retail,consumption,2008-09-01,pre,0.6051153187331693
AC,retail,consumption,2008-10-01,pre,-2.587209320068034
AC,retail,consumption,2008-11-01,pre,4.33836538506818
AC,retail,consumption,2008-12-01,pre,-7.404121031480329
AC,retail,consumption,2009-01-01,pre,-9.6474181569579045
AC,retail,consumption,2009-02-01,pre,-3.191170179140059
AC,retail,consumption,2009-03-01,pre,-7.86735949035571
AC,retail,consumption,2009-04-01,pre,-2.300083373799538
AC,retail,consumption,2009-05-01,pre,3.275925575310147
AC,retail,consumption,2009-06-01,pre,3.6250045185816546
AC,retail,consumption,2009-07-01,pre,6.849531266614605
AC,retail,consumption,2009-08-01,pre,9.076267788331322
AC,retail,consumption,2009-09-01,post,4.495986446352269
AC,retail,consumption,2009-10-01,post,7.957754025668834
AC,retail,consumption,2009-11-01,post,2.3384710432459883
AC,retail,consumption,2009-12-01,post,6.033228011154151
AC,retail,consumption,2010-01-01,post,0.3710725330544662
AC,retail,consumption,2010-02-01,post,-3.5113600638172997
AC,retail,consumption,2010-03-01,post,0.7707227306821736
AC,retail,consumption,2010-04-01,post,-3.875857021154033
AC,retail,consumption,2010-05-01,post,-3.4222022408287955
AC,retail,consumption,2010-06-01,post,-3.8289214334834156
AC,retail,consumption,2010-07-01,post,1.1971641266021535
AC,retail,consumption,2010-08-01,post,-3.927521416761749
AC,retail,consumption,2010-09-01,post,-4.1560760386992754
AC,retail,consumption,2010-10-01,post,-6.504052348522407
AC,retail,consumption,2010-11-01,post,3.5521170210679003
AC,retail,consumption,2010-12-01,post,4.0299701974220525
AC,retail,consumption,2011-01-01,post,-0.1500523962955853
AC,retail,consumption,2011-02-01,post,0.30206381990242903
AC,retail,consumption,2011-03-01,post,1.1433151177930228
AC,retail,consumption,2011-04-01,post,3.369379432723136
AC,retail,consumption,2011-05-01,post,-0.9489192816589735
AC,retail,consumption,2011-06-01,post,0.6409462389881426
AC,retail,consumption,2011-07-01,post,0.08398370862655469
AC,retail,consumption,2011-08-01,post,0.5175123493434057
AC,formal_hiring,labor_market,2007-01-01,pre,-17.192182496499345
AC,formal_hiring,labor_market,2007-02-01,pre,81.9771316374067
AC,formal_hiring,labor_market,2007-03-01,pre,-26.659899612089355
AC,formal_hiring,labor_market,2007-04-01,pre,-143.64481750766421
AC,formal_hiring,labor_market,2007-05-01,pre,-129.05416120564792
AC,formal_hiring,labor_market,2007-06-01,pre,-3.9344979353424274
AC,formal_hiring,labor_market,2007-07-01,pre,-48.135680560948614
AC,formal_hiring,labor_market,2007-08-01,pre,-52.01053429254497
AC,formal_hiring,labor_market,2007-09-01,pre,-3.6115467333303655
AC,formal_hiring,labor_market,2007-10-01,pre,111.98656038137239
AC,formal_hiring,labor_market,2007-11-01,pre,-8.898166944386407
AC,formal_hiring,labor_market,2007-12-01,pre,-15.172459273434413
AC,formal_hiring,labor_market,2008-01-01,pre,2.650027959408919
AC,formal_hiring,labor_market,2008-02-01,pre,11.88850217586915
AC,formal_hiring,labor_market,2008-03-01,pre,0.3925662126567975
AC,formal_hiring,labor_market,2008-04-01,pre,-68.67393680260635
AC,formal_hiring,labor_market,2008-05-01,pre,88.4439892508874
AC,formal_hiring,labor_market,2008-06-01,pre,96.66230630353844
AC,formal_hiring,labor_market,2008-07-01,pre,99.28996007901415
AC,formal_hiring,labor_market,2008-08-01,pre,5.441208202794863
AC,formal_hiring,labor_market,2008-09-01,pre,9.239598042275734
AC,formal_hiring,labor_market,2008-10-01,pre,-4.380338765189681
AC,formal_hiring,labor_market,2008-11-01,pre,-23.047406825743554
AC,formal_hiring,labor_market,2008-12-01,pre,9.579093764998262
AC,formal_hiring,labor_market,2009-01-01,pre,42.543396184712634
AC,formal_hiring,labor_market,2009-02-01,pre,20.22560866873463
AC,formal_hiring,labor_market,2009-03-01,pre,5.803628332679118
AC,formal_hiring,labor_market,2009-04-01,pre,92.62605263644245
AC,formal_hiring,labor_market,2009-05-01,pre,-190.45534113198863
AC,formal_hiring,labor_market,2009-06-01,pre,35.093203616625374
AC,formal_hiring,labor_market,2009-07-01,pre,-19.221651329251085
AC,formal_hiring,labor_market,2009-08-01,pre,-53.78219310744617
AC,formal_hiring,labor_market,2009-09-01,post,-40.697226620518755
AC,formal_hiring,labor_market,2009-10-01,post,-57.14087924704031
AC,formal_hiring,labor_market,2009-11-01,post,1.0263695353656388
AC,formal_hiring,labor_market,2009-12-01,post,-22.88218179584291
AC,formal_hiring,labor_market,2010-01-01,post,-88.43780651915337
AC,formal_hiring,labor_market,2010-02-01,post,-19.089750831286153
AC,formal_hiring,labor_market,2010-03-01,post,185.4465683153681
AC,formal_hiring,labor_market,2010-04-01,post,-69.44328776269046
AC,formal_hiring,labor_market,2010-05-01,post,-25.839692972185144
AC,formal_hiring,labor_market,2010-06-01,post,-26.68001351649175
AC,formal_hiring,labor_market,2010-07-01,post,22.09097383368804
AC,formal_hiring,labor_market,2010-08-01,post,77.29689766882296
AC,formal_hiring,labor_market,2010-09-01,post,-41.15359495771714
AC,formal_hiring,labor_market,2010-10-01,post,-46.34408060684003
AC,formal_hiring,labor_market,2010-11-01,post,-68.24460198293396
AC,formal_hiring,labor_market,2010-12-01,post,4.507531036416612
AC,formal_hiring,labor_market,2011-01-01,post,-53.126064394579956
AC,formal_hiring,labor_market,2011-02-01,post,-67.57264545295303
AC,formal_hiring,labor_market,2011-03-01,post,-80.48388614185407
AC,formal_hiring,labor_market,2011-04-01,post,-19.990597087112647
AC,formal_hiring,labor_market,2011-05-01,post,-3.0493500318946047
AC,formal_hiring,labor_market,2011-06-01,post,52.20645896093634
AC,formal_hiring,labor_market,2011-07-01,post,-27.796825525448256
AC,formal_hiring,labor_market,2011-08-01,post,-58.40835735885636
AC,construction,labor_market,2007-01-01,pre,14.650801208535992
AC,construction,labor_market,2007-02-01,pre,-4.403658484200106
AC,construction,labor_market,2007-03-01,pre,21.836656587796302
AC,construction,labor_market,2007-04-01,pre,-30.993750065056325
AC,construction,labor_market,2007-05-01,pre,-38.22869511292269
AC,construction,labor_market,2007-06-01,pre,-37.52159158633664
AC,construction,labor_market,2007-07-01,pre,-37.12197606970088
AC,construction,labor_market,2007-08-01,pre,-21.678117921044677
AC,construction,labor_market,2007-09-01,pre,4.84176069261745
AC,construction,labor_market,2007-10-01,pre,7.071058984979283
AC,construction,labor_market,2007-11-01,pre,39.30658050828779
AC,construction,labor_market,2007-12-01,pre,31.87455529361292
AC,construction,labor_market,2008-01-01,pre,22.792290286376563
AC,construction,labor_market,2008-02-01,pre,-31.444774524264016
AC,construction,labor_market,2008-03-01,pre,-1.8670126578589752
AC,construction,labor_market,2008-04-01,pre,-24.256582834161385
AC,construction,labor_market,2008-05-01,pre,18.542858759110175
AC,construction,labor_market,2008-06-01,pre,6.3601997634216785
AC,construction,labor_market,2008-07-01,pre,-5.546311014869543
AC,construction,labor_market,2008-08-01,pre,-8.757564112106175
AC,construction,labor_market,2008-09-01,pre,25.665443078842817
AC,construction,labor_market,2008-10-01,pre,3.233644202576886
AC,construction,labor_market,2008-11-01,pre,-3.9931972498481567
AC,construction,labor_market,2008-12-01,pre,-18.941783391560996
AC,construction,labor_market,2009-01-01,pre,20.19718544099013
AC,construction,labor_market,2009-02-01,pre,13.466584690727197
AC,construction,labor_market,2009-03-01,pre,15.941825048684253
AC,construction,labor_market,2009-04-01,pre,9.91755700434959
AC,construction,labor_market,2009-05-01,pre,-77.1815088812779
AC,construction,labor_market,2009-06-01,pre,-15.768408136099097
AC,construction,labor_market,2009-07-01,pre,2.055648236858641
AC,construction,labor_market,2009-08-01,pre,70.43762255757632
AC,construction,labor_market,2009-09-01,post,-9.577093019734878
AC,construction,labor_market,2009-10-01,post,-42.75559251332165
AC,construction,labor_market,2009-11-01,post,-26.46869901543743
AC,construction,labor_market,2009-12-01,post,36.335577377540474
AC,construction,labor_market,2010-01-01,post,-54.88582832396469
AC,construction,labor_market,2010-02-01,post,-19.69855887751479
AC,construction,labor_market,2010-03-01,post,-19.62792333904176
