pre_rmspe,post_rmspe,mean_abs_gap_post,post_pre_ratio,pseudo_treated_state,outcome,channel_slug
4.284877295127732,5.311096375895542,4.080928773916027,1.2394978922581303,AC,retail,consumption
4.2714775957194355,7.376027111256198,5.949829208383321,1.7268092705549751,AC,services,consumption
37.39497498805939,57.74467090344689,42.674675108382495,1.5441826320751753,AC,formal_hiring,labor_market
10.423287543977178,15.839973856950694,12.511705973345824,1.5196715805948773,AC,construction,labor_market
0.19365381978899035,0.1730520156012622,0.1403375302988993,0.8936152965628236,AC,icms_siconfi,public_sector
0.16742231896704735,0.1263969773253855,0.10325862768760204,0.7549589451706459,AC,tax_siconfi,public_sector
0.6814914734775533,0.36835914697816413,0.303412330065243,0.540519083971044,AC,investment_siconfi,public_sector
0.19050501904086245,0.21833413063514892,0.1930871216796095,1.1460807265572213,AC,totalexp_siconfi,public_sector
6.115507374871094,9.92538975271331,7.551251037531355,1.6229871283447717,AP,retail,consumption
3.7851891389786303,7.798583220214907,7.130510355387294,2.060288913942943,AP,services,consumption
35.960012608535855,57.74287664671893,42.13831155517667,1.6057524026844323,AP,formal_hiring,labor_market
10.005533644410656,20.969499590542842,14.491633722321337,2.095790223268794,AP,construction,labor_market
0.23880079694300252,0.11915934567458174,0.09853356124016106,0.4989905695458083,AP,icms_siconfi,public_sector
0.14515897815488427,0.19929652709164172,0.16827079474738058,1.3729534998447896,AP,tax_siconfi,public_sector
0.5634076435108767,0.8322864808370338,0.4775254039220872,1.4772367581856678,AP,investment_siconfi,public_sector
0.16188343209535028,0.2097908598911169,0.1713709469481722,1.2959378064553813,AP,totalexp_siconfi,public_sector
3.456217257318227,2.667156328078137,2.2370669993892833,0.7716981108264173,BA,retail,consumption
3.5908494184697615,2.8611889491350477,2.2633167308972184,0.7968000368988856,BA,services,consumption
20.433247244838448,31.911520066570745,23.764553497490493,1.561744919160207,BA,formal_hiring,labor_market
7.788525312200045,8.681629029982314,6.755849763081127,1.1146691680366372,BA,construction,labor_market
0.05636807717627649,0.10649060008458247,0.09218070584415816,1.8892005088546986,BA,icms_siconfi,public_sector
0.07108718438159037,0.09066053639074884,0.07668559324438855,1.2753429071559548,BA,tax_siconfi,public_sector
0.2485264412710112,1.7199380950865948,1.1305220547834836,6.920543690604936,BA,investment_siconfi,public_sector
0.08194526973548845,0.07606979522053198,0.056025837249433996,0.9283000161702811,BA,totalexp_siconfi,public_sector
3.4892877823807558,5.198181360871189,3.459838144329133,1.4897542665066301,CE,retail,consumption
2.6258117874641065,2.7697871174196793,2.1609518938311627,1.0548307881939314,CE,services,consumption
27.7260121975721,23.12476406442105,16.76782033605238,0.8340458014530496,CE,formal_hiring,labor_market
5.81853579486983,7.807297987603386,6.658010142365524,1.3417977069913425,CE,construction,labor_market
0.06524330784776393,0.21188908458981867,0.17403221143053246,3.2476753797375206,CE,icms_siconfi,public_sector
0.06357682238676408,0.19912431031013741,0.15677051929524866,3.132026780117791,CE,tax_siconfi,public_sector
0.27522653520268664,1.6058041755134176,0.8658166776911234,5.834481672818524,CE,investment_siconfi,public_sector
0.11324792383996606,0.11714784125373437,0.09845985979886492,1.0344369881718927,CE,totalexp_siconfi,public_sector
4.760583856050467,9.080243637190522,6.833463541200081,1.9073802524557948,DF,retail,consumption
5.984940643749099,4.7229213607666996,3.6354289176855463,0.7891342023081714,DF,services,consumption
47.50857743277401,59.01809176539684,48.047193362840176,1.242261817856136,DF,formal_hiring,labor_market
12.885600432115512,14.131167614714027,12.011423614668818,1.0966634957494195,DF,construction,labor_market
0.18674546474757195,0.6636324266344711,0.5895929525565082,3.553673592724289,DF,icms_siconfi,public_sector
0.12032021228636668,0.4957727322558251,0.4257896379911518,4.12044429472803,DF,tax_siconfi,public_sector
0.44591649055354854,0.7946121370176192,0.6907908207311407,1.7819752214842053,DF,investment_siconfi,public_sector
0.28031292601857116,0.25633989297408677,0.18903350853678424,0.9144776040656215,DF,totalexp_siconfi,public_sector
2.5249817733670192,3.420737443304091,2.728109621563867,1.354757281571422,ES,retail,consumption
2.275552392257094,1.9935466328784102,1.5905837054371534,0.8760715154974016,ES,services,consumption
100.17890624654746,33.309592546371114,21.298516545382665,0.33250106029700327,ES,formal_hiring,labor_market
11.195348568873277,10.954619104323314,8.382527328176803,0.9784973676282605,ES,construction,labor_market
0.11138454887520893,0.10007951356697589,0.08177351515569471,0.8985044566558439,ES,icms_siconfi,public_sector
0.06667989958425609,0.18314683525750533,0.17027739720658594,2.7466573345102705,ES,tax_siconfi,public_sector
0.5587637676230349,1.064629874176348,1.0044637224966912,1.9053309034428862,ES,investment_siconfi,public_sector
0.10160933484615019,0.12306853176521301,0.10540567482477892,1.2111931640095357,ES,totalexp_siconfi,public_sector
1.859465276468232,1.4883559714395616,1.1668734154502605,0.8004214922832357,GO,retail,consumption
1.45773366253041,1.9841026863669817,1.4497292367058978,1.3610872392991686,GO,services,consumption
30.15229457348206,43.35510253410495,35.368513219488804,1.4378707540299211,GO,formal_hiring,labor_market
7.047513760461758,8.20304468877106,5.615694723201219,1.1639629190640404,GO,construction,labor_market
0.0601074077674042,0.0599665789352082,0.050043864716043863,0.9976570469859396,GO,icms_siconfi,public_sector
0.07303886081576563,0.04287028245826889,0.03721444932246465,0.5869516854377776,GO,tax_siconfi,public_sector
0.6449840695398822,0.4928434418370845,0.4098821746195234,0.7641172319010429,GO,investment_siconfi,public_sector
0.15000469181712536,0.16066992271936967,0.12019016107131823,1.0710993154483899,GO,totalexp_siconfi,public_sector
4.251009817331393,3.084816429071194,2.220087379821282,0.7256667384051617,MA,retail,consumption
2.1002237342851258,2.2145673962424888,1.9165159391114812,1.054443562412308,MA,services,consumption
31.589184915643543,26.018543293149357,19.48710925864301,0.8236535182097876,MA,formal_hiring,labor_market
7.753212456450438,7.4588491949917515,5.478360674158252,0.9620333812452431,MA,construction,labor_market
0.21083462938370312,0.11478352567035037,0.09084682445000365,0.5444244430143068,MA,icms_siconfi,public_sector
0.19716689523840417,0.11346583531582692,0.08140749620796073,0.5754811687764816,MA,tax_siconfi,public_sector
1.154954473975192,0.9115302409205674,0.6234213764335478,0.7892347806430912,MA,investment_siconfi,public_sector
0.4424029399581531,0.11624095690422596,0.09452668525367362,0.26274906065321624,MA,totalexp_siconfi,public_sector
3.4104572764963472,1.877583079039968,1.5898376851241818,0.5505370473278172,MG,retail,consumption
2.23754747211981,3.779538424532411,2.6179927130913803,1.689143346286972,MG,services,consumption
45.49970934961788,43.76524171275545,35.40309765697318,0.961879588646713,MG,formal_hiring,labor_market
10.964515565925971,8.36156540483507,6.149449040226767,0.7626023561697521,MG,construction,labor_market
0.10387919928192157,0.5108875174673937,0.4737862593402687,4.918092563275129,MG,icms_siconfi,public_sector
0.10498663275327581,0.40022028479999294,0.344017966486777,3.8121070683401377,MG,tax_siconfi,public_sector
0.49523470186828983,0.8274295739718529,0.5595777566030791,1.6707827033330793,MG,investment_siconfi,public_sector
0.09508924755051264,0.39695959376409407,0.25525558409305177,4.17460022021127,MG,totalexp_siconfi,public_sector
1.7609569998113608,1.6405039543244242,1.3593723499928476,0.9315979632098683,MS,retail,consumption
3.298840973625527,5.583023617343729,4.82007611733351,1.6924197504458105,MS,services,consumption
55.85923858024209,48.6688085737174,45.465923155255695,0.8712759036950423,MS,formal_hiring,labor_market
5.130522940871392,16.149701975272983,13.269913170468804,3.1477691770207814,MS,construction,labor_market
0.0540041347447685,0.10882526558475776,0.0872256446261895,2.0151283989472657,MS,icms_siconfi,public_sector
0.08137443276684295,0.11004163194219471,0.09318589084161048,1.3522875453705476,MS,tax_siconfi,public_sector
0.737726780797777,0.9788929340555207,0.8401592737161624,1.3269044306578472,MS,investment_siconfi,public_sector
0.08114877428648251,0.2081904219517812,0.18476740577439763,2.5655399453946015,MS,totalexp_siconfi,public_sector
2.760854723252101,2.3162186400004727,1.9530554931228625,0.8389498442250968,MT,retail,consumption
3.9221873263497304,5.338067676436697,4.611129252678807,1.3609925361226147,MT,services,consumption
67.15668625460012,55.84358708038607,45.42145297741578,0.8315417301663076,MT,formal_hiring,labor_market
9.006513060989596,9.135272887217326,6.686408019969124,1.0142963015049005,MT,construction,labor_market
0.06751509543652132,0.1970735799773822,0.18654991205263505,2.918955808374346,MT,icms_siconfi,public_sector
0.09512595808126141,0.14563178881855074,0.12779633919216002,1.5309363685372261,MT,tax_siconfi,public_sector
0.40884742199846075,0.5989400350671591,0.5039946070103698,1.4649475643982757,MT,investment_siconfi,public_sector
0.07433509826163384,0.11845188042410255,0.09368166461505267,1.5934852202279048,MT,totalexp_siconfi,public_sector
3.215289937739957,2.5567030850527614,1.953232729339496,0.7951703064296218,PA,retail,consumption
2.3590839404562804,2.33502050805504,1.7717051480665915,0.9897996709703402,PA,services,consumption
21.08696059977132,38.47772179720871,30.000976446361985,1.8247163509010391,PA,formal_hiring,labor_market
11.029910498241295,12.572526090864656,10.229471559004535,1.1398574895842835,PA,construction,labor_market
0.08602086593559147,0.18059080783789622,0.1451920576744742,2.0993837468820002,PA,icms_siconfi,public_sector
0.07026205606653722,0.26907908354180216,0.19286489981506882,3.8296500074946267,PA,tax_siconfi,public_sector
0.3211628694972902,0.8256915204992334,0.5437673183588315,2.570943278068451,PA,investment_siconfi,public_sector
