period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2014-10-01,-15,-15,pre,96.02893163771044,96.018500843180135,0.012113118253660555,1e-4,0.005696648361039387,96.0306139614338,0.010430794530307708,-0.0016823237233580812,retail_volume_index_ma6_v5
2014-11-01,-14,-14,pre,96.10274261545842,96.37014995264909,-0.2666885112347266,1e-4,0.005674939817700917,96.10346144141435,-0.26740733719066156,-7.18825955928537e-4,retail_volume_index_ma6_v5
2014-12-01,-13,-13,pre,101.6238519991914,102.03058847060196,-0.42088855943725373,1e-4,0.005820230446424655,101.6096999111647,-0.4067364714105537,0.0141520880267052,retail_volume_index_ma6_v5
2015-01-01,-12,-12,pre,101.38765442302622,101.64599321534467,-0.23925982942398477,1e-4,0.01140900260095699,101.40673338592069,-0.2583387923184546,-0.019078962894468532,retail_volume_index_ma6_v5
2015-02-01,-11,-11,pre,98.53852585861311,98.79478262984074,-0.25207090223069717,1e-4,0.005167954884702752,98.54271172761004,-0.25625677122762625,-0.004185868996927411,retail_volume_index_ma6_v5
2015-03-01,-10,-10,pre,96.94419440465136,97.84289114156286,-0.9226446388196456,1e-4,0.004961732688181857,96.92024650274321,-0.8986967369115035,0.02394790190814433,retail_volume_index_ma6_v5
2015-04-01,-9,-9,pre,94.52317230817276,95.40935704485585,-0.8774060467180536,1e-4,0.010975559774273735,94.5319509981378,-0.8861847366830915,-0.008778689965041053,retail_volume_index_ma6_v5
2015-05-01,-8,-8,pre,92.6040694054992,93.45791780331496,-0.8464345406910241,1e-4,0.012538004916852275,92.61148326262393,-0.853848397815753,-0.007413857124731749,retail_volume_index_ma6_v5
2015-06-01,-7,-7,pre,85.93149793053759,86.76837955324919,-0.8565867250184483,1e-4,0.007075145031239236,85.91179282823074,-0.8368816227116014,0.01970510230684397,retail_volume_index_ma6_v5
2015-07-01,-6,-6,pre,85.23766984496321,86.5676880480596,-1.3128186052320634,1e-4,0.007559227568225082,85.25486944282753,-1.3300182030963867,-0.01719959786431957,retail_volume_index_ma6_v5
2015-08-01,-5,-5,pre,86.90581227667298,87.60365849327957,-0.6775934283044801,1e-4,0.006574686200530445,86.92606506497509,-0.6978462166065924,-0.020252788302116187,retail_volume_index_ma6_v5
2015-09-01,-4,-4,pre,86.95009921294628,86.69161671044287,0.21298132837659983,1e-4,0.007351374247604167,86.90459803881947,0.2584825025034121,0.045501174126812316,retail_volume_index_ma6_v5
2015-10-01,-3,-3,pre,87.93917470575776,87.13223085750374,0.8319326847296359,1e-4,0.00496211771382411,87.96416354223338,0.8069438482540221,-0.024988836475614562,retail_volume_index_ma6_v5
2015-11-01,-2,-2,pre,88.02774857830438,86.99246179716489,1.033070822211765,1e-4,0.005196153447417821,88.02553261937666,1.0352867811394901,0.0022159589277208624,retail_volume_index_ma6_v5
2015-12-01,-1,-1,pre,92.58930825882312,91.26065957712473,1.3261568250798592,1e-4,0.003477278257510912,92.58681640220459,1.3286486816983967,0.002491856618533461,retail_volume_index_ma6_v5
2016-06-01,5,5,crisis,75.03690286669021,79.07607848780978,-0.130890546027067,1.8329807108324339,0.576737081302192,78.94518794178272,-4.039175621119568,-3.9082850750925076,retail_volume_index_ma6_v5
2016-07-01,6,6,crisis,75.24357640138068,78.81587045059626,0.003870879708101063,5.455594781168514,0.6004352943517248,78.81974133030437,-3.5722940492155857,-3.5761649289236885,retail_volume_index_ma6_v5
2016-08-01,7,7,crisis,76.86743189681714,79.34725614619107,0.1172734654007127,5.455594781168514,0.6385477677808526,79.46452961159179,-2.4798242493739338,-2.597097714774648,retail_volume_index_ma6_v5
2016-09-01,8,8,crisis,76.63123432065197,78.32545915107875,0.10643057315546064,5.455594781168514,0.6571285867664894,78.43188972423421,-1.6942248304267764,-1.8006554035822404,retail_volume_index_ma6_v5
2016-10-01,9,9,crisis,77.90079432590193,78.78581610543068,0.08336604696157565,5.455594781168514,0.6922629866217069,78.86918215239226,-0.8850217795287563,-0.9683878264903285,retail_volume_index_ma6_v5
2016-11-01,10,10,crisis,78.9193938601881,80.15709845613151,0.06803831603447248,5.455594781168514,0.7729365760941466,80.22513677216598,-1.2377045959434128,-1.3057429119778874,retail_volume_index_ma6_v5
2016-12-01,11,11,crisis,84.5438400112663,84.46202564068308,-1.8281887760198867,0.06951927961775606,0.7875901055381196,82.6338368646632,0.08181437058321706,1.9100031466031027,retail_volume_index_ma6_v5
2017-01-01,12,12,crisis,84.65538596203064,84.11294995389773,-0.3139890619165418,16.23776739188721,0.8140920263459893,83.79896089198118,0.5424360081329098,0.856425070049454,retail_volume_index_ma6_v5
2017-02-01,13,13,crisis,83.04763242325376,82.7416495449318,-0.5448907158135745,16.23776739188721,0.820095673820526,82.19675882911822,0.3059828783219558,0.8508735941355354,retail_volume_index_ma6_v5
2017-03-01,14,14,crisis,83.61720395911995,83.410694004012,-0.5533601665089466,48.32930238571752,0.8282271375285892,82.85733383750305,0.206509955107947,0.759870121616899,retail_volume_index_ma6_v5
2017-04-01,15,15,crisis,83.54748009185616,82.73698632260685,-0.659996981828432,48.32930238571752,0.8248443549023934,82.07698934077843,0.8104937692493053,1.4704907510777332,retail_volume_index_ma6_v5
2017-10-01,21,21,post,84.99182438053356,80.12941025514607,-0.37330441445778106,48.32930238571752,0.8326136816302975,79.75610584068829,4.862414125387488,5.235718539845266,retail_volume_index_ma6_v5
2017-11-01,22,22,post,86.89778489799741,81.09046941412998,-0.40915373673864364,48.32930238571752,0.8410053389429165,80.68131567739134,5.807315483867427,6.216469220606072,retail_volume_index_ma6_v5
2017-12-01,23,23,post,93.09006495114312,85.95183787010379,-0.42955335118026844,48.32930238571752,0.8720203611941554,85.52228451892351,7.138227081039332,7.567780432219607,retail_volume_index_ma6_v5
2018-01-01,24,24,post,93.23612408509386,85.97565581594205,-0.5207880502010451,48.32930238571752,0.8752376193658435,85.454867765741,7.260468269151815,7.781256319352863,retail_volume_index_ma6_v5
